description	annotation_id	genes_found	input_size	term_genes	universe	pval	pval_adj	relative_enrichment	annotsbias	genes
Synaptic vesicle cycle	hsa04721	8	844	78	8380	0.5337537370362169	0.9999999999735353	1.0183497387288858	0	ATP6V1E1, CLTC, ATP6V1A, ATP6V1B2, AP2M1, ATP6V0D1, ATP6V1G1, SLC1A2
Herpes simplex virus 1 infection	hsa05168	29	844	520	8380	0.9999432833441739	0.9999999999735353	0.5537276704338316	0	RELA, ZNF177, HLA-DRB1, ZNF426, RHEB, ZNF45, HLA-G, CD74, CYCS, IKBKG, JAK2, PPP1CA, ZNF614, EIF2B3, ZNF607, HLA-DRA, HLA-DPB1, ZNF25, SFRS3, AKT1, ZNF222, NFKB1, HLA-DRB3, B2M, HLA-DPA1, ZNF304, ZNF583, IFNAR1, PIK3R1
Wnt signaling pathway	hsa04310	16	844	174	8380	0.6882314477038624	0.9999999999735353	0.9130032140327942	0	BAMBI, CSNK1E, CAMK2D, PSEN1, RBX1, CACYBP, CAMK2B, RUVBL1, RAC1, SFRP1, PPP3CC, CSNK2A1, FBXW11, SKP1A, DAAM1, DKK4
Hepatitis C	hsa05160	14	844	159	8380	0.7420022843512455	0.9999999999735353	0.8742436436257415	0	RELA, CD81, CYCS, IKBKG, YWHAQ, EGF, EIF3S6, AKT1, NFKB1, PPP2R1A, MAPK1, IFNAR1, PIK3R1, PPP2R2A
T cell receptor signaling pathway	hsa04660	12	844	122	8380	0.5795462282026734	0.9999999999735353	0.9766140936990133	0	RELA, IKBKG, AKT1, NFKB1, PPP2R1A, PPP3CC, MAPK1, PPP2R5E, PPP2R5C, PIK3R1, PPP2R2A, PPP2R3C
Ovarian steroidogenesis	hsa04913	2	844	51	8380	0.970446561909385	0.9999999999735353	0.38936901774927984	0	AKR1C3, ACOT2
Nitrogen metabolism	hsa00910	2	844	17	8380	0.5224184198877907	0.9999999999735353	1.1681070532478397	0	CA6, CA14
Pantothenate and CoA biosynthesis	hsa00770	2	844	21	8380	0.6396571661742886	0.9999999999735353	0.9456104716768224	0	PPCS, ALDH1B1
Fc epsilon RI signaling pathway	hsa04664	5	844	68	8380	0.8283657481603909	0.9999999999735353	0.7300669082798996	0	FCER1G, AKT1, RAC1, MAPK1, PIK3R1
Fc gamma R-mediated phagocytosis	hsa04666	10	844	97	8380	0.5186743051460044	0.9999999999735353	1.0235989641862508	0	PPAP2B, ARPC2, ARF6, ARPC1A, AKT1, RAC1, MAPK1, PPAP2A, CFL2, PIK3R1
Basal transcription factors	hsa03022	5	844	44	8380	0.4593500901089207	0.9999999999735353	1.1282852218871176	0	TAF7, MNAT1, GTF2E1, GTF2B, GTF2A2
Ascorbate and aldarate metabolism	hsa00053	1	844	30	8380	0.9588495076323216	0.9999999999735353	0.33096366508688785	0	ALDH1B1
Notch signaling pathway	hsa04330	3	844	62	8380	0.9566732189249582	0.9999999999735353	0.4804311267390307	0	PSEN1, PSENEN, SNW1
Type II diabetes mellitus	hsa04930	3	844	47	8380	0.8657316584396655	0.9999999999735353	0.633760209740849	0	HK1, MAPK1, PIK3R1
Hepatitis B	hsa05161	10	844	163	8380	0.9724443182857997	0.9999999999735353	0.6091355799145175	0	RELA, CYCS, IKBKG, JAK2, YWHAQ, AKT1, NFKB1, MAPK1, IFNAR1, PIK3R1
Phototransduction	hsa04744	1	844	29	8380	0.9542230236096334	0.9999999999735353	0.3423762052622978	0	CALM2
Glycosaminoglycan biosynthesis - keratan sulfate	hsa00533	1	844	14	8380	0.7740421598569559	0.9999999999735353	0.7092078537576169	0	ST3GAL1
alpha-Linolenic acid metabolism	hsa00592	1	844	26	8380	0.9369872785871312	0.9999999999735353	0.38188115202333217	0	HRASLS3
Vitamin digestion and absorption	hsa04977	3	844	26	8380	0.4946476330585998	0.9999999999735353	1.1456434560699964	0	APOA1, LMBRD1, SLC19A2
Hedgehog signaling pathway	hsa04340	3	844	56	8380	0.9309934892526815	0.9999999999735353	0.5319058903182126	0	CSNK1E, HHATL, FBXW11
Tight junction	hsa04530	17	844	170	8380	0.5507383183669844	0.9999999999735353	0.9928909952606634	0	VIL2, MYL6, PRKAB1, NEDD4L, MPDZ, ARPC2, ARPC1A, PRKAG2, RAC1, TUBA8, PPP2R1A, MYL6B, PRKAG1, CGNL1, INADL, PPP2R2A, NF2
Sulfur metabolism	hsa00920	1	844	10	8380	0.6542936839106799	0.9999999999735353	0.9928909952606635	0	TST
Relaxin signaling pathway	hsa04926	10	844	130	8380	0.8559936970416315	0.9999999999735353	0.7637623040466642	0	RELA, COL4A6, AKT1, RXFP3, GNB5, NFKB1, MAPK1, PIK3R1, INSL3, SMAD2
Thyroid cancer	hsa05216	3	844	37	8380	0.7348937597642287	0.9999999999735353	0.8050467529140515	0	TFG, MAPK1, NCOA4
Motor proteins	hsa04814	16	844	194	8380	0.8351030307685485	0.9999999999735353	0.8188791713490009	0	TNNI3, TUBB2C, MYL6, ACTA1, MYO18B, DCTN6, TNNC2, TUBB1, TUBA8, KIF9, TPM1, DNAL1, MYH7, MYL6B, MYL7, DCTN3
Human cytomegalovirus infection	hsa05163	15	844	224	8380	0.9708993039059572	0.9999999999735353	0.6648823628977658	0	RELA, RHEB, HLA-G, CYCS, IKBKG, CALM2, AKT1, RAC1, AKAP13, GNB5, NFKB1, PPP3CC, B2M, MAPK1, PIK3R1
Chagas disease	hsa05142	10	844	102	8380	0.584923676093168	0.9999999999735353	0.9734225443731994	0	RELA, IKBKG, AKT1, NFKB1, C1QA, PPP2R1A, MAPK1, PIK3R1, PPP2R2A, SMAD2
Cell adhesion molecules	hsa04514	10	844	156	8380	0.9596530231934867	0.9999999999735353	0.6364685867055535	0	HLA-DRB1, HLA-G, CD58, HLA-DRA, HLA-DPB1, CADM1, HLA-DRB3, HLA-DPA1, NCAM1, ALCAM
Natural killer cell mediated cytotoxicity	hsa04650	9	844	133	8380	0.9293558027177413	0.9999999999735353	0.6718811246124791	0	SH2D1A, HLA-G, FCER1G, HCST, RAC1, PPP3CC, MAPK1, IFNAR1, PIK3R1
Vitamin B6 metabolism	hsa00750	1	844	6	8380	0.4711967400840665	0.9999999999735353	1.6548183254344393	0	PDXK
Vasopressin-regulated water reabsorption	hsa04962	1	844	44	8380	0.9907540526569754	0.9999999999735353	0.22565704437742354	0	DCTN6
Yersinia infection	hsa05135	10	844	137	8380	0.895248260313372	0.9999999999735353	0.7247379527450099	0	RELA, IKBKG, ARPC2, ARF6, ARPC1A, AKT1, RAC1, NFKB1, MAPK1, PIK3R1
Carbohydrate digestion and absorption	hsa04973	4	844	48	8380	0.7262779518135223	0.9999999999735353	0.8274091627172196	0	ATP1B1, AKT1, HK1, PIK3R1
Thyroid hormone synthesis	hsa04918	6	844	75	8380	0.7800924490613531	0.9999999999735353	0.7943127962085308	0	GSR, HSP90B1, ATP1B1, GPX3, CANX, GPX1
Phospholipase D signaling pathway	hsa04072	10	844	148	8380	0.9387870627865209	0.9999999999735353	0.6708722940950429	0	RHEB, PDGFC, PPAP2B, EGF, FCER1G, ARF6, AKT1, MAPK1, PPAP2A, PIK3R1
Cytokine-cytokine receptor interaction	hsa04060	8	844	296	8380	0.9999998376247496	0.9999999999735353	0.2683489176380172	0	INHBA, TNFRSF12A, IL12RB1, BMPR1A, CX3CR1, INHA, TNFRSF9, IFNAR1
Lysosome	hsa04142	12	844	132	8380	0.6896590640270754	0.9999999999735353	0.902628177509694	0	CTSL1, LAPTM4B, LAMP2, CLTC, GGA2, ATP6V0D1, PSAP, SCARB2, ASAH1, CD63, CTSA, NPC2
Alcoholic liver disease	hsa04936	14	844	143	8380	0.5864393865441357	0.9999999999735353	0.972061114241209	0	RELA, ADH5, IKBKG, PRKAB1, ALDH1B1, CPT1B, AKT1, PRKAG2, ACADVL, NFKB1, C1QA, PRKAG1, TRA2A, PPARGC1A
Pertussis	hsa05133	6	844	77	8380	0.8010814561624364	0.9999999999735353	0.7736812950083093	0	RELA, CALM2, NFKB1, C1QA, MAPK1, CFL2
Chemical carcinogenesis - DNA adducts	hsa05204	6	844	70	8380	0.7204363491366546	0.9999999999735353	0.8510494245091401	0	GSTM3, GSTA4, GSTM1, GSTO2, GSTP1, GSTT1
Homologous recombination	hsa03440	3	844	41	8380	0.7962669914946625	0.9999999999735353	0.7265056062882904	0	NBN, BRE, SSBP1
Primary immunodeficiency	hsa05340	3	844	37	8380	0.7348937597642287	0.9999999999735353	0.8050467529140515	0	IKBKG, RFXANK, BLNK
One carbon pool by folate	hsa00670	2	844	20	8380	0.6126311516567117	0.9999999999735353	0.9928909952606635	0	SHMT2, MTHFD2
Regulation of actin cytoskeleton	hsa04810	18	844	230	8380	0.8994442910522334	0.9999999999735353	0.7770451267257367	0	VIL2, PDGFC, FGF1, EGF, TMSB4X, PPP1CA, PPP1R12B, ARHGEF6, ARPC2, NCKAP1, ARPC1A, FGF18, AKT1, RAC1, MYL7, MAPK1, CFL2, PIK3R1
Arachidonic acid metabolism	hsa00590	4	844	61	8380	0.875591107574063	0.9999999999735353	0.6510760624660089	0	ZADH1, PTGDS, HRASLS3, AKR1C3
Focal adhesion	hsa04510	13	844	203	8380	0.9756173451318039	0.9999999999735353	0.635841524058553	0	PDGFC, CAV3, CAV2, EGF, PPP1CA, PPP1R12B, COL4A6, AKT1, RAC1, MYL7, MAPK1, EMP2, PIK3R1
Glycerophospholipid metabolism	hsa00564	8	844	99	8380	0.792992577805278	0.9999999999735353	0.8023361577863949	0	PPAP2B, HRASLS3, GPD1L, PTDSS1, GNPAT, PPAP2A, CDIPT, C3F
Phosphatidylinositol signaling system	hsa04070	8	844	98	8380	0.7836306611508927	0.9999999999735353	0.8105232614372764	0	IMPA1, CALM2, PIK4CB, IMPA2, MTMR4, INPP5A, CDIPT, PIK3R1
Circadian entrainment	hsa04713	6	844	97	8380	0.935050630020691	0.9999999999735353	0.6141593785117506	0	CAMK2D, CALM2, CAMK2B, GNB5, RYR2, MAPK1
Insulin secretion	hsa04911	5	844	86	8380	0.9429635750768222	0.9999999999735353	0.5772622065468974	0	CAMK2D, KCNN2, CAMK2B, ATP1B1, RYR2
Hippo signaling pathway	hsa04390	14	844	157	8380	0.7248459691736934	0.9999999999735353	0.8853805053279803	0	CTNNA1, CTGF, CSNK1E, FGF1, YWHAQ, CTNNA3, BMPR1A, PPP1CA, PPP2R1A, FBXW11, INADL, PPP2R2A, SMAD2, NF2
Apoptosis	hsa04210	11	844	136	8380	0.8195873285271464	0.9999999999735353	0.8030735991078897	0	RELA, CTSL1, CYCS, IKBKG, HTRA2, AKT1, TUBA8, NFKB1, MAPK1, AIFM1, PIK3R1
Neurotrophin signaling pathway	hsa04722	12	844	120	8380	0.5556442814479308	0.9999999999735353	0.9928909952606634	0	RELA, CAMK2D, PSEN1, CALM2, CAMK2B, MAGED1, AKT1, RAC1, NFKB1, NGFRAP1, MAPK1, PIK3R1
Steroid biosynthesis	hsa00100	2	844	20	8380	0.6126311516567117	0.9999999999735353	0.9928909952606635	0	FDFT1, TM7SF2
Bladder cancer	hsa05219	2	844	41	8380	0.9284765357725446	0.9999999999735353	0.4843370708588603	0	EGF, MAPK1
Metabolism of xenobiotics by cytochrome P450	hsa00980	7	844	77	8380	0.6689824384583666	0.9999999999735353	0.9026281775096943	0	ADH5, GSTM3, GSTA4, GSTM1, GSTO2, GSTP1, GSTT1
Primary bile acid biosynthesis	hsa00120	1	844	17	8380	0.8357685438794672	0.9999999999735353	0.5840535266239198	0	ACOT8
Purine metabolism	hsa00230	13	844	128	8380	0.5309243822321813	0.9999999999735353	1.0084049170616114	0	ADSL, RRM2B, AK3, PDE6D, CECR1, AK1, C1orf57, PGM1, PRUNE, NT5C2, ADK, AK2, PAICS
Pathogenic Escherichia coli infection	hsa05130	17	844	199	8380	0.7984676704975661	0.9999999999735353	0.8481983376598633	0	RELA, TUBB2C, VIL2, CYCS, IKBKG, ARPC2, ARF6, RAB1A, NCKAP1, ARPC1A, ABCF2, TUBB1, RAC1, TUBA8, TMED10, NFKB1, MAPK1
Ras signaling pathway	hsa04014	15	844	238	8380	0.9854608455077106	0.9999999999735353	0.6257716356684854	0	RELA, PDGFC, FGF1, IKBKG, HRASLS3, CALM2, EGF, ARF6, FGF18, AKT1, RAC1, GNB5, NFKB1, MAPK1, PIK3R1
MAPK signaling pathway	hsa04010	16	844	300	8380	0.9990515933843709	0.9999999999735353	0.5295418641390206	0	RELA, PDGFC, PPP5C, FGF1, IKBKG, EGF, FGF18, AKT1, MAPT, RAC1, NFKB1, PPP3CC, HSPA8, MAPK1, DUSP3, PPM1A
Steroid hormone biosynthesis	hsa00140	2	844	62	8380	0.9891935010052317	0.9999999999735353	0.3202874178260205	0	AKR1C3, HSD17B8
GABAergic synapse	hsa04727	6	844	89	8380	0.8959655483436256	0.9999999999735353	0.6693647159060652	0	GABRA4, GABARAPL2, GABARAPL1, PLCL1, GNB5, SLC38A1
IL-17 signaling pathway	hsa04657	8	844	94	8380	0.7430925774933118	0.9999999999735353	0.8450136129877988	0	RELA, HSP90B1, IKBKG, HSP90AA1, TRAF3IP2, USP25, NFKB1, MAPK1
Biosynthesis of unsaturated fatty acids	hsa01040	3	844	27	8380	0.5206759387098346	0.9999999999735353	1.1032122169562928	0	ACOT2, PTPLA, ACOT7
Mucin type O-glycan biosynthesis	hsa00512	2	844	36	8380	0.8903602834763705	0.9999999999735353	0.5516061084781464	0	C1GALT1C1, ST3GAL1
Staphylococcus aureus infection	hsa05150	6	844	95	8380	0.9267387998011983	0.9999999999735353	0.6270890496383138	0	HLA-DRB1, HLA-DRA, HLA-DPB1, C1QA, HLA-DRB3, HLA-DPA1
ErbB signaling pathway	hsa04012	6	844	86	8380	0.87680712982244	0.9999999999735353	0.6927146478562769	0	CAMK2D, EGF, CAMK2B, AKT1, MAPK1, PIK3R1
Axon guidance	hsa04360	9	844	184	8380	0.9966325642009477	0.9999999999735353	0.48565320420358543	0	CAMK2D, CDK5, CAMK2B, RAC1, PPP3CC, MAPK1, CFL2, RHOD, PIK3R1
Other types of O-glycan biosynthesis	hsa00514	1	844	47	8380	0.9932879683921856	0.9999999999735353	0.2112534032469497	0	C1GALT1C1
VEGF signaling pathway	hsa04370	5	844	60	8380	0.7358988249623364	0.9999999999735353	0.8274091627172195	0	AKT1, RAC1, PPP3CC, MAPK1, PIK3R1
Selenocompound metabolism	hsa00450	2	844	17	8380	0.5224184198877907	0.9999999999735353	1.1681070532478397	0	INMT, SEPHS1
Renin secretion	hsa04924	2	844	69	8380	0.994382072851178	0.9999999999735353	0.2877944913799025	0	CALM2, PPP3CC
Chemical carcinogenesis - receptor activation	hsa05207	18	844	211	8380	0.8057476018179953	0.9999999999735353	0.8470160149143101	0	RELA, HSP90B1, GSTM3, JAK2, EGF, HSP90AA1, AIP, GSTA4, FGF18, AKT1, KPNB1, GSTM1, GSTO2, NFKB1, MAPK1, GSTT1, KPNA4, PIK3R1
Estrogen signaling pathway	hsa04915	7	844	138	8380	0.9888609763708349	0.9999999999735353	0.5036403599148294	0	HSP90B1, CALM2, HSP90AA1, AKT1, HSPA8, MAPK1, PIK3R1
Complement and coagulation cascades	hsa04610	4	844	87	8380	0.9803153150002238	0.9999999999735353	0.4565016070163971	0	F3, CD55, CFHR5, C1QA
Hepatocellular carcinoma	hsa05225	11	844	170	8380	0.9628258111349098	0.9999999999735353	0.6424588792863116	0	GSTM3, KEAP1, GSTA4, AKT1, GSTM1, GSTO2, MAPK1, GSTP1, GSTT1, PIK3R1, SMAD2
Endocrine and other factor-regulated calcium reabsorption	hsa04961	3	844	53	8380	0.9134436769831742	0.9999999999735353	0.5620137709022623	0	CLTC, AP2M1, ATP1B1
p53 signaling pathway	hsa04115	4	844	75	8380	0.9522323947232029	0.9999999999735353	0.5295418641390206	0	RRM2B, CYCS, EI24, RCHY1
Cholinergic synapse	hsa04725	7	844	115	8380	0.9522544991211982	0.9999999999735353	0.6043684318977952	0	CAMK2D, JAK2, CAMK2B, AKT1, GNB5, MAPK1, PIK3R1
Alcoholism	hsa05034	13	844	184	8380	0.9384776625414983	0.9999999999735353	0.7014990727385122	0	HIST2H2BE, HIST1H3C, H3F3A, HIST1H2BD, CALM2, PPP1CA, HIST2H2AA, MAOB, H2AFV, GNB5, HAT1, H2AFY, MAPK1
Glycosphingolipid biosynthesis - lacto and neolacto series	hsa00601	2	844	28	8380	0.7888146558804778	0.9999999999735353	0.7092078537576169	0	B3GALNT1, B3GALT2
Glycosphingolipid biosynthesis - ganglio series	hsa00604	2	844	15	8380	0.4549030444935552	0.9999999999735353	1.3238546603475514	0	ST3GAL1, ST8SIA5
Nicotine addiction	hsa05033	1	844	41	8380	0.987265085799311	0.9999999999735353	0.24216853542943015	0	GABRA4
cAMP signaling pathway	hsa04024	17	844	226	8380	0.9245163156691127	0.9999999999735353	0.7468649079394372	0	TNNI3, RELA, CAMK2D, POPDC2, CALM2, CAMK2B, PPP1CA, ATP1B1, AKT1, RAC1, RYR2, POPDC3, HTR1A, NFKB1, MAPK1, PLN, PIK3R1
cGMP-PKG signaling pathway	hsa04022	11	844	166	8380	0.9543255159999043	0.9999999999735353	0.6579398161365843	0	VDAC1, CALM2, PPP1CA, ATP1B1, AKT1, MYH7, PPP3CC, MAPK1, SLC25A4, NPPB, PLN
Inflammatory mediator regulation of TRP channels	hsa04750	5	844	99	8380	0.976442034690833	0.9999999999735353	0.5014600986164968	0	CAMK2D, CALM2, CAMK2B, PPP1CA, PIK3R1
Regulation of lipolysis in adipocytes	hsa04923	4	844	59	8380	0.8585407578779444	0.9999999999735353	0.6731464374648567	0	ABHD5, HRASLS3, AKT1, PIK3R1
Bile secretion	hsa04976	4	844	90	8380	0.9843504631255074	0.9999999999735353	0.4412848867825172	0	KCNN2, ATP1B1, SLC4A2, NR0B2
ECM-receptor interaction	hsa04512	3	844	89	8380	0.9954141565704402	0.9999999999735353	0.3346823579530326	0	CD36, COL4A6, DAG1
Platelet activation	hsa04611	5	844	125	8380	0.9965806278993427	0.9999999999735353	0.3971563981042654	0	PPP1CA, FCER1G, AKT1, MAPK1, PIK3R1
Pentose and glucuronate interconversions	hsa00040	2	844	36	8380	0.8903602834763705	0.9999999999735353	0.5516061084781464	0	AKR1B1, SORD
Linoleic acid metabolism	hsa00591	1	844	30	8380	0.9588495076323216	0.9999999999735353	0.33096366508688785	0	HRASLS3
Progesterone-mediated oocyte maturation	hsa04914	8	844	109	8380	0.87051176182549	0.9999999999735353	0.7287273359711293	0	ANAPC10, HSP90AA1, AKT1, CPEB4, MAD2L2, MAPK1, C10orf104, PIK3R1
Growth hormone synthesis, secretion and action	hsa04935	4	844	122	8380	0.9988311188745524	0.9999999999735353	0.32553803123300445	0	JAK2, AKT1, MAPK1, PIK3R1
Hippo signaling pathway - multiple species	hsa04392	2	844	29	8380	0.8049905683445011	0.9999999999735353	0.6847524105245956	0	CSNK1E, NF2
EGFR tyrosine kinase inhibitor resistance	hsa01521	6	844	80	8380	0.8296117415303743	0.9999999999735353	0.7446682464454976	0	PDGFC, JAK2, EGF, AKT1, MAPK1, PIK3R1
Kaposi sarcoma-associated herpesvirus infection	hsa05167	19	844	196	8380	0.6062463296223946	0.9999999999735353	0.9624963729567656	0	RELA, RPS27A, HLA-G, CYCS, IKBKG, UBC, JAK2, CALM2, UBB, AKT1, RAC1, GNB5, NFKB1, PPP3CC, MAPK1, IFNAR1, DSCR1, MAP1LC3B, PIK3R1
Mannose type O-glycan biosynthesis	hsa00515	1	844	23	8380	0.9132725066981435	0.9999999999735353	0.43169173706985375	0	TMEM5
Melanoma	hsa05218	8	844	73	8380	0.45649795167295043	0.9999999999735353	1.088099720833604	0	PDGFC, FGF1, MITF, EGF, FGF18, AKT1, MAPK1, PIK3R1
GnRH signaling pathway	hsa04912	4	844	93	8380	0.987592867076843	0.9999999999735353	0.427049890434694	0	CAMK2D, CALM2, CAMK2B, MAPK1
Intestinal immune network for IgA production	hsa04672	5	844	47	8380	0.5191247952265019	0.9999999999735353	1.0562670162347483	0	HLA-DRB1, HLA-DRA, HLA-DPB1, HLA-DRB3, HLA-DPA1
Virion - Ebolavirus, Lyssavirus and Morbillivirus	hsa03265	1	844	12	8380	0.7205018056048589	0.9999999999735353	0.8274091627172196	0	NCAM1
Gastric cancer	hsa05226	10	844	150	8380	0.944735936190798	0.9999999999735353	0.6619273301737756	0	CTNNA1, FGF1, EGF, CTNNA3, CDKN2B, FGF18, AKT1, MAPK1, PIK3R1, SMAD2
Efferocytosis	hsa04148	13	844	156	8380	0.8035009822538957	0.9999999999735353	0.8274091627172195	0	CAMK2D, JAK2, RAB7A, CAMK2B, CPT1B, CD36, CX3CR1, UQCRFS1, ODC1, RAC1, C1QA, ADAM9, MAPK1
Human immunodeficiency virus 1 infection	hsa05170	22	844	212	8380	0.47465771704388704	0.9999999999735353	1.0303585799874808	0	RELA, HLA-G, CYCS, IKBKG, APOBEC3B, CALM2, RBX1, TCEB2, CUL4A, AKT1, RAC1, GNB5, NFKB1, PPP3CC, WEE1, B2M, FBXW11, MAPK1, CFL2, SKP1A, TCEB1, PIK3R1
Chronic myeloid leukemia	hsa05220	6	844	77	8380	0.8010814561624364	0.9999999999735353	0.7736812950083093	0	RELA, IKBKG, AKT1, NFKB1, MAPK1, PIK3R1
Starch and sucrose metabolism	hsa00500	4	844	36	8380	0.49752257568571856	0.9999999999735353	1.1032122169562928	0	PGM1, PYGM, HK1, GPI
Thyroid hormone signaling pathway	hsa04919	11	844	122	8380	0.6960078892256055	0.9999999999735353	0.8952295858907622	0	DSCR1L1, RHEB, PFKM, ATP1B1, AKT1, MYH7, MAPK1, PLN, CRSP8, DSCR1, PIK3R1
Apelin signaling pathway	hsa04371	12	844	140	8380	0.7640739776432146	0.9999999999735353	0.8510494245091401	0	CTGF, PRKAB1, CALM2, AKT1, PRKAG2, GNB5, RYR2, MAPK1, PRKAG1, PPARGC1A, MAP1LC3B, SMAD2
Neuroactive ligand-receptor interaction	hsa04080	10	844	367	8380	0.9999999924898721	0.9999999999735353	0.2705425055206167	0	GABRA4, TMEM97, TACR1, GPR50, RXFP3, GRIK2, HTR1A, C12orf39, PGRMC2, INSL3
Calcium signaling pathway	hsa04020	19	844	252	8380	0.9330028039089769	0.9999999999735353	0.7486082900774844	0	VDAC1, PDGFC, FGF1, CAMK2D, TACR1, CALM2, EGF, CASQ2, CAMK2B, PHKB, TNNC2, FGF18, HRC, RYR2, CASQ1, PPP3CC, SLC25A4, PLN, ASPH
Serotonergic synapse	hsa04726	5	844	113	8380	0.9914716700570154	0.9999999999735353	0.4393322987879042	0	KCNN2, MAOB, GNB5, HTR1A, MAPK1
Glioma	hsa05214	7	844	76	8380	0.6553107156433253	0.9999999999735353	0.9145048640558743	0	CAMK2D, CALM2, EGF, CAMK2B, AKT1, MAPK1, PIK3R1
Mineral absorption	hsa04978	3	844	60	8380	0.9493158314577027	0.9999999999735353	0.4964454976303317	0	ATP1B1, HMOX2, SLC40A1
Signaling pathways regulating pluripotency of stem cells	hsa04550	10	844	144	8380	0.9252071907821835	0.9999999999735353	0.6895076355976829	0	PCGF5, INHBA, JAK2, BMPR1A, MYST3, AKT1, MAPK1, HAND1, PIK3R1, SMAD2
Cocaine addiction	hsa05030	4	844	49	8380	0.7412922667147976	0.9999999999735353	0.8105232614372764	0	RELA, CDK5, MAOB, NFKB1
Human T-cell leukemia virus 1 infection	hsa05166	23	844	223	8380	0.4849762536687431	0.9999999999735353	1.0240579771746754	0	VDAC1, RELA, HLA-DRB1, ANAPC10, XPO1, HLA-G, IKBKG, HLA-DRA, CDKN2B, HLA-DPB1, AKT1, NFKB1, CANX, HLA-DRB3, PPP3CC, HTATIP, B2M, MAPK1, HLA-DPA1, SLC25A4, C10orf104, PIK3R1, SMAD2
Gap junction	hsa04540	6	844	89	8380	0.8959655483436256	0.9999999999735353	0.6693647159060652	0	TUBB2C, PDGFC, EGF, TUBB1, TUBA8, MAPK1
Neutrophil extracellular trap formation	hsa04613	19	844	187	8380	0.5202068376458365	0.9999999999735353	1.0088197278049522	0	VDAC1, RELA, HIST2H2BE, HIST1H3C, H3F3A, HIST1H2BD, GSDMDC1, HIST2H2AA, AKT1, CYBA, H2AFV, RAC1, NFKB1, HAT1, H2AFY, HMGB1, MAPK1, SLC25A4, PIK3R1
Vascular smooth muscle contraction	hsa04270	7	844	134	8380	0.9854826907615303	0.9999999999735353	0.5186744005093018	0	MYL6, CALM2, PPP1CA, PPP1R12B, MYL6B, MAPK1, NPPB
Prolactin signaling pathway	hsa04917	6	844	71	8380	0.7332001811765085	0.9999999999735353	0.8390628128963353	0	RELA, JAK2, AKT1, NFKB1, MAPK1, PIK3R1
ATP-dependent chromatin remodeling	hsa03082	8	844	116	8380	0.9092363407775786	0.9999999999735353	0.6847524105245956	0	ZNHIT1, SS18, HIST2H2AA, H2AFV, RUVBL1, HTATIP, H2AFY, YY1
Pathways in cancer	hsa05200	47	844	533	8380	0.8579633753063859	0.9999999999735353	0.8755323973217858	0	RELA, CTNNA1, HSP90B1, FGF1, CAMK2D, CYCS, TFG, IKBKG, GSTM3, MITF, JAK2, KEAP1, CALM2, EGF, HSP90AA1, CTNNA3, RBX1, IL12RB1, CKS1B, CAMK2B, TCEB2, COL4A6, CDKN2B, GSTA4, MSH2, FGF18, AKT1, GSTM1, GSTO2, RAC1, FH, GNB5, ZBTB16, NFKB1, EGLN3, APPL1, CKS2, MAPK1, GSTP1, CUL2, SKP1A, NCOA4, GSTT1, TCEB1, IFNAR1, PIK3R1, SMAD2
Viral protein interaction with cytokine and cytokine receptor	hsa04061	1	844	98	8380	0.9999715502815217	0.9999999999735353	0.10131540767965955	0	CX3CR1
Non-small cell lung cancer	hsa05223	4	844	73	8380	0.944925594446553	0.9999999999735353	0.544049860416802	0	EGF, AKT1, MAPK1, PIK3R1
AGE-RAGE signaling pathway in diabetic complications	hsa04933	10	844	101	8380	0.5719856665827847	0.9999999999735353	0.9830603913471915	0	RELA, F3, JAK2, COL4A6, AKT1, RAC1, NFKB1, MAPK1, PIK3R1, SMAD2
Leukocyte transendothelial migration	hsa04670	7	844	116	8380	0.9550171331432654	0.9999999999735353	0.599158359209021	0	VIL2, CTNNA1, CTNNA3, CYBA, RAC1, MYL7, PIK3R1
Malaria	hsa05144	2	844	50	8380	0.9676675468136013	0.9999999999735353	0.39715639810426545	0	CD81, CD36
Adherens junction	hsa04520	10	844	93	8380	0.4634726040852668	0.9999999999735353	1.0676247260867349	0	CTNNA1, SORBS1, CTNNA3, ACP1, LMO7, RAC1, CSNK2A1, MYL7, KRIT1, MAPK1
Fatty acid biosynthesis	hsa00061	1	844	18	8380	0.8523429010438497	0.9999999999735353	0.5516061084781464	0	HSD17B8
Histidine metabolism	hsa00340	2	844	22	8380	0.6651760414805519	0.9999999999735353	0.9026281775096942	0	ALDH1B1, MAOB
Measles	hsa05162	12	844	139	8380	0.7554930387132167	0.9999999999735353	0.8571720822394218	0	RELA, CYCS, IKBKG, EIF3S3, AKT1, NFKB1, CSNK2A1, RAB9A, HSPA8, RCHY1, IFNAR1, PIK3R1
Hematopoietic cell lineage	hsa04640	7	844	98	8380	0.8762655401611901	0.9999999999735353	0.7092078537576169	0	HLA-DRB1, CD55, CD36, HLA-DRA, HLA-DPB1, HLA-DRB3, HLA-DPA1
JAK-STAT signaling pathway	hsa04630	8	844	168	8380	0.9961887811931909	0.9999999999735353	0.4728052358384112	0	JAK2, FHL1, EGF, IL12RB1, AKT1, PTPN2, IFNAR1, PIK3R1
Aldosterone synthesis and secretion	hsa04925	4	844	98	8380	0.9916224433638354	0.9999999999735353	0.4052616307186382	0	CAMK2D, CALM2, CAMK2B, ATP1B1
