description	annotation_id	genes_found	input_size	term_genes	universe	pval	pval_adj	relative_enrichment	annotsbias	genes
nervous system development	GO:0007399	4	72	596	18228	0.20921807086548933	0.27911923607344863	1.6991051454138701	0	KIDINS220, TCF12, NRG3, LRCH4
erythrocyte differentiation	GO:0030218	1	72	60	18228	0.21168162872095445	0.28110147001050534	4.219444444444444	0	SMAD5
regulation of DNA repair	GO:0006282	1	72	60	18228	0.21168162872095445	0.28110147001050534	4.219444444444444	0	STAF42
regulation of GTPase activity	GO:0043087	1	72	61	18228	0.21480574379867856	0.2813514867522555	4.1502732240437155	0	PROM2
negative regulation of epithelial cell proliferation	GO:0050680	1	72	61	18228	0.21480574379867856	0.2813514867522555	4.1502732240437155	0	CDK6
endocytosis	GO:0006897	2	72	219	18228	0.2143442201782959	0.2813514867522555	2.3120243531202433	0	MRC2, ITSN2
aerobic respiration	GO:0009060	1	72	61	18228	0.21480574379867856	0.2813514867522555	4.1502732240437155	0	NDUFB4
JNK cascade	GO:0007254	1	72	61	18228	0.21480574379867856	0.2813514867522555	4.1502732240437155	0	MAPK8IP3
protein K63-linked ubiquitination	GO:0070534	1	72	61	18228	0.21480574379867856	0.2813514867522555	4.1502732240437155	0	RNF5
glucose metabolic process	GO:0006006	1	72	62	18228	0.21791764925618365	0.2847787461870582	4.083333333333333	0	FABP5
negative regulation of autophagy	GO:0010507	1	72	63	18228	0.22101739214143934	0.28752262552336566	4.018518518518518	0	RNF5
phospholipid metabolic process	GO:0006644	1	72	63	18228	0.22101739214143934	0.28752262552336566	4.018518518518518	0	LCAT
protein homotetramerization	GO:0051289	1	72	64	18228	0.22410501932370308	0.2895739013733242	3.9557291666666665	0	TRPV1
negative regulation of cell differentiation	GO:0045596	1	72	64	18228	0.22410501932370308	0.2895739013733242	3.9557291666666665	0	CDK6
positive regulation of cell adhesion	GO:0045785	1	72	64	18228	0.22410501932370308	0.2895739013733242	3.9557291666666665	0	TPM1
response to mechanical stimulus	GO:0009612	1	72	65	18228	0.2271805774941879	0.2915822144177635	3.894871794871795	0	COL1A1
chondrocyte differentiation	GO:0002062	1	72	65	18228	0.2271805774941879	0.2915822144177635	3.894871794871795	0	COL3A1
positive regulation of endothelial cell migration	GO:0010595	1	72	65	18228	0.2271805774941879	0.2915822144177635	3.894871794871795	0	RAC1
endosomal transport	GO:0016197	1	72	66	18228	0.23024411316673196	0.29485604692844297	3.8358585858585856	0	ITSN2
response to nutrient	GO:0007584	1	72	67	18228	0.23329567267845958	0.2981000262002539	3.7786069651741294	0	COL1A1
neuron projection morphogenesis	GO:0048812	1	72	68	18228	0.23633530219044413	0.30064778486616234	3.723039215686274	0	CNTNAP1
response to glucose	GO:0009749	1	72	68	18228	0.23633530219044413	0.30064778486616234	3.723039215686274	0	RASAL2
regulation of apoptotic process	GO:0042981	2	72	235	18228	0.2376270917621248	0.30162379197179195	2.154609929078014	0	DAPK3, CCNL2
platelet activation	GO:0030168	1	72	69	18228	0.23936304768836777	0.302491763562223	3.6690821256038646	0	COL3A1
excitatory postsynaptic potential	GO:0060079	1	72	69	18228	0.23936304768836777	0.302491763562223	3.6690821256038646	0	TRPV1
synapse assembly	GO:0007416	1	72	70	18228	0.24237895498317646	0.3042967229592281	3.6166666666666663	0	NRG3
negative regulation of osteoblast differentiation	GO:0045668	1	72	70	18228	0.24237895498317646	0.3042967229592281	3.6166666666666663	0	CDK6
cellular response to growth factor stimulus	GO:0071363	1	72	70	18228	0.24237895498317646	0.3042967229592281	3.6166666666666663	0	TRPV1
intracellular signal transduction	GO:0035556	3	72	432	18228	0.24334433457992732	0.304843120661129	1.7581018518518516	0	DAPK3, RAC1, NRG3
cellular response to retinoic acid	GO:0071300	1	72	71	18228	0.24538306971173757	0.3067288371396719	3.5657276995305165	0	COL1A1
ubiquitin-dependent protein catabolic process	GO:0006511	2	72	242	18228	0.24786313250150377	0.309156835549598	2.0922865013774103	0	RNF5, CUL4A
response to nutrient levels	GO:0031667	1	72	73	18228	0.2513561031510869	0.3114865502411099	3.4680365296803655	0	COL1A1
T cell activation	GO:0042110	1	72	73	18228	0.2513561031510869	0.3114865502411099	3.4680365296803655	0	CUL4A
regulation of mitotic cell cycle	GO:0007346	1	72	73	18228	0.2513561031510869	0.3114865502411099	3.4680365296803655	0	DAPK3
cellular response to transforming growth factor beta stimulus	GO:0071560	1	72	74	18228	0.2543251122710609	0.31381317501257516	3.4211711711711708	0	COL1A1
apoptotic signaling pathway	GO:0097190	1	72	74	18228	0.2543251122710609	0.31381317501257516	3.4211711711711708	0	DAPK3
cellular response to mechanical stimulus	GO:0071260	1	72	75	18228	0.2572825096444485	0.31476051711820824	3.375555555555555	0	COL1A1
hematopoietic progenitor cell differentiation	GO:0002244	1	72	75	18228	0.2572825096444485	0.31476051711820824	3.375555555555555	0	CDK6
macroautophagy	GO:0016236	1	72	75	18228	0.2572825096444485	0.31476051711820824	3.375555555555555	0	C13orf9
post-embryonic development	GO:0009791	1	72	75	18228	0.2572825096444485	0.31476051711820824	3.375555555555555	0	MAPK8IP3
cellular response to glucose stimulus	GO:0071333	1	72	77	18228	0.2631626480860406	0.3205900903590537	3.2878787878787876	0	COL1A1
forebrain development	GO:0030900	1	72	77	18228	0.2631626480860406	0.3205900903590537	3.2878787878787876	0	MAPK8IP3
regulation of cell growth	GO:0001558	1	72	78	18228	0.26608547819665745	0.32210347360648006	3.2457264957264957	0	NRG3
BMP signaling pathway	GO:0030509	1	72	78	18228	0.26608547819665745	0.32210347360648006	3.2457264957264957	0	SMAD5
positive regulation of osteoblast differentiation	GO:0045669	1	72	78	18228	0.26608547819665745	0.32210347360648006	3.2457264957264957	0	SMAD5
monoatomic cation transmembrane transport	GO:0098655	1	72	80	18228	0.27189688153561975	0.3284468631995407	3.164583333333333	0	KIAA0792
neurogenesis	GO:0022008	1	72	81	18228	0.2747855427946803	0.3312404341864595	3.125514403292181	0	BTBD2
determination of left/right symmetry	GO:0007368	1	72	82	18228	0.2776629021884523	0.33331141703206696	3.0873983739837394	0	DAAM2
positive regulation of protein catabolic process	GO:0045732	1	72	82	18228	0.2776629021884523	0.33331141703206696	3.0873983739837394	0	CUL4A
regulation of cell cycle	GO:0051726	2	72	263	18228	0.2786418872122507	0.33378976072300864	1.9252217997465146	0	CCNL2, CDK6
response to insulin	GO:0032868	1	72	84	18228	0.2833838896066186	0.338764524997517	3.013888888888889	0	COL1A1
cell communication	GO:0007154	1	72	88	18228	0.2946921493013222	0.35082398726347885	2.8768939393939394	0	CX40.1
positive regulation of neuron differentiation	GO:0045666	1	72	88	18228	0.2946921493013222	0.35082398726347885	2.8768939393939394	0	TCF12
response to estradiol	GO:0032355	1	72	89	18228	0.29749160714312506	0.3519705228545204	2.844569288389513	0	COL1A1
protein catabolic process	GO:0030163	1	72	89	18228	0.29749160714312506	0.3519705228545204	2.844569288389513	0	RNF5
cerebral cortex development	GO:0021987	1	72	89	18228	0.29749160714312506	0.3519705228545204	2.844569288389513	0	COL3A1
cholesterol metabolic process	GO:0008203	1	72	91	18228	0.3030576920510627	0.3563561818596341	2.782051282051282	0	LCAT
cell chemotaxis	GO:0060326	1	72	91	18228	0.3030576920510627	0.3563561818596341	2.782051282051282	0	RAC1
regulation of DNA-templated transcription	GO:0006355	7	72	1379	18228	0.3019016396381551	0.3563561818596341	1.2851099830795263	0	DAPK3, NR6A1, HIF3A, EDF1, ZNF417, SMAD5, ZNF44
ERAD pathway	GO:0036503	1	72	92	18228	0.30582440353434703	0.3588755755760195	2.7518115942028984	0	RNF5
protein K48-linked ubiquitination	GO:0070936	1	72	95	18228	0.31405971723845466	0.36778887456641834	2.664912280701754	0	RNF5
locomotory behavior	GO:0007626	1	72	98	18228	0.32219867279706793	0.3765533269477928	2.583333333333333	0	HEXA
positive regulation of JNK cascade	GO:0046330	1	72	99	18228	0.32489043758242975	0.3781619465787391	2.557239057239057	0	MAPK8IP3
negative regulation of translation	GO:0017148	1	72	99	18228	0.32489043758242975	0.3781619465787391	2.557239057239057	0	DAPK3
positive regulation of cold-induced thermogenesis	GO:0120162	1	72	101	18228	0.3302423819625217	0.38361488813828276	2.5066006600660065	0	FABP5
lung development	GO:0030324	1	72	104	18228	0.3381919438412334	0.3920571929611073	2.434294871794872	0	COL3A1
monoatomic ion transmembrane transport	GO:0034220	2	72	305	18228	0.33983976019539014	0.3931747728618699	1.660109289617486	0	TRPV1, KIAA0792
defense response to Gram-negative bacterium	GO:0050829	1	72	105	18228	0.3408210643468295	0.39351829718760434	2.411111111111111	0	GSDML
cholesterol homeostasis	GO:0042632	1	72	107	18228	0.34604844503548404	0.3963702308673373	2.366043613707165	0	LCAT
mRNA transport	GO:0051028	1	72	107	18228	0.34604844503548404	0.3963702308673373	2.366043613707165	0	MCM3AP
immune system process	GO:0002376	1	72	107	18228	0.34604844503548404	0.3963702308673373	2.366043613707165	0	MCM3AP
positive regulation of gene expression	GO:0010628	3	72	526	18228	0.3446568798208227	0.3963702308673373	1.443916349809886	0	TCF12, CDK6, TTN
spermatid development	GO:0007286	1	72	111	18228	0.3563808738412356	0.40739364305906656	2.280780780780781	0	CDYL
epidermis development	GO:0008544	1	72	113	18228	0.3614865500988022	0.4124102506087525	2.2404129793510323	0	FABP5
muscle organ development	GO:0007517	1	72	114	18228	0.36402438992176006	0.4144832162475486	2.2207602339181287	0	TCF12
modulation of chemical synaptic transmission	GO:0050804	1	72	115	18228	0.3665522823765262	0.4148967763120129	2.2014492753623185	0	NRG3
regulation of cell migration	GO:0030334	1	72	115	18228	0.3665522823765262	0.4148967763120129	2.2014492753623185	0	RAC1
regulation of small GTPase mediated signal transduction	GO:0051056	1	72	115	18228	0.3665522823765262	0.4148967763120129	2.2014492753623185	0	GEFT
signal transduction	GO:0007165	7	72	1487	18228	0.3723542884249387	0.4202664260490047	1.1917731450347455	0	CNTNAP1, BAIAP1, CDK6, COL15A1, RASAL2, SMAD5, NRG3
positive regulation of apoptotic process	GO:0043065	2	72	328	18228	0.3727580474521607	0.4202664260490047	1.5436991869918697	0	DAPK3, TRPV1
response to virus	GO:0009615	1	72	118	18228	0.3740766592286948	0.4209277476643826	2.1454802259887003	0	CDK6
calcium ion transport	GO:0006816	1	72	119	18228	0.37656514517764794	0.42207594245058005	2.127450980392157	0	TRPV1
lipid catabolic process	GO:0016042	1	72	119	18228	0.37656514517764794	0.42207594245058005	2.127450980392157	0	PLA2G4B
axonogenesis	GO:0007409	1	72	120	18228	0.37904387451373533	0.4235025414035622	2.109722222222222	0	CNTNAP1
protein phosphorylation	GO:0006468	3	72	558	18228	0.3793109718657992	0.4235025414035622	1.3611111111111112	0	DAPK3, CDK6, TTN
small GTPase-mediated signal transduction	GO:0007264	1	72	121	18228	0.38151288495304425	0.42513548226356673	2.0922865013774103	0	RAC1
ribosome biogenesis	GO:0042254	1	72	122	18228	0.38397221406793824	0.4262239827974218	2.0751366120218577	0	CUL4A
positive regulation of neuron projection development	GO:0010976	1	72	122	18228	0.38397221406793824	0.4262239827974218	2.0751366120218577	0	KIDINS220
mitochondrion organization	GO:0007005	1	72	123	18228	0.38642189928759496	0.42811674776563985	2.0582655826558263	0	CNTNAP1
glucose homeostasis	GO:0042593	1	72	125	18228	0.391292487045217	0.4326791924057688	2.025333333333333	0	FABP5
response to organic cyclic compound	GO:0014070	1	72	131	18228	0.40567664549107163	0.4477237450237355	1.9325699745547071	0	COL1A1
response to bacterium	GO:0009617	1	72	136	18228	0.4174069856609468	0.4597873884196253	1.861519607843137	0	RNF5
response to oxidative stress	GO:0006979	1	72	137	18228	0.41972550749559245	0.4614572979158043	1.8479318734793186	0	NDUFB4
cellular response to hypoxia	GO:0071456	1	72	139	18228	0.42433528853893393	0.46563509715627294	1.8213429256594724	0	HIF3A
microtubule cytoskeleton organization	GO:0000226	1	72	143	18228	0.433446781312575	0.4747274271518679	1.7703962703962703	0	D6S1101
positive regulation of cytosolic calcium ion concentration	GO:0007204	1	72	144	18228	0.43570234292415905	0.4753868067958092	1.7581018518518516	0	TRPV1
calcium ion transmembrane transport	GO:0070588	1	72	144	18228	0.43570234292415905	0.4753868067958092	1.7581018518518516	0	TRPV1
MAPK cascade	GO:0000165	1	72	148	18228	0.4446363754082805	0.4842157497343964	1.7105855855855854	0	MAPK8IP3
protein-containing complex assembly	GO:0065003	1	72	149	18228	0.4468480004619643	0.48570434832822207	1.6991051454138701	0	BAIAP1
protein autophosphorylation	GO:0046777	1	72	150	18228	0.4490509400032407	0.48626043409013825	1.6877777777777776	0	DAPK3
rhythmic process	GO:0048511	1	72	150	18228	0.4490509400032407	0.48626043409013825	1.6877777777777776	0	CUL4A
neuron projection development	GO:0031175	1	72	151	18228	0.4512452276633675	0.48771805621510583	1.6766004415011038	0	CNTNAP1
carbohydrate metabolic process	GO:0005975	1	72	159	18228	0.46849205483380557	0.5054088771659253	1.592243186582809	0	HEXA
rRNA processing	GO:0006364	1	72	161	18228	0.4727195585113921	0.5090145058877349	1.5724637681159421	0	NOL8
proton transmembrane transport	GO:1902600	1	72	171	18228	0.4933647573087515	0.5293796941754555	1.4805068226120859	0	NDUFB4
protein transport	GO:0015031	3	72	667	18228	0.49347394100529424	0.5293796941754555	1.1386806596701649	0	MCM3AP, COL1A1, C13orf9
response to hypoxia	GO:0001666	1	72	174	18228	0.4994013887573025	0.5347407793956218	1.4549808429118773	0	HIF3A
negative regulation of transcription by RNA polymerase II	GO:0000122	4	72	941	18228	0.5136098218754754	0.5489324304431197	1.0761601133545873	0	NR6A1, CDK6, TRPV1, SMAD5
regulation of cell population proliferation	GO:0042127	1	72	183	18228	0.5170889214029714	0.551625472739719	1.383424408014572	0	CDK6
inflammatory response	GO:0006954	2	72	442	18228	0.524099705212641	0.5580691305504974	1.145550527903469	0	PLA2G4B, RAC1
protein localization	GO:0008104	1	72	190	18228	0.5304185213687762	0.5637535116211577	1.332456140350877	0	MAPK8IP3
lipid transport	GO:0006869	1	72	191	18228	0.5322928902822612	0.5647018669968639	1.3254799301919722	0	FABP5
negative regulation of cell population proliferation	GO:0008285	2	72	452	18228	0.5362110010675606	0.5678109127326838	1.1202064896755162	0	TOB2, CDK6
defense response to bacterium	GO:0042742	1	72	203	18228	0.5542179313657518	0.5858002031899031	1.247126436781609	0	GSDML
cell-cell adhesion	GO:0098609	1	72	205	18228	0.5577722273077144	0.5884752856916252	1.2349593495934958	0	NOPE
apoptotic process	GO:0006915	3	72	745	18228	0.5687680258459945	0.5981367728616523	1.0194630872483221	0	DAPK3, HIF3A, NISCH
immune response	GO:0006955	2	72	480	18228	0.5690101126179545	0.5981367728616523	1.054861111111111	0	TCF12, C7
Wnt signaling pathway	GO:0016055	1	72	227	18228	0.595071744569312	0.6243909728601358	1.1152716593245227	0	DAAM2
monoatomic ion transport	GO:0006811	1	72	237	18228	0.6109834534651292	0.6364410973595096	1.068213783403657	0	TRPV1
protein stabilization	GO:0050821	1	72	236	18228	0.6094204405549448	0.6364410973595096	1.0727401129943501	0	MAPK8IP3
negative regulation of apoptotic process	GO:0043066	2	72	518	18228	0.6108507646120667	0.6364410973595096	0.9774774774774775	0	MAPK8IP3, SMAD5
cell-cell signaling	GO:0007267	1	72	236	18228	0.6094204405549448	0.6364410973595096	1.0727401129943501	0	CX40.1
transcription by RNA polymerase II	GO:0006366	1	72	245	18228	0.623267502426639	0.6480629546027439	1.0333333333333332	0	HIF3A
proteasome-mediated ubiquitin-dependent protein catabolic process	GO:0043161	1	72	249	18228	0.629265279809573	0.6531182958312355	1.0167336010709505	0	CUL4A
spermatogenesis	GO:0007283	2	72	540	18228	0.6336565771235931	0.6564910483712902	0.9376543209876542	0	CDYL, CUL4A
cell population proliferation	GO:0008283	1	72	253	18228	0.6351688748226536	0.6568742860126364	1.0006587615283267	0	CUL4A
response to xenobiotic stimulus	GO:0009410	1	72	263	18228	0.6495253307025801	0.6705153772962003	0.9626108998732573	0	COL1A1
heart development	GO:0007507	1	72	268	18228	0.6564931802592507	0.676493868546719	0.9446517412935324	0	COL3A1
biological_process	GO:0008150	2	72	570	18228	0.66308966525253	0.6820689758858761	0.8883040935672513	0	BZRAP1, ARGBP2
protein ubiquitination	GO:0016567	2	72	575	18228	0.6678101037795361	0.6856978744164879	0.8805797101449275	0	RNF5, CUL4A
innate immune response	GO:0045087	2	72	578	18228	0.6706172019355215	0.6873527470818626	0.8760092272202998	0	C7, ARG1
chromatin remodeling	GO:0006338	2	72	580	18228	0.6724781426043408	0.6880336868282847	0.8729885057471263	0	DAPK3, TTN
cell migration	GO:0016477	1	72	291	18228	0.6868256695822001	0.701464937850382	0.8699885452462771	0	RAC1
vesicle-mediated transport	GO:0016192	1	72	303	18228	0.7015866395867902	0.7152700669546177	0.8355335533553354	0	MAPK8IP3
negative regulation of DNA-templated transcription	GO:0045892	2	72	616	18228	0.7045616950254335	0.717031813521459	0.8219696969696969	0	TOB2, CDYL
negative regulation of gene expression	GO:0010629	1	72	325	18228	0.7268881349936982	0.7384464268928913	0.7789743589743588	0	SMAD5
DNA damage response	GO:0006974	1	72	344	18228	0.7470284481273097	0.7575685320515045	0.7359496124031008	0	CUL4A
adaptive immune response	GO:0002250	1	72	398	18228	0.7966124807002167	0.8064298880327898	0.6360971524288107	0	ARG1
chromatin organization	GO:0006325	1	72	413	18228	0.8085944390659088	0.8171209182124738	0.6129943502824858	0	DAPK3
cell division	GO:0051301	1	72	417	18228	0.8116702798497428	0.8173562362760107	0.6071143085531574	0	CDK6
DNA repair	GO:0006281	1	72	416	18228	0.8109059202189188	0.8173562362760107	0.608573717948718	0	CUL4A
positive regulation of transcription by RNA polymerase II	GO:0045944	3	72	1219	18228	0.8683915363286209	0.8729460373932815	0.6230516817063166	0	NR6A1, TCF12, SMAD5
positive regulation of cell population proliferation	GO:0008284	1	72	531	18228	0.8814959199764775	0.8845726945662733	0.47677338355304455	0	CUL4A
proteolysis	GO:0006508	1	72	589	18228	0.9064859718437572	0.9080652156971435	0.4298245614035087	0	NAALAD2
G protein-coupled receptor signaling pathway	GO:0007186	1	72	942	18228	0.9782495828781235	0.9782495828781235	0.26875442321302195	0	CALM2
