description	annotation_id	genes_found	input_size	term_genes	universe	pval	pval_adj	relative_enrichment	annotsbias	genes
Advanced glycosylation endproduct receptor signaling	R-HSA-879415	3	1039	13	10985	0.1179670292434423	0.3512974011765667	2.439846005774783	0	HMGB1, MAPK1, DDOST
Ubiquinol biosynthesis	R-HSA-2142789	3	1039	13	10985	0.1179670292434423	0.3512974011765667	2.439846005774783	0	PDSS2, COQ6, COQ2
ERKs are inactivated	R-HSA-202670	3	1039	13	10985	0.1179670292434423	0.3512974011765667	2.439846005774783	0	PPP2R1A, MAPK1, DUSP3
TICAM1-dependent activation of IRF3/IRF7	R-HSA-9013973	3	1039	13	10985	0.1179670292434423	0.3512974011765667	2.439846005774783	0	RPS27A, UBC, UBB
ROS and RNS production in phagocytes	R-HSA-1222556	6	1039	36	10985	0.11946020496191044	0.35296465885810163	1.762111004170677	0	ATP6V1E1, ATP6V1A, ATP6V1B2, ATP6V0D1, CYBA, ATP6V1G1
Regulation of TP53 Activity	R-HSA-5633007	20	1039	160	10985	0.11953307147189986	0.35296465885810163	1.3215832531280076	0	TAF7, RPS27A, PIN1, SMYD2, NBN, PRKAB1, CDK5, UBC, UBB, RFC4, MYST3, AKT1, PRKAG2, RAD17, MAPKAP1, PPP2R1A, HTATIP, CSNK2A1, PRKAG1, PPP2R5C
RNA Polymerase III Transcription Initiation	R-HSA-76046	6	1039	36	10985	0.11946020496191044	0.35296465885810163	1.762111004170677	0	POLR3K, POLR3GL, POLR2K, POLR2E, POLR3C, POLR2L
Pyroptosis	R-HSA-5620971	5	1039	28	10985	0.11920486481924648	0.35296465885810163	1.8879760758971538	0	CHMP4A, CYCS, GSDMDC1, HMGB1, CHMP2B
SMAD2/SMAD3:SMAD4 heterotrimer regulates transcription	R-HSA-2173796	6	1039	36	10985	0.11946020496191044	0.35296465885810163	1.762111004170677	0	RPS27A, UBC, UBB, CDKN2B, MAPK1, SMAD2
RAC2 GTPase cycle	R-HSA-9013404	12	1039	88	10985	0.12488989545608527	0.36816281786550176	1.4417271852305538	0	C11orf59, VAMP3, SAMM50, RAB7A, EMD, NCKAP1, CYBA, TMEM133, PGRMC2, DSG2, ARMCX3, PIK3R1
Negative epigenetic regulation of rRNA expression	R-HSA-5250941	14	1039	106	10985	0.125364848996718	0.36835974153635037	1.3963898523616685	0	HIST2H2BE, HIST1H3C, POLR1E, H3F3A, HIST1H2BD, POLR2K, HIST2H2AA, MNAT1, H2AFV, POLR2E, POLR2L, POLR1B, SAP18, KIAA0409
p75 NTR receptor-mediated signalling	R-HSA-193704	13	1039	97	10985	0.1253767193256563	0.36835974153635037	1.4169552404671422	0	RELA, RPS27A, PSEN1, UBC, PSENEN, SQSTM1, UBB, ARHGEF6, MAGED1, RAC1, AKAP13, NFKB1, NGFRAP1
Immune System	R-HSA-168256	208	1039	2049	10985	0.12621185407911306	0.37019329775044196	1.0732623392899	0	UBE2H, RELA, POLR3K, CTSL1, PSME1, ZNF294, TUBB2C, HLA-DRB1, RPS27A, CD81, PIN1, ASB12, HIST1H3C, PSMB3, PSMB5, PA2G4, WWP1, YPEL5, ARIH1, ANAPC10, PSMD10, POLR3GL, SH2D1A, LAMP2, ATP6V1E1, HLA-G, HSP90B1, C11orf59, EIF4A2, SRP14, PSMA1, CLTC, CAMK2D, CD74, IKBKG, IRF6, VAMP3, NEDD4L, PSEN1, UBC, JAK2, POLR2K, KEAP1, TNFRSF12A, CECR1, HECTD1, ATP6V1A, CALM2, PDXK, DGAT1, FBXO9, HSP90AA1, SQSTM1, CD58, RBX1, ATP6V1B2, IL12RB1, C5orf32, CAB39, RAB7A, PAFAH1B2, CAMK2B, TCEB2, AP2M1, PSMA5, GSDMDC1, UBB, EIF4A3, PSMC6, NDUFC2, ATP6V0D1, PDAP1, FBXO21, UBE2E3, CD55, SEC61G, CD36, FCER1G, HLA-DRA, PSMD3, FBXO32, PSAP, HNRPA2B1, PGM1, SIGLEC11, AIP, VAPA, ARPC2, PSME2, HCST, DCTN6, CSTB, HLA-DPB1, NCKAP1, CFHR5, ARPC1A, LMO7, HMOX2, PGAM1, UBE2D1, RNF14, AKT1, PSMA2, KPNB1, PRDX4, MAPT, SERPINB1, ALDOA, CYBA, APEH, COMMD3, PTPN2, TUBB1, POLR2E, PSMB1, MKRN1, EIF2S2, DET1, NKIRAS2, RAC1, ASB11, NUP153, ASB8, NPEPPS, TRIM63, TUBA8, NUP43, UBE2R2, PSMA3, S100A1, MAPKAP1, UBE2N, ASAH1, EEF2, UBE2I, ZBTB16, NFKB1, CD63, BLNK, FBXO22, NEDL2, NKIRAS1, C1QA, TRIM26, TNFRSF9, CANX, POLR3C, SARM1, HLA-DRB3, POLR2L, PPP2R1A, BTBD1, AAMP, PSMD13, HEBP2, XRCC6, CREG1, SIAH2, PSMD2, RNF130, SOD2, B2M, ATP6V1G1, HMGB1, PSMA7, FBXW11, HSPA8, UBE2D3, GPI, MAPK1, GSTP1, UBE3A, HSPA9, TRIM32, CTSA, HLA-DPA1, NCAM1, SOD1, NDN, CUL2, DCTN3, UBE2D4, PPIE, SKP1A, TCP1, PPP2R5E, DDOST, ASB5, IFI30, RCHY1, TCEB1, CPNE1, IFNAR1, DUSP3, FBXO6, PPP2R5C, KIAA0776, NUP98, EIF4A1, PSMB6, PSMD1, KPNA4, PIK3R1, PSMD12, PSMC2, LNPEP, NPC2, NF2
Smooth Muscle Contraction	R-HSA-445355	7	1039	45	10985	0.1282315872506666	0.37548948921146785	1.644636937225965	0	MYL6, CAV3, SORBS1, CALM2, TPM1, MYL6B, MYL7
Transport of small molecules	R-HSA-382551	79	1039	738	10985	0.1294421361539981	0.37840251135685443	1.1317623522722233	0	VDAC1, APOD, PSME1, APOA1, RPS27A, PSMB3, PSMB5, WWP1, SRI, PSMD10, PMPCB, TUSC3, ATP6V1E1, PSMA1, CLTC, CAMK2D, PRKAR1A, ATP2C1, VLDLR, NEDD4L, UBC, HDLBP, ATP6V1A, CALM2, SLC25A26, CBARA1, ATP6V1B2, CASQ2, CAMK2B, AP2M1, PSMA5, UBB, PSMC6, ATP6V0D1, PARL, SLC41A1, PSMD3, C22orf32, MB, PSME2, TRPC4AP, ATP1B1, HMOX2, LPL, PSMA2, AFG3L2, KIAA1623, SLC16A7, PSMB1, EIF2S2, DERL2, PSMA3, GNB5, RYR2, SLC4A2, MRS2L, CASQ1, SLC38A1, SLC40A1, PSMD13, PSMD2, SLCO3A1, ATP6V1G1, PSMA7, SLC1A2, NEDD8, SLC25A4, SKP1A, SLC20A2, PMPCA, PLN, PSMB6, PSMD1, DERL1, PSMD12, PSMC2, NPC2, ASPH, SLC47A1
Synthesis, secretion, and inactivation of Glucagon-like Peptide-1 (GLP-1)	R-HSA-381771	4	1039	21	10985	0.13082204046285037	0.3792757999534538	2.013841147623631	0	SPCS3, SEC11C, SPCS2, SPCS1
Signal transduction by L1	R-HSA-445144	4	1039	21	10985	0.13082204046285037	0.3792757999534538	2.013841147623631	0	RAC1, CSNK2A1, MAPK1, NCAM1
CTLA4 inhibitory signaling	R-HSA-389513	4	1039	21	10985	0.13082204046285037	0.3792757999534538	2.013841147623631	0	AKT1, PPP2R1A, PPP2R5E, PPP2R5C
Negative regulation of MET activity	R-HSA-6807004	4	1039	21	10985	0.13082204046285037	0.3792757999534538	2.013841147623631	0	RPS27A, UBC, UBB, PTPN2
Ras activation upon Ca2+ influx through NMDA receptor	R-HSA-442982	4	1039	21	10985	0.13082204046285037	0.3792757999534538	2.013841147623631	0	CAMK2D, CALM2, CAMK2B, ACTN2
NOD1/2 Signaling Pathway	R-HSA-168638	6	1039	37	10985	0.13185612656392962	0.38101424381076204	1.7144863824363343	0	RPS27A, IKBKG, UBC, UBB, UBE2N, AAMP
Maturation of spike protein	R-HSA-9694548	6	1039	37	10985	0.13185612656392962	0.38101424381076204	1.7144863824363343	0	TUSC3, DAD1, RPN2, CANX, ST3GAL1, DDOST
CREB1 phosphorylation through NMDA receptor-mediated activation of RAS signaling	R-HSA-442742	5	1039	29	10985	0.1334767356686911	0.3850628196757963	1.8228734525903554	0	CAMK2D, CALM2, CAMK2B, MAPK1, ACTN2
SUMO is transferred from E1 to E2 (UBE2I, UBC9)	R-HSA-3065678	2	1039	7	10985	0.1363810295883256	0.3877023110177036	3.0207617214354463	0	UBE2I, RWDD3
FGFR3b ligand binding and activation	R-HSA-190371	2	1039	7	10985	0.1363810295883256	0.3877023110177036	3.0207617214354463	0	FGF1, FGF18
DEx/H-box helicases activate type I IFN and inflammatory cytokines production 	R-HSA-3134963	2	1039	7	10985	0.1363810295883256	0.3877023110177036	3.0207617214354463	0	RELA, NFKB1
2-LTR circle formation	R-HSA-164843	2	1039	7	10985	0.1363810295883256	0.3877023110177036	3.0207617214354463	0	HMGA1, XRCC6
Release of apoptotic factors from the mitochondria	R-HSA-111457	2	1039	7	10985	0.1363810295883256	0.3877023110177036	3.0207617214354463	0	CYCS, GSDMDC1
Defective HLCS causes multiple carboxylase deficiency	R-HSA-3371599	2	1039	7	10985	0.1363810295883256	0.3877023110177036	3.0207617214354463	0	PCCB, PCCA
Wax and plasmalogen biosynthesis	R-HSA-8848584	2	1039	7	10985	0.1363810295883256	0.3877023110177036	3.0207617214354463	0	DHRS7B, GNPAT
Reversal of alkylation damage by DNA dioxygenases	R-HSA-73943	2	1039	7	10985	0.1363810295883256	0.3877023110177036	3.0207617214354463	0	ASCC1, ALKBH3
Fructose metabolism	R-HSA-5652084	2	1039	7	10985	0.1363810295883256	0.3877023110177036	3.0207617214354463	0	AKR1B1, SORD
Signaling by FGFR in disease	R-HSA-1226099	9	1039	63	10985	0.13737260327411263	0.38988923324076624	1.510380860717723	0	POLR2G, FGF1, POLR2K, FGF18, POLR2E, POLR2L, POLR2I, NCBP2, PIK3R1
Nucleotide biosynthesis	R-HSA-8956320	3	1039	14	10985	0.14008855884333452	0.39002433684318843	2.2655712910765846	0	ADSL, UMPS, PAICS
Translation of Replicase and Assembly of the Replication Transcription Complex	R-HSA-9679504	3	1039	14	10985	0.14008855884333452	0.39002433684318843	2.2655712910765846	0	CHMP4A, CHMP2B, MAP1LC3B
Signaling by AMER1 mutants	R-HSA-4839748	3	1039	14	10985	0.14008855884333452	0.39002433684318843	2.2655712910765846	0	PPP2R1A, PPP2R5E, PPP2R5C
Synthesis of IP2, IP, and Ins in the cytosol	R-HSA-1855183	3	1039	14	10985	0.14008855884333452	0.39002433684318843	2.2655712910765846	0	IMPA1, IMPA2, INPP5A
Signaling by APC mutants	R-HSA-4839744	3	1039	14	10985	0.14008855884333452	0.39002433684318843	2.2655712910765846	0	PPP2R1A, PPP2R5E, PPP2R5C
Amyloid fiber formation	R-HSA-977225	14	1039	108	10985	0.13972456898999663	0.39002433684318843	1.3705307810216376	0	HIST2H2BE, APOA1, RPS27A, HIST1H3C, H3F3A, HIST1H2BD, UBC, GGA2, PSENEN, UBB, HIST2H2AA, ITM2B, SIAH2, B2M
Signaling by AXIN mutants	R-HSA-4839735	3	1039	14	10985	0.14008855884333452	0.39002433684318843	2.2655712910765846	0	PPP2R1A, PPP2R5E, PPP2R5C
Early Phase of HIV Life Cycle	R-HSA-162594	3	1039	14	10985	0.14008855884333452	0.39002433684318843	2.2655712910765846	0	HMGA1, FEN1, XRCC6
Golgi Cisternae Pericentriolar Stack Reorganization	R-HSA-162658	3	1039	14	10985	0.14008855884333452	0.39002433684318843	2.2655712910765846	0	RAB1A, RAB2, MAPK1
APC truncation mutants have impaired AXIN binding	R-HSA-5467337	3	1039	14	10985	0.14008855884333452	0.39002433684318843	2.2655712910765846	0	PPP2R1A, PPP2R5E, PPP2R5C
Truncations of AMER1 destabilize the destruction complex	R-HSA-5467348	3	1039	14	10985	0.14008855884333452	0.39002433684318843	2.2655712910765846	0	PPP2R1A, PPP2R5E, PPP2R5C
AXIN missense mutants destabilize the destruction complex	R-HSA-5467340	3	1039	14	10985	0.14008855884333452	0.39002433684318843	2.2655712910765846	0	PPP2R1A, PPP2R5E, PPP2R5C
Intra-Golgi and retrograde Golgi-to-ER traffic	R-HSA-6811442	24	1039	202	10985	0.14367996967249186	0.3993893293273387	1.2561583396068192	0	TUBB2C, GOLGA4, VAMP3, TMED9, TMF1, PAFAH1B2, DCTN6, RAB1A, ARF4, RINT1, COPZ1, TUBB1, TGOLN2, COPG2, TUBA8, TMED10, KIF9, RAB9A, VAMP4, YKT6, DCTN3, SYS1, TMED7, TRIP11
Signaling by ALK in cancer	R-HSA-9700206	12	1039	91	10985	0.14905240699610975	0.4072241773694338	1.3941977175855904	0	RPS27A, CLTC, PRKAR1A, TFG, UBC, SQSTM1, RBX1, UBB, LMO7, MAPK1, SKP1A, PIK3R1
Interconversion of nucleotide di- and triphosphates	R-HSA-499943	5	1039	30	10985	0.14846965123815958	0.4072241773694338	1.762111004170677	0	GSR, RRM2B, AK1, DUT, AK2
Negative regulation of NMDA receptor-mediated neuronal transmission	R-HSA-9617324	4	1039	22	10985	0.1486182615525529	0.4072241773694338	1.9223029136407386	0	CAMK2D, CALM2, CAMK2B, ACTN2
NPAS4 regulates expression of target genes	R-HSA-9768919	4	1039	22	10985	0.1486182615525529	0.4072241773694338	1.9223029136407386	0	XPO1, CDK5, MAGED1, MAPK1
Defects in vitamin and cofactor metabolism	R-HSA-3296482	4	1039	22	10985	0.1486182615525529	0.4072241773694338	1.9223029136407386	0	C2orf25, PCCB, LMBRD1, PCCA
Glycolysis	R-HSA-70171	10	1039	73	10985	0.14876010516905258	0.4072241773694338	1.4483104143868577	0	PGK1, PFKM, PGAM1, ALDOA, NUP153, NUP43, PPP2R1A, HK1, GPI, NUP98
RA biosynthesis pathway	R-HSA-5365859	4	1039	22	10985	0.1486182615525529	0.4072241773694338	1.9223029136407386	0	RDH14, AKR1C3, DHRS4, DHRS3
Signaling by ALK fusions and activated point mutants	R-HSA-9725370	12	1039	91	10985	0.14905240699610975	0.4072241773694338	1.3941977175855904	0	RPS27A, CLTC, PRKAR1A, TFG, UBC, SQSTM1, RBX1, UBB, LMO7, MAPK1, SKP1A, PIK3R1
Regulation of TLR by endogenous ligand	R-HSA-5686938	4	1039	22	10985	0.1486182615525529	0.4072241773694338	1.9223029136407386	0	GSDMDC1, CD36, S100A1, HMGB1
Insulin receptor recycling	R-HSA-77387	5	1039	30	10985	0.14846965123815958	0.4072241773694338	1.762111004170677	0	ATP6V1E1, ATP6V1A, ATP6V1B2, ATP6V0D1, ATP6V1G1
Unblocking of NMDA receptors, glutamate binding and activation	R-HSA-438066	4	1039	22	10985	0.1486182615525529	0.4072241773694338	1.9223029136407386	0	CAMK2D, CALM2, CAMK2B, ACTN2
Recycling pathway of L1	R-HSA-437239	7	1039	47	10985	0.15158888538550225	0.4135099610671399	1.5746523867057112	0	TUBB2C, VIL2, CLTC, AP2M1, TUBB1, TUBA8, MAPK1
L1CAM interactions	R-HSA-373760	15	1039	119	10985	0.15319555165945792	0.41724378510976584	1.3326889947509322	0	TUBB2C, VIL2, CLTC, AP2M1, TUBB1, SCN4A, RAC1, TUBA8, CSNK2A1, HSPA8, MAPK1, NCAM1, ALCAM, ANK1, SPTBN1
Signaling by BMP	R-HSA-201451	5	1039	31	10985	0.16413633473688174	0.42841537370311095	1.7052687137135583	0	INHBA, BMPR1A, UBE2D1, INHA, UBE2D3
Maturation of nucleoprotein	R-HSA-9694631	3	1039	15	10985	0.1634598980713676	0.42841537370311095	2.114533205004812	0	PRMT1, UBE2I, PARP9
Transferrin endocytosis and recycling	R-HSA-917977	5	1039	31	10985	0.16413633473688174	0.42841537370311095	1.7052687137135583	0	ATP6V1E1, ATP6V1A, ATP6V1B2, ATP6V0D1, ATP6V1G1
Sealing of the nuclear envelope (NE) by ESCRT-III	R-HSA-9668328	5	1039	31	10985	0.16413633473688174	0.42841537370311095	1.7052687137135583	0	TUBB2C, CHMP4A, TUBB1, TUBA8, CHMP2B
Signaling by EGFRvIII in Cancer	R-HSA-5637812	3	1039	15	10985	0.1634598980713676	0.42841537370311095	2.114533205004812	0	EGF, HSP90AA1, PIK3R1
RHOG GTPase cycle	R-HSA-9013408	10	1039	74	10985	0.15838797369070845	0.42841537370311095	1.4287386520302785	0	NDUFS3, C11orf59, VAMP3, RAB7A, EMD, PGRMC2, DSG2, SHMT2, YKT6, PIK3R1
Fanconi Anemia Pathway	R-HSA-6783310	6	1039	39	10985	0.15837321250180394	0.42841537370311095	1.6265640038498557	0	RPS27A, UBC, ERCC1, UBB, UBE2T, DCLRE1A
Regulation of TBK1, IKKε (IKBKE)-mediated activation of IRF3, IRF7 	R-HSA-9824878	3	1039	15	10985	0.1634598980713676	0.42841537370311095	2.114533205004812	0	RPS27A, UBC, UBB
FOXO-mediated transcription	R-HSA-9614085	9	1039	65	10985	0.15757591353970496	0.42841537370311095	1.46390760346487	0	YWHAQ, FBXO32, SIRT3, AKT1, TRIM63, NFYC, SOD2, PPARGC1A, SMAD2
EGFR downregulation	R-HSA-182971	5	1039	31	10985	0.16413633473688174	0.42841537370311095	1.7052687137135583	0	RPS27A, UBC, EGF, UBB, EPS15L1
SARS-CoV-1 targets host intracellular signalling and regulatory pathways	R-HSA-9735871	3	1039	15	10985	0.1634598980713676	0.42841537370311095	2.114533205004812	0	YWHAQ, PSMC6, UBE2I
Negative regulation of FLT3	R-HSA-9706369	3	1039	15	10985	0.1634598980713676	0.42841537370311095	2.114533205004812	0	RPS27A, UBC, UBB
CTNNB1 S33 mutants aren't phosphorylated	R-HSA-5358747	3	1039	15	10985	0.1634598980713676	0.42841537370311095	2.114533205004812	0	PPP2R1A, PPP2R5E, PPP2R5C
Constitutive Signaling by NOTCH1 HD Domain Mutants	R-HSA-2691232	3	1039	15	10985	0.1634598980713676	0.42841537370311095	2.114533205004812	0	RPS27A, UBC, UBB
Signaling by NOTCH1 HD Domain Mutants in Cancer	R-HSA-2691230	3	1039	15	10985	0.1634598980713676	0.42841537370311095	2.114533205004812	0	RPS27A, UBC, UBB
CTNNB1 T41 mutants aren't phosphorylated	R-HSA-5358752	3	1039	15	10985	0.1634598980713676	0.42841537370311095	2.114533205004812	0	PPP2R1A, PPP2R5E, PPP2R5C
Synthesis of Prostaglandins (PG) and Thromboxanes (TX)	R-HSA-2162123	3	1039	15	10985	0.1634598980713676	0.42841537370311095	2.114533205004812	0	ZADH1, PTGDS, AKR1C3
Signaling by GSK3beta mutants	R-HSA-5339716	3	1039	15	10985	0.1634598980713676	0.42841537370311095	2.114533205004812	0	PPP2R1A, PPP2R5E, PPP2R5C
CTNNB1 S37 mutants aren't phosphorylated	R-HSA-5358749	3	1039	15	10985	0.1634598980713676	0.42841537370311095	2.114533205004812	0	PPP2R1A, PPP2R5E, PPP2R5C
Prolactin receptor signaling	R-HSA-1170546	3	1039	15	10985	0.1634598980713676	0.42841537370311095	2.114533205004812	0	JAK2, RBX1, SKP1A
Activated NOTCH1 Transmits Signal to the Nucleus	R-HSA-2122948	5	1039	31	10985	0.16413633473688174	0.42841537370311095	1.7052687137135583	0	RPS27A, PSEN1, UBC, PSENEN, UBB
Signaling by CTNNB1 phospho-site mutants	R-HSA-4839743	3	1039	15	10985	0.1634598980713676	0.42841537370311095	2.114533205004812	0	PPP2R1A, PPP2R5E, PPP2R5C
CTNNB1 S45 mutants aren't phosphorylated	R-HSA-5358751	3	1039	15	10985	0.1634598980713676	0.42841537370311095	2.114533205004812	0	PPP2R1A, PPP2R5E, PPP2R5C
Constitutive Signaling by EGFRvIII	R-HSA-5637810	3	1039	15	10985	0.1634598980713676	0.42841537370311095	2.114533205004812	0	EGF, HSP90AA1, PIK3R1
Translation of Replicase and Assembly of the Replication Transcription Complex	R-HSA-9694676	3	1039	15	10985	0.1634598980713676	0.42841537370311095	2.114533205004812	0	CHMP4A, CHMP2B, MAP1LC3B
Diseases associated with glycosylation precursor biosynthesis	R-HSA-5609975	3	1039	15	10985	0.1634598980713676	0.42841537370311095	2.114533205004812	0	DOLK, DPM2, PGM1
InlB-mediated entry of Listeria monocytogenes into host cell	R-HSA-8875360	3	1039	15	10985	0.1634598980713676	0.42841537370311095	2.114533205004812	0	RPS27A, UBC, UBB
Activation of BAD and translocation to mitochondria 	R-HSA-111447	3	1039	15	10985	0.1634598980713676	0.42841537370311095	2.114533205004812	0	YWHAQ, AKT1, PPP3CC
Diseases of programmed cell death	R-HSA-9645723	13	1039	102	10985	0.1647983210604612	0.42950409381879484	1.3474966502481645	0	HIST2H2BE, PRDX1, PRDX2, HIST1H3C, H3F3A, CDK5, HIST1H2BD, CAST, HIST2H2AA, H2AFV, SUZ12, SOD2, POLA1
MITF-M-regulated melanocyte development	R-HSA-9730414	16	1039	130	10985	0.16585461328372164	0.43161571468790466	1.3012512030798846	0	XPO1, ATP6V1E1, SS18, MITF, ATP6V1A, ATP6V1B2, ATP6V0D1, IARS, HINT1, ASAH1, EEF1E1, ATP6V1G1, MAPK1, RARS, PPARGC1A, MLPH
Nucleotide-binding domain, leucine rich repeat containing receptor (NLR) signaling pathways	R-HSA-168643	8	1039	57	10985	0.16692148684422403	0.4327542717152845	1.4838829508805702	0	RELA, RPS27A, IKBKG, UBC, UBB, UBE2N, NFKB1, AAMP
Cytoprotection by HMOX1	R-HSA-9707564	8	1039	57	10985	0.16692148684422403	0.4327542717152845	1.4838829508805702	0	CYCS, COX7A1, COX6C, COX8A, HMOX2, COX7B, COX5A, COX4I1
RHOBTB2 GTPase cycle	R-HSA-9013418	4	1039	23	10985	0.16727901723087965	0.4327542717152845	1.8387245260911413	0	TXNL1, CCT7, HSP90AA1, HNRPC
RHOBTB1 GTPase cycle	R-HSA-9013422	4	1039	23	10985	0.16727901723087965	0.4327542717152845	1.8387245260911413	0	TXNL1, GPS1, CCT7, HNRPC
DNA replication initiation	R-HSA-68952	2	1039	8	10985	0.17088374845159554	0.43313597512152974	2.6431665062560157	0	POLE4, POLA1
DNA Damage Reversal	R-HSA-73942	2	1039	8	10985	0.17088374845159554	0.43313597512152974	2.6431665062560157	0	ASCC1, ALKBH3
Plasma lipoprotein assembly, remodeling, and clearance	R-HSA-174824	10	1039	75	10985	0.16831522023526008	0.43313597512152974	1.4096888033365413	0	APOA1, RPS27A, CLTC, VLDLR, UBC, HDLBP, AP2M1, UBB, LPL, NPC2
Regulation of NFE2L2 gene expression	R-HSA-9818749	2	1039	8	10985	0.17088374845159554	0.43313597512152974	2.6431665062560157	0	RELA, NFKB1
Relaxin receptors	R-HSA-444821	2	1039	8	10985	0.17088374845159554	0.43313597512152974	2.6431665062560157	0	RXFP3, INSL3
Defects in biotin (Btn) metabolism	R-HSA-3323169	2	1039	8	10985	0.17088374845159554	0.43313597512152974	2.6431665062560157	0	PCCB, PCCA
Miro GTPase Cycle	R-HSA-9715370	2	1039	8	10985	0.17088374845159554	0.43313597512152974	2.6431665062560157	0	RHOT1, MFN2
Synthesis of Ketone Bodies	R-HSA-77111	2	1039	8	10985	0.17088374845159554	0.43313597512152974	2.6431665062560157	0	BDH2, ACAT1
Recycling of eIF2:GDP	R-HSA-72731	2	1039	8	10985	0.17088374845159554	0.43313597512152974	2.6431665062560157	0	EIF2B3, EIF2S2
Noncanonical activation of NOTCH3	R-HSA-9017802	2	1039	8	10985	0.17088374845159554	0.43313597512152974	2.6431665062560157	0	PSEN1, PSENEN
Vitamin C (ascorbate) metabolism	R-HSA-196836	2	1039	8	10985	0.17088374845159554	0.43313597512152974	2.6431665062560157	0	CYB5A, GSTO2
IFNG signaling activates MAPKs	R-HSA-9732724	2	1039	8	10985	0.17088374845159554	0.43313597512152974	2.6431665062560157	0	JAK2, MAPK1
Cross-presentation of particulate exogenous antigens (phagosomes)	R-HSA-1236973	2	1039	8	10985	0.17088374845159554	0.43313597512152974	2.6431665062560157	0	CD36, CYBA
HuR (ELAVL1) binds and stabilizes mRNA	R-HSA-450520	2	1039	8	10985	0.17088374845159554	0.43313597512152974	2.6431665062560157	0	XPO1, SET
Signaling by NOTCH3	R-HSA-9012852	7	1039	49	10985	0.17676431181283822	0.4335168777750744	1.5103808607177232	0	RPS27A, PSEN1, UBC, PSENEN, EGF, UBB, SNW1
Respiratory syncytial virus genome replication	R-HSA-9834752	1	1039	2	10985	0.18022879971728648	0.4335168777750744	5.286333012512031	0	HSP90AA1
Constitutive Signaling by NOTCH1 PEST Domain Mutants	R-HSA-2644606	8	1039	58	10985	0.1787066846424319	0.4335168777750744	1.4582987620722845	0	RPS27A, PSEN1, UBC, PSENEN, RBX1, UBB, SNW1, SKP1A
Defective POMGNT1 causes MDDGA3, MDDGB3 and MDDGC3	R-HSA-5083628	1	1039	2	10985	0.18022879971728648	0.4335168777750744	5.286333012512031	0	DAG1
Defective MMADHC causes MMAHCD	R-HSA-3359473	1	1039	2	10985	0.18022879971728648	0.4335168777750744	5.286333012512031	0	C2orf25
Defective CP causes aceruloplasminemia (ACERULOP)	R-HSA-5619060	1	1039	2	10985	0.18022879971728648	0.4335168777750744	5.286333012512031	0	SLC40A1
Signaling by ERBB4	R-HSA-1236394	8	1039	58	10985	0.1787066846424319	0.4335168777750744	1.4582987620722845	0	RPS27A, WWP1, PSEN1, UBC, PSENEN, EGF, UBB, PIK3R1
Defective Mismatch Repair Associated With MSH3	R-HSA-5632927	1	1039	2	10985	0.18022879971728648	0.4335168777750744	5.286333012512031	0	MSH2
phospho-PLA2 pathway	R-HSA-111995	1	1039	2	10985	0.18022879971728648	0.4335168777750744	5.286333012512031	0	MAPK1
Defective ABCD4 causes MAHCJ	R-HSA-5683329	1	1039	2	10985	0.18022879971728648	0.4335168777750744	5.286333012512031	0	LMBRD1
NoRC negatively regulates rRNA expression	R-HSA-427413	13	1039	103	10985	0.17336466546826912	0.4335168777750744	1.3344141584981826	0	HIST2H2BE, HIST1H3C, POLR1E, H3F3A, HIST1H2BD, POLR2K, HIST2H2AA, MNAT1, H2AFV, POLR2E, POLR2L, POLR1B, SAP18
Defective gamma-carboxylation of F9	R-HSA-9673240	1	1039	2	10985	0.18022879971728648	0.4335168777750744	5.286333012512031	0	GGCX
SARS-CoV-1 activates/modulates innate immune responses	R-HSA-9692916	6	1039	40	10985	0.1724352192499736	0.4335168777750744	1.5858999037536092	0	RELA, RPS27A, UBC, UBB, KPNB1, NFKB1
NOSIP mediated eNOS trafficking	R-HSA-203754	1	1039	2	10985	0.18022879971728648	0.4335168777750744	5.286333012512031	0	NOSIP
Signaling by NOTCH1 in Cancer	R-HSA-2644603	8	1039	58	10985	0.1787066846424319	0.4335168777750744	1.4582987620722845	0	RPS27A, PSEN1, UBC, PSENEN, RBX1, UBB, SNW1, SKP1A
Assembly and release of respiratory syncytial virus (RSV) virions	R-HSA-9820962	1	1039	2	10985	0.18022879971728648	0.4335168777750744	5.286333012512031	0	HSP90AA1
Nef mediated downregulation of CD28 cell surface expression	R-HSA-164939	1	1039	2	10985	0.18022879971728648	0.4335168777750744	5.286333012512031	0	AP2M1
Retrograde transport at the Trans-Golgi-Network	R-HSA-6811440	7	1039	49	10985	0.17676431181283822	0.4335168777750744	1.5103808607177232	0	GOLGA4, VAMP3, TMF1, TGOLN2, RAB9A, VAMP4, SYS1
Entry of Influenza Virion into Host Cell via Endocytosis	R-HSA-168275	1	1039	2	10985	0.18022879971728648	0.4335168777750744	5.286333012512031	0	CLTC
Defective SLC40A1 causes hemochromatosis 4 (HFE4) (macrophages)	R-HSA-5619049	1	1039	2	10985	0.18022879971728648	0.4335168777750744	5.286333012512031	0	SLC40A1
Suppression of autophagy	R-HSA-9636569	1	1039	2	10985	0.18022879971728648	0.4335168777750744	5.286333012512031	0	RAB7A
Assembly of Viral Components at the Budding Site	R-HSA-168316	1	1039	2	10985	0.18022879971728648	0.4335168777750744	5.286333012512031	0	CANX
