description	annotation_id	genes_found	input_size	term_genes	universe	pval	pval_adj	relative_enrichment	annotsbias	genes
Autophagy	WP4923	4	819	30	8468	0.32928368010057096	0.9702162042968625	1.3785917785917785	0	PRKAB1, PRKAG2, PRKAG1, MAP1LC3B
Soluble ACE2 mediated cell entry of SARS CoV 2	WP5076	1	819	4	8468	0.3343249365324308	0.9702162042968625	2.5848595848595846	0	ACE2
eIF5A regulation in response to inhibition of the nuclear export system	WP3302	1	819	4	8468	0.3343249365324308	0.9702162042968625	2.5848595848595846	0	XPO1
Sphingolipid pathway	WP1422	4	819	30	8468	0.32928368010057096	0.9702162042968625	1.3785917785917785	0	PPP1CA, LASS2, ASAH1, PPAP2A
Immune response to tuberculosis	WP4197	3	819	22	8468	0.35945272394353234	0.98631470917489	1.40992340992341	0	JAK2, PTPN2, IFNAR1
Ganglio series sphingolipid metabolism	WP5299	2	819	13	8468	0.36257484379527644	0.98631470917489	1.5906828214520523	0	ST3GAL1, ST8SIA5
Mitochondrial fission and fusion	WP4318	2	819	13	8468	0.36257484379527644	0.98631470917489	1.5906828214520523	0	MFN2, OPA1
Dopamine metabolism	WP2436	2	819	13	8468	0.36257484379527644	0.98631470917489	1.5906828214520523	0	MAOB, SOD1
Ganglio sphingolipid metabolism	WP1423	2	819	13	8468	0.36257484379527644	0.98631470917489	1.5906828214520523	0	ST3GAL1, ST8SIA5
Microglia pathogen phagocytosis pathway	WP3937	5	819	40	8468	0.3439057504367422	0.98631470917489	1.2924297924297925	0	FCER1G, CYBA, RAC1, C1QA, PIK3R1
Toll like receptor signaling related to MyD88	WP3858	4	819	31	8468	0.3521144094254635	0.98631470917489	1.33412107605656	0	RELA, IKBKG, NFKB1, MAPK1
Glycerolipids and glycerophospholipids	WP4722	3	819	22	8468	0.35945272394353234	0.98631470917489	1.40992340992341	0	DGAT1, PTDSS1, CDIPT
Synthesis of ceramides and 1 deoxyceramides	WP5194	3	819	22	8468	0.35945272394353234	0.98631470917489	1.40992340992341	0	DGAT1, LASS2, ASAH1
Estrogen receptor pathway	WP2881	2	819	13	8468	0.36257484379527644	0.98631470917489	1.5906828214520523	0	NR0B2, PDK4
Disorders of galactose metabolism 	WP5173	2	819	13	8468	0.36257484379527644	0.98631470917489	1.5906828214520523	0	PGM1, AKR1B1
Mevalonate arm of cholesterol biosynthesis pathway	WP4190	2	819	13	8468	0.36257484379527644	0.98631470917489	1.5906828214520523	0	ACAT1, FDFT1
Vitamin D in inflammatory diseases	WP4482	3	819	22	8468	0.35945272394353234	0.98631470917489	1.40992340992341	0	RELA, IKBKG, NFKB1
Cytokines and inflammatory response	WP530	17	819	157	8468	0.3486140503635162	0.98631470917489	1.1195570176461895	0	VDAC1, APOA1, HLA-DRB1, LRPAP1, JAK2, DGAT1, CD36, HLA-DRA, VAPA, LPL, FDFT1, RAC1, B3GALT2, NFKB1, TM7SF2, PIK3R1, NPC2
Non homologous end joining	WP438	3	819	22	8468	0.35945272394353234	0.98631470917489	1.40992340992341	0	FXR1, XRCC6, MAPK1
Gastric cancer network 2	WP2363	4	819	31	8468	0.3521144094254635	0.98631470917489	1.33412107605656	0	CACYBP, RFC4, RAD17, UBE2T
Smith Magenis and Potocki Lupski syndrome copy number variation	WP5381	17	819	159	8468	0.368605310584005	0.99727777196429	1.1054745394368035	0	COPS3, RELA, C11orf60, COPS5, WDR26, CLTC, PRKAB1, GPS1, SMCR7, PRKAG2, ATPAF2, NFKB1, APBB1, MAEA, LDHA, HBP1, CFL2
Hair follicle development organogenesis part 2 of 3	WP2839	4	819	32	8468	0.3749495843621554	0.99727777196429	1.2924297924297923	0	FGF1, INHBA, NFKB1, NCAM1
PI3K AKT mTOR signaling and therapeutic opportunities in prostate cancer	WP3844	4	819	32	8468	0.3749495843621554	0.99727777196429	1.2924297924297923	0	RHEB, AKT1, MAPKAP1, PIK3R1
Prion disease pathway	WP3995	4	819	32	8468	0.3749495843621554	0.99727777196429	1.2924297924297923	0	HSP90B1, NFKB1, MAPK1, NCAM1
Modulators of TCR signaling and T cell activation	WP5072	7	819	61	8468	0.37649630918245197	0.99727777196429	1.1864929241978424	0	RELA, SH2D1A, IKBKG, TCEB2, AKT1, NFKB1, PIK3R1
Effect of omega 3 PUFA on Huntington 39 s disease pathways	WP5470	13	819	120	8468	0.37622039028652116	0.99727777196429	1.12010582010582	0	RHEB, GABRA4, PRKAB1, EGF, AKT1, PRKAG2, NFKB1, C1QA, MAPK1, PRKAG1, PPARGC1A, OPA1, PIK3R1
Neuroinflammation and glutamatergic signaling	WP5083	15	819	140	8468	0.3778418600822451	0.99727777196429	1.1077969649398223	0	CAMK2D, DLD, GOT1, CAMK2B, PPP1CA, AKT1, GRIK2, NFKB1, SLC38A1, SHMT2, PDHA1, DLAT, MAPK1, SLC1A2, SMAD2
Metabolic pathways of fibroblasts	WP5312	4	819	32	8468	0.3749495843621554	0.99727777196429	1.2924297924297923	0	CD36, PGM1, LDHA, GPI
miRNA role in immune response in sepsis	WP4329	3	819	63	8468	0.9509302650172935	0.9999999850459425	0.49235420663992097	0	RELA, IKBKG, NFKB1
Cholesterol biosynthesis pathway in hepatocytes	WP5329	3	819	43	8468	0.7996438717448698	0.9999999850459425	0.7213561632166283	0	FDFT1, ACOT2, TM7SF2
Prostaglandin and leukotriene metabolism in senescence 	WP5321	1	819	34	8468	0.9687449402071405	0.9999999850459425	0.3041011276305394	0	PTGDS
MFAP5 mediated ovarian cancer cell motility and invasiveness	WP3301	1	819	13	8468	0.7337554190584404	0.9999999850459425	0.7953414107260262	0	MAPK1
DYRK1A involvement regarding cell proliferation in brain development	WP5180	4	819	62	8468	0.8627760573172052	0.9999999850459425	0.66706053802828	0	H3F3A, PSEN1, PSENEN, MAPT
Kit receptor signaling	WP304	6	819	53	8468	0.40715812080704444	0.9999999850459425	1.1705024535213213	0	MITF, JAK2, AKT1, MAPT, MAPK1, PIK3R1
Small ligand GPCRs	WP247	1	819	19	8468	0.8555518620015264	0.9999999850459425	0.5441809652335968	0	GPR50
ApoE and miR 146 in inflammation and atherosclerosis	WP3926	1	819	9	8468	0.599855847739253	0.9999999850459425	1.1488264821598155	0	RELA
Bardet Biedl syndrome	WP5234	6	819	88	8468	0.8656909625995479	0.9999999850459425	0.704961704961705	0	ZNF291, PDE6D, ARL3, C14orf179, TRIM32, WDR35
Creatine pathway	WP5190	1	819	5	8468	0.3987374928863932	0.9999999850459425	2.067887667887668	0	GAMT
Joubert syndrome	WP4656	6	819	76	8468	0.7567088932399977	0.9999999850459425	0.8162714478503952	0	RHEB, PDE6D, ARL3, HTATIP, C13orf24, CETN2
Benzo a pyrene metabolism	WP696	1	819	9	8468	0.599855847739253	0.9999999850459425	1.1488264821598155	0	AKR1C3
H19 Rb E2F1 and CDK beta catenin in colorectal cancer	WP3969	2	819	14	8468	0.39848563156171823	0.9999999850459425	1.4770626199197627	0	H2AFY, CSRP2
Integrated cancer pathway	WP1971	4	819	44	8468	0.6270587302692492	0.9999999850459425	0.9399489399489399	0	CDKN2B, MSH2, AKT1, SMAD2
GPCRs class A rhodopsin like	WP455	16	819	373	8468	0.9999766311773426	0.9999999850459425	0.4435147813163899	0	GPR22, H3F3A, RNF2, JAK2, GPR50, OR10H2, CX3CR1, H2AFV, OR1D5, HTR1A, NFKB1, H2AFY, SUZ12, MAPK1, IFNAR1, PIK3R1
GABA metabolism aka GHB 	WP4157	1	819	11	8468	0.6735928696769534	0.9999999850459425	0.9399489399489399	0	MAOB
Selenium metabolism and selenoproteins	WP28	82	819	1389	8468	0.9999999850459425	0.9999999850459425	0.6103916082317811	0	GSR, RELA, PRDX1, RGS6, APOA1, HLA-DRB1, CTNNA1, CTGF, TCEAL2, FGF1, INHBA, CAMK2D, PRKAR1A, IKBKG, C14orf116, GSTM3, PODXL, RIT1, ELP4, JAK2, KEAP1, ACTA1, DMD, YWHAQ, CALM2, EGF, HSP90AA1, SQSTM1, CAMK2B, BMPR1A, CD55, NARS2, PGM1, CDKN2B, AIP, SCHIP1, GSTA4, BHLHB2, SEPP1, FKBP2, AKT1, SLC19A2, ANXA5, SERPINB1, CPEB4, GPX3, PRKAG2, SERBP1, GSTM1, SFRP1, CPT2, HSPB7, AKAP13, GNB5, RYR2, ZBTB16, NFKB1, NGFRAP1, TPM1, CNN1, SIAH2, MAD2L2, DBI, ALAS1, GPX1, CSRP2, IGFBP2, GATA6, MAPK1, GSTP1, NCAM1, NR0B2, SEPHS1, HAND1, DKK4, YY1, PPARGC1A, PDK4, PIK3R1, CREM, SMAD2, NF2
Hippo signaling regulation	WP4540	8	819	98	8468	0.7437323026927143	0.9999999850459425	0.844035782811293	0	PRKAR1A, PRKAB1, CDH13, PRKAG2, RAC1, PRKAG1, SMAD2, NF2
Regulatory circuits of STAT3 signaling	WP4538	4	819	78	8468	0.9515813103185059	0.9999999850459425	0.5302276071506841	0	JAK2, MAPKAP1, MAPK1, IFNAR1
mRNA protein and metabolite inducation pathway by cyclosporin A	WP3953	1	819	7	8468	0.5094861217422089	0.9999999850459425	1.4770626199197627	0	KEAP1
Host pathogen interaction of human coronaviruses autophagy	WP4863	2	819	19	8468	0.5609957782124754	0.9999999850459425	1.0883619304671937	0	WIPI1, ZFYVE1
BDNF TrkB signaling	WP3676	3	819	33	8468	0.6315367683703671	0.9999999850459425	0.9399489399489399	0	RHEB, AKT1, MAPK1
Glioblastoma signaling	WP2261	4	819	82	8468	0.9633001899352617	0.9999999850459425	0.5043628458262605	0	CDKN2B, AKT1, MAPK1, PIK3R1
SARS coronavirus and innate immunity	WP4912	2	819	31	8468	0.8160501580872203	0.9999999850459425	0.66706053802828	0	ACE2, IFNAR1
T cell receptor and co stimulatory signaling	WP2583	2	819	28	8468	0.7688013149196136	0.9999999850459425	0.7385313099598814	0	AKT1, NFKB1
SARS CoV 2 mitochondrial chronic oxidative stress and endothelial dysfunction	WP5183	3	819	26	8468	0.4667745433060712	0.9999999850459425	1.1930121160890392	0	NDUFAF1, ACE2, NFKB1
Chronic hyperglycemia impairment of neuron function	WP5283	2	819	46	8468	0.9454197746391696	0.9999999850459425	0.44954079736688435	0	TKTL1, SORD
Metapathway biotransformation Phase I and II	WP702	12	819	183	8468	0.9480995504932137	0.9999999850459425	0.6779959566844813	0	GSR, NAT10, GSTM3, AKR1C3, NAT13, GSTA4, GPX3, INMT, GSTM1, GSTO2, GSTP1, AKR1B1
B cell receptor signaling	WP23	74	819	788	8468	0.6296833191486857	0.9999999850459425	0.9709624836528389	0	RELA, TUBB2C, HLA-DRB1, CD81, SMYD2, VIL2, HMGA1, PSMD10, H3F3A, KLF11, HLA-G, C21orf33, CYCS, IKBKG, CDK5, KCNN2, JAK2, SETD4, HSP90AA1, SQSTM1, GOT1, MAT2B, SETDB2, CACYBP, UBB, PSMC6, HTRA2, RFC4, CD55, HLA-DRA, PSMD3, HLA-DPB1, LPL, AKT1, SET, MAPT, CYBA, TUBB1, RUVBL1, EIF2S2, RAD17, RAC1, TUBA8, GNB5, EEF2, NFKB1, BLNK, C1QA, CSNK2A1, PSMD13, SIAH2, PSMD2, UBE2T, FBXW11, HSPA8, MAPK1, HSPA9, HLA-DPA1, NCAM1, SOD1, NDN, HSPA14, TRAP1, SKP1A, DDOST, ATXN2, PPARGC1A, PSMD1, PIK3R1, MCM4, PSMD12, PSMC2, SMAD2, PARK7
Proline and hydroxyproline pathways	WP5026	1	819	5	8468	0.3987374928863932	0.9999999850459425	2.067887667887668	0	ALDH4A1
Neural crest cell migration in cancer	WP4565	2	819	43	8468	0.9298671589286865	0.9999999850459425	0.48090410881108553	0	AKT1, RAC1
Vitamin B12 disorders	WP4271	1	819	13	8468	0.7337554190584404	0.9999999850459425	0.7953414107260262	0	C2orf25
Osteoclast signaling	WP12	7	819	83	8468	0.7037280904798396	0.9999999850459425	0.8720008238080528	0	JAK2, AKT1, MAPT, ATP6V1G1, MAPK1, IFNAR1, PIK3R1
Mineralocorticoid biosynthesis	WP5279	1	819	14	8468	0.7595454027120344	0.9999999850459425	0.7385313099598814	0	AKR1C3
lncRNA in canonical Wnt signaling and colorectal cancer	WP4258	5	819	97	8468	0.9643890227880346	0.9999999850459425	0.5329607391463062	0	CSNK1E, RUVBL1, SFRP1, CSNK2A1, DKK4
Endothelin pathways	WP2197	3	819	32	8468	0.6102800349267644	0.9999999850459425	0.9693223443223443	0	GNB5, CNN1, MAPK1
Canonical and non canonical TGF B signaling	WP3874	2	819	17	8468	0.49981593019871273	0.9999999850459425	1.2164045105221577	0	BMPR1A, SMAD2
FGFR3 signaling in chondrocyte proliferation and terminal differentiation	WP4767	2	819	27	8468	0.7508460285838887	0.9999999850459425	0.765884321439877	0	FGF18, MAPK1
Molybdenum cofactor Moco biosynthesis	WP4507	1	819	7	8468	0.5094861217422089	0.9999999850459425	1.4770626199197627	0	MOCS2
Serotonin receptor 2 and ELK SRF GATA4 signaling	WP732	1	819	20	8468	0.8695538770353469	0.9999999850459425	0.516971916971917	0	MAPK1
Iron metabolism disorders	WP5172	2	819	17	8468	0.49981593019871273	0.9999999850459425	1.2164045105221577	0	UQCRFS1, SLC40A1
Genes associated with the development of rheumatoid arthritis	WP5033	1	819	18	8468	0.8400489102231554	0.9999999850459425	0.5744132410799078	0	HLA-DRB1
Congenital generalized lipodystrophy	WP5101	1	819	18	8468	0.8400489102231554	0.9999999850459425	0.5744132410799078	0	DGAT1
Selective expression of chemokine receptors during T cell polarization	WP4494	1	819	29	8468	0.9479218264085003	0.9999999850459425	0.35653235653235654	0	IL12RB1
Dengue 2 interactions with complement and coagulation cascades	WP3896	4	819	59	8468	0.8355068256777856	0.9999999850459425	0.7009788704703959	0	CLTC, F3, CD55, C1QA
Aryl hydrocarbon receptor pathway	WP2873	2	819	45	8468	0.9406411976196882	0.9999999850459425	0.4595305928639262	0	HSP90AA1, AIP
IL3 signaling	WP286	11	819	122	8468	0.6428020488986582	0.9999999850459425	0.9322444404411618	0	CTNNA1, JAK2, YWHAQ, SQSTM1, AKT1, ANXA5, SERBP1, NFKB1, NGFRAP1, MAPK1, PIK3R1
TLR4 signaling and tolerance	WP3851	2	819	28	8468	0.7688013149196136	0.9999999850459425	0.7385313099598814	0	IKBKG, NFKB1
Adipogenesis	WP236	17	819	252	8468	0.9613535571237417	0.9999999850459425	0.697501792739888	0	SMYD2, HMGA1, H3F3A, C21orf33, SETD4, SETDB2, CACYBP, RFC4, LPL, AKT1, SET, RUVBL1, RAD17, UBE2T, NDN, PPARGC1A, MCM4
Hippo Merlin signaling dysregulation	WP4541	8	819	121	8468	0.9097264779530253	0.9999999850459425	0.6835992290537746	0	CTNNA1, CTGF, PRKAR1A, RBX1, PPP1CA, CDH13, CUL4A, NF2
Head and neck squamous cell carcinoma	WP4674	8	819	74	8468	0.4258092845578692	0.9999999850459425	1.1177771177771176	0	RELA, RHEB, IRF6, KEAP1, AKT1, MAPKAP1, NFKB1, PIK3R1
EGF EGFR signaling	WP437	14	819	158	8468	0.6758881428651415	0.9999999850459425	0.9161527642540301	0	CAV2, JAK2, PEBP1, NDUFA13, EGF, AP2M1, ARF6, AKT1, RAC1, EPS15L1, MAPK1, NEDD8, ATXN2, PIK3R1
Hepatocyte growth factor receptor signaling	WP313	1	819	34	8468	0.9687449402071405	0.9999999850459425	0.3041011276305394	0	MAPK1
Photodynamic therapy induced NFE2L2 NRF2 survival signaling	WP3612	2	819	23	8468	0.6666829829928849	0.9999999850459425	0.8990815947337687	0	KEAP1, GSTP1
Pregnane X receptor pathway	WP2876	2	819	32	8468	0.8297681662979174	0.9999999850459425	0.6462148962148961	0	HSP90AA1, PPARGC1A
PDGF pathway	WP2526	4	819	39	8468	0.5292011807611944	0.9999999850459425	1.0604552143013681	0	RAC1, NFKB1, MAPK1, PIK3R1
Phosphatidyl inositol phosphate pathway	WP5411	1	819	46	8468	0.9908337816678353	0.9999999850459425	0.22477039868344217	0	PIK4CB
Signal transduction through IL1R	WP4496	2	819	33	8468	0.8425572887448561	0.9999999850459425	0.6266326266326266	0	RELA, NFKB1
Calcium regulation in cardiac cells	WP536	34	819	391	8468	0.7724762095413574	0.9999999850459425	0.8990815947337686	0	RGS6, HIST1H3C, POLR1E, POLR3GL, H3F3A, HLA-G, C11orf59, CAMK2D, PRKAR1A, YWHAQ, CALM2, EGF, CASQ2, CAMK2B, EIF4A3, RFC4, RDBP, ARF6, ATP1B1, SLBP, GNB5, RYR2, UBE2I, NFKB1, CASQ1, POLR3C, PPP3CC, CSNK2A1, SUZ12, INPP5A, MAPK1, PEX11B, PLN, PIK3R1
Circadian rhythm genes	WP3594	16	819	201	8468	0.8288732895416017	0.9999999850459425	0.8230398678159871	0	RPS27A, NR1D2, KIAA1737, CSNK1E, PTGDS, UBC, PPP1CA, SIX3, BHLHB2, MAGED1, FBXW11, UBE3A, SKP1A, PPARGC1A, CREM, C1orf51
Female steroid hormones in cardiomyocyte energy metabolism	WP5318	2	819	14	8468	0.39848563156171823	0.9999999850459425	1.4770626199197627	0	HADHB, SOD2
Markers of kidney cell lineage	WP5236	2	819	59	8468	0.9821610494523236	0.9999999850459425	0.35048943523519793	0	SFRP1, EGLN3
Cohesin complex Cornelia de Lange syndrome	WP5117	3	819	34	8468	0.6519758632305872	0.9999999850459425	0.9123033828916182	0	PPP2R1A, PPP2R5E, PPP2R5C
Leukocyte intrinsic Hippo pathway functions	WP4542	4	819	35	8468	0.44274454404888797	0.9999999850459425	1.1816500959358103	0	STK38L, YWHAQ, LPL, RAC1
Chromosomal and microsatellite instability in colorectal cancer 	WP4216	7	819	73	8468	0.5679084418928004	0.9999999850459425	0.9914529914529916	0	CYCS, MSH2, AKT1, RAC1, APPL1, MAPK1, SMAD2
G protein signaling	WP35	43	819	533	8468	0.9173867574540515	0.9999999850459425	0.8341385527126616	0	RPS27A, NR1D2, HMGA1, SMS, KIAA1737, CSNK1E, IDH2, PRKAR1A, MT3, PTGDS, UBC, MAT2B, PPP1CA, SIX3, ACSS2, GAMT, ALS2CR2, BHLHB2, MAGED1, AKT1, ECHS1, HADH, ODC1, ECHDC3, ECH1, AKAP13, GNB5, HNRPAB, ECHDC1, APIP, PPP3CC, DECR1, DLAT, FBXW11, UBE3A, SKP1A, TDG, AKAP6, PPARGC1A, ACAA2, PRPF38A, CREM, C1orf51
Host pathogen interaction of human coronaviruses apoptosis	WP4864	1	819	22	8468	0.8936216926525812	0.9999999850459425	0.46997446997446995	0	AKT1
NRF2 pathway	WP2884	10	819	141	8468	0.8866960761858513	0.9999999850459425	0.7332934992509461	0	GSR, PRDX1, GSTM3, KEAP1, HSP90AA1, SQSTM1, GSTA4, GPX3, GSTM1, GSTP1
Familial hyperlipidemia type 1	WP5108	2	819	18	8468	0.531086781621184	0.9999999850459425	1.1488264821598155	0	APOA1, LPL
Common pathways underlying drug addiction	WP2636	2	819	41	8468	0.9172627147537048	0.9999999850459425	0.5043628458262605	0	PPP1CA, MAPK1
Phosphoinositides metabolism	WP4971	1	819	49	8468	0.9932565399350871	0.9999999850459425	0.21100894570282325	0	MTMR4
Vasopressin regulated water reabsorption	WP5085	1	819	44	8468	0.9887530690226778	0.9999999850459425	0.23498723498723498	0	DCTN6
Pathways affected in adenoid cystic carcinoma	WP3651	3	819	65	8468	0.9577908255461814	0.9999999850459425	0.47720484643561567	0	IL17RD, MYST3, AKT1
Prostaglandin and leukotriene metabolism in senescence 	WP5122	1	819	31	8468	0.9575401767591654	0.9999999850459425	0.33353026901414	0	PTGDS
Endometrial cancer	WP4155	7	819	63	8468	0.4093006917793083	0.9999999850459425	1.1488264821598158	0	CTNNA1, FGF1, EGF, CTNNA3, AKT1, MAPK1, PIK3R1
Complement mediated inflammation of pulmonary alveolus in COVID 19 hypothetical pathway 	WP5148	1	819	12	8468	0.7052030671151202	0.9999999850459425	0.8616198616198616	0	ACE2
Wnt signaling	WP428	11	819	139	8468	0.8000878395681507	0.9999999850459425	0.818228933336847	0	CSNK1E, CAMK2D, CYCS, CAMK2B, RAC1, SFRP1, PPP3CC, CSNK2A1, C2orf56, DAAM1, DKK4
Omega 9 fatty acid synthesis	WP4724	1	819	14	8468	0.7595454027120344	0.9999999850459425	0.7385313099598814	0	ACOT2
EGFR tyrosine kinase inhibitor resistance	WP4806	6	819	84	8468	0.8349212592354542	0.9999999850459425	0.7385313099598814	0	PDGFC, JAK2, EGF, AKT1, MAPK1, PIK3R1
Alternative pathway of fetal androgen synthesis	WP4524	1	819	11	8468	0.6735928696769534	0.9999999850459425	0.9399489399489399	0	CYB5A
7q11 23 distal copy number variation	WP5401	1	819	22	8468	0.8936216926525812	0.9999999850459425	0.46997446997446995	0	MDH2
Hypothetical craniofacial development pathway	WP3655	1	819	7	8468	0.5094861217422089	0.9999999850459425	1.4770626199197627	0	IRF6
DNA damage response	WP707	6	819	69	8468	0.668528506001971	0.9999999850459425	0.8990815947337686	0	RRM2B, NBN, CYCS, CDK5, AKT1, RAD17
ERK pathway in Huntington 39 s disease	WP3853	2	819	17	8468	0.49981593019871273	0.9999999850459425	1.2164045105221577	0	EGF, MAPK1
Familial hyperlipidemia type 2	WP5109	2	819	16	8468	0.46723475738097103	0.9999999850459425	1.2924297924297923	0	APOA1, LPL
LDL influence on CD14 and TLR4	WP5272	2	819	23	8468	0.6666829829928849	0.9999999850459425	0.8990815947337687	0	RELA, NFKB1
G1 to S cell cycle control	WP45	89	819	1261	8468	0.9998274860404713	0.9999999850459425	0.7297462428310961	0	RRM2B, RELA, C11orf60, MDH2, APOA1, HLA-DRB1, CTNNA1, GPR22, STK38L, DOLK, CTGF, ALG2, ACOT8, RHEB, TUSC3, H3F3A, EIF4A2, CLTC, EIF4B, ORC3L, IDH2, DPM2, PRKAR1A, ALDH4A1, IKBKG, RNF2, PRKAB1, JAK2, ACTA1, WIPI1, YWHAQ, RBX1, GOT1, CAMK2B, EMD, AP2M1, GPR50, PPP1CA, OR10H2, CDH13, GAMT, CDKN2B, ACY1, CX3CR1, MOCS2, MNAT1, CUL4A, LPL, LDHB, AKT1, PUS1, PRKAG2, CYB5A, H2AFV, ACOT2, ARL3, RAC1, OR1D5, MAPKAP1, FH, HTR1A, NFKB1, MCM3, SLC25A12, TBC1D7, UMPS, H2AFY, CSNK2A1, C13orf24, SUZ12, WEE1, C14orf179, MAPK1, UBE3A, PRKAG1, MDH1, GOT2, ACOT7, WDR35, IFNAR1, DUSP3, EIF4A1, MAP1LC3B, NAGS, DAG1, PIK3R1, MCM4, SMAD2, NF2
Insulin signaling	WP481	20	819	250	8468	0.8457780237092458	0.9999999850459425	0.8271550671550671	0	EHD1, RRAD, RHEB, BAMBI, PPP1R3A, INHBA, SORBS1, LTBP1, PTGDS, XBP1, EGF, PFKM, ARF6, AKT1, RAC1, NFKB1, FLOT1, MAPK1, PIK3R1, SMAD2
Blood clotting cascade	WP272	1	819	22	8468	0.8936216926525812	0.9999999850459425	0.46997446997446995	0	F3
Regulation of apoptosis by parathyroid hormone related protein	WP3872	1	819	25	8468	0.9216670440220905	0.9999999850459425	0.4135775335775336	0	AKT1
Myometrial relaxation and contraction pathways	WP289	14	819	181	8468	0.846431639408014	0.9999999850459425	0.7997355621665014	0	RGS6, CAMK2D, PRKAR1A, ACTA1, YWHAQ, CALM2, CAMK2B, HSPB7, GNB5, RYR2, NFKB1, CNN1, IGFBP2, PPARGC1A
Complement and coagulation cascades	WP558	4	819	58	8468	0.8254626770953968	0.9999999850459425	0.7130647130647131	0	CLTC, F3, CD55, C1QA
IL18 signaling	WP4754	5	819	56	8468	0.6415328823576805	0.9999999850459425	0.9231641374498517	0	RELA, CYCS, NFKB1, MAPK1, PIK3R1
15q11 2 copy number variation syndrome	WP4940	1	819	9	8468	0.599855847739253	0.9999999850459425	1.1488264821598155	0	TUBGCP2
Kennedy pathway from sphingolipids	WP3933	1	819	14	8468	0.7595454027120344	0.9999999850459425	0.7385313099598814	0	PTDSS1
10q22q23 copy number variation	WP5402	6	819	64	8468	0.5944527618463014	0.9999999850459425	0.9693223443223443	0	GHITM, BMPR1A, AFG3L2, NFKB1, MAD2L2, ACTN2
Embryonic stem cell pluripotency pathways	WP3931	9	819	117	8468	0.810318014398658	0.9999999850459425	0.7953414107260262	0	FGF1, FGF14, EGF, BMPR1A, SEPP1, FGF18, AKT1, MAPK1, FGF12
SARS CoV 2 innate immunity evasion and cell specific immune response	WP5039	4	819	66	8468	0.8930462663252116	0.9999999850459425	0.6266326266326266	0	ACE2, NFKB1, IFNAR1, NUP98
Endochondral ossification with skeletal dysplasias	WP4808	4	819	63	8468	0.8709638478223868	0.9999999850459425	0.6564722755198946	0	CAB39, BMPR1A, FGF18, AKT1
MET in type 1 papillary renal cell carcinoma	WP4205	5	819	59	8468	0.6873556340875506	0.9999999850459425	0.8762235880879948	0	AKT1, RAC1, MAPK1, PIK3R1, INSL3
Glucocorticoid biosynthesis	WP5280	1	819	14	8468	0.7595454027120344	0.9999999850459425	0.7385313099598814	0	AKR1C3
Leukotriene metabolic pathway	WP5171	1	819	13	8468	0.7337554190584404	0.9999999850459425	0.7953414107260262	0	DECR1
JAK STAT signaling in the regulation of beta cells	WP5358	2	819	34	8468	0.8544686278394978	0.9999999850459425	0.6082022552610789	0	JAK2, AKT1
IL4 signaling	WP395	12	819	126	8468	0.5673549823595466	0.9999999850459425	0.9847084132798419	0	RELA, NBN, CDK5, JAK2, KEAP1, AKT1, PLCL1, RAD17, NFKB1, HTATIP, MAPK1, PIK3R1
Fibrin complement receptor 3 signaling	WP4136	4	819	43	8468	0.6085504538276528	0.9999999850459425	0.9618082176221711	0	RELA, IKBKG, AKT1, NFKB1
Quercetin and Nf kB AP 1 induced apoptosis	WP2435	2	819	15	8468	0.43342138893112453	0.9999999850459425	1.3785917785917785	0	KEAP1, NFKB1
Hedgehog signaling	WP47	77	819	867	8468	0.8130773105574219	0.9999999850459425	0.9182661501000602	0	ADSL, RELA, MBD4, RPS27A, CTGF, FEN1, RHEB, RPLP2, ZADH1, RPS12, FGF1, CAMK2D, CYCS, POLE4, RPL13A, PTGDS, PPAP2B, PODXL, RPS9, MPG, CALM2, DGAT1, RPL8, RBX1, CAB39, RAB7A, CAMK2B, ERCC1, RPS16, RPL28, RPL15, BMPR1A, PPP1CA, RPL3L, RPL37A, RFC4, ACAT1, PDSS2, SCARB2, MNAT1, CUL4A, FGF18, PTDSS1, ACE2, AKT1, LASS2, FDFT1, RPL26, COQ6, ACOT2, RPL19, OXCT1, RAC1, CPT2, ASAH1, RPS24, NFKB1, RPL36A, RPL18, MRPL19, SLC25A20, HMGB1, MAPK1, PPAP2A, RNASEH2C, AKR1B1, EMP2, COQ2, TDG, NPPB, CDIPT, TM7SF2, SAP18, PPARGC1A, RPS5, PIK3R1, CETN2
Intraflagellar transport proteins binding to dynein	WP4532	3	819	27	8468	0.49241378363660343	0.9999999850459425	1.1488264821598155	0	C11orf60, C14orf179, WDR35
NPHP1 deletion syndrome	WP5399	1	819	11	8468	0.6735928696769534	0.9999999850459425	0.9399489399489399	0	MAPK1
Urea cycle and related diseases	WP4571	1	819	9	8468	0.599855847739253	0.9999999850459425	1.1488264821598155	0	NAGS
Phosphodiesterases in neuronal function	WP4222	1	819	55	8468	0.9963514704862657	0.9999999850459425	0.187989787989788	0	PDE6D
Influence of laminopathies on Wnt signaling	WP4844	2	819	37	8468	0.8854277784977646	0.9999999850459425	0.5588885588885588	0	EMD, FNTA
