description	annotation_id	genes_found	input_size	term_genes	universe	pval	pval_adj	relative_enrichment	annotsbias	genes
Disorders of transmembrane transporters	R-HSA-5619115	1	45	175	10981	0.5153788066632727	0.5538003629440823	1.3944126984126985	0	RNF5
Apoptosis	R-HSA-109581	1	45	179	10981	0.5234021631868006	0.5609797543899555	1.3632526381129733	0	DAPK3
Cellular Senescence	R-HSA-2559583	1	45	193	10981	0.5504741320719632	0.5884864122917662	1.264363845710996	0	CDK6
Metabolism of vitamins and cofactors	R-HSA-196854	1	45	200	10981	0.5634403312304639	0.6008113736079946	1.2201111111111111	0	CALM2
Programmed Cell Death	R-HSA-5357801	1	45	212	10981	0.5848223744549857	0.6220248155780764	1.1510482180293502	0	DAPK3
G alpha (q) signalling events	R-HSA-416476	1	45	216	10981	0.5917194993851298	0.6277633267588433	1.1297325102880658	0	GEFT
Signaling by ROBO receptors	R-HSA-376176	1	45	217	10981	0.5934261991090194	0.6279801296900509	1.1245263696876602	0	RAC1
ESR-mediated signaling	R-HSA-8939211	1	45	220	10981	0.5985045508046013	0.6317548036270791	1.1091919191919193	0	CALM2
HIV Infection	R-HSA-162906	1	45	230	10981	0.6149884736238415	0.6475193500623821	1.0609661835748794	0	RAC1
Cellular responses to stress	R-HSA-2262752	3	45	794	10981	0.6413561497256819	0.6735851019732036	0.9219983207388748	0	PLA2G4B, HIF3A, CDK6
SLC-mediated transmembrane transport	R-HSA-425407	1	45	250	10981	0.6459953429314886	0.6750651333634057	0.9760888888888889	0	CALM2
Diseases of metabolism	R-HSA-5668914	1	45	250	10981	0.6459953429314886	0.6750651333634057	0.9760888888888889	0	HEXA
Cellular responses to stimuli	R-HSA-8953897	3	45	808	10981	0.6533637939793974	0.6810625084373768	0.9060231023102311	0	PLA2G4B, HIF3A, CDK6
Chromatin organization	R-HSA-4839726	1	45	269	10981	0.6731832377672278	0.6982396858230799	0.9071458075175548	0	STAF42
Chromatin modifying enzymes	R-HSA-3247509	1	45	269	10981	0.6731832377672278	0.6982396858230799	0.9071458075175548	0	STAF42
Organelle biogenesis and maintenance	R-HSA-1852241	1	45	296	10981	0.7083372744321464	0.7328836156253397	0.8243993993993994	0	CALM2
Asparagine N-linked glycosylation	R-HSA-446203	1	45	306	10981	0.7203954693548034	0.7435192745439699	0.7974582425562818	0	RNF5
G alpha (i) signalling events	R-HSA-418594	1	45	317	10981	0.7330967175885205	0.7547646008669989	0.7697861899754644	0	CALM2
GPCR downstream signalling	R-HSA-388396	2	45	633	10981	0.7412056924140284	0.7612382786954887	0.7710022819027559	0	CALM2, GEFT
DNA Repair	R-HSA-73894	1	45	332	10981	0.7495113551166903	0.7678817314675896	0.7350066934404283	0	CUL4A
Transcriptional Regulation by TP53	R-HSA-3700989	1	45	356	10981	0.7737432135969942	0.7907693478815245	0.6854556803995007	0	PIP5K2A
Signaling by GPCR	R-HSA-372790	2	45	707	10981	0.7955759721088379	0.8091259278381855	0.6903033160458902	0	CALM2, GEFT
Class I MHC mediated antigen processing & presentation	R-HSA-983169	1	45	379	10981	0.7948070979605161	0.8091259278381855	0.6438581061272354	0	MRC2
Infectious disease	R-HSA-5663205	3	45	1019	10981	0.8011583032732802	0.8128256572044444	0.7184167484461891	0	CALM2, RAC1, C13orf9
Post-translational protein modification	R-HSA-597592	4	45	1450	10981	0.8626950572013066	0.8712718978515963	0.6731647509578543	0	RNF5, CALM2, HIF3A, CUL4A
Viral Infection Pathways	R-HSA-9824446	2	45	827	10981	0.8629343677286145	0.8712718978515963	0.5901383850597877	0	RAC1, C13orf9
Sensory Perception	R-HSA-9709957	1	45	499	10981	0.8771902771123761	0.8835314116457186	0.4890224894232911	0	CALM2
Cell Cycle, Mitotic	R-HSA-69278	1	45	558	10981	0.9047892221974336	0.9091391703810752	0.43731581043409007	0	CDK6
Cell Cycle	R-HSA-1640170	1	45	690	10981	0.9464112896561587	0.948680861094183	0.35365539452495975	0	CDK6
Metabolism of proteins	R-HSA-392499	4	45	2054	10981	0.9789627496892986	0.9789627496892986	0.47521367521367525	0	RNF5, CALM2, HIF3A, CUL4A
