description	annotation_id	genes_found	input_size	term_genes	universe	pval	pval_adj	relative_enrichment	annotsbias	genes
regulation of respiratory burst	GO:0060263	1	1417	4	18229	0.27654071345009607	0.5987861390099964	3.2161256175017643	0	RAC1
L-serine catabolic process	GO:0006565	1	1417	4	18229	0.27654071345009607	0.5987861390099964	3.2161256175017643	0	SDSL
lateral mesoderm development	GO:0048368	1	1417	4	18229	0.27654071345009607	0.5987861390099964	3.2161256175017643	0	BMPR1A
positive regulation of cardiac epithelial to mesenchymal transition	GO:0062043	1	1417	4	18229	0.27654071345009607	0.5987861390099964	3.2161256175017643	0	EMP2
mitochondrial tRNA 3'-end processing	GO:1990180	1	1417	4	18229	0.27654071345009607	0.5987861390099964	3.2161256175017643	0	HSD17B10
neural crest cell fate commitment	GO:0014034	1	1417	4	18229	0.27654071345009607	0.5987861390099964	3.2161256175017643	0	SFRP1
mitotic chromosome movement towards spindle pole	GO:0007079	1	1417	4	18229	0.27654071345009607	0.5987861390099964	3.2161256175017643	0	KPNB1
TORC1 signaling	GO:0038202	2	1417	13	18229	0.26806810569514394	0.5987861390099964	1.979154226154932	0	C11orf59, HBXIP
sequestering of TGFbeta in extracellular matrix	GO:0035583	1	1417	4	18229	0.27654071345009607	0.5987861390099964	3.2161256175017643	0	LTBP1
positive regulation of cyclin-dependent protein serine/threonine kinase activity	GO:0045737	4	1417	34	18229	0.26991314956394535	0.5987861390099964	1.5134708788243596	0	PSMD10, MNAT1, AKT1, CCNY
positive regulation of high voltage-gated calcium channel activity	GO:1901843	1	1417	4	18229	0.27654071345009607	0.5987861390099964	3.2161256175017643	0	GBAS
negative regulation of cholesterol transport	GO:0032375	1	1417	4	18229	0.27654071345009607	0.5987861390099964	3.2161256175017643	0	NFKB1
establishment or maintenance of apical/basal cell polarity	GO:0035088	1	1417	4	18229	0.27654071345009607	0.5987861390099964	3.2161256175017643	0	VIL2
adenosine catabolic process	GO:0006154	1	1417	4	18229	0.27654071345009607	0.5987861390099964	3.2161256175017643	0	CECR1
bone regeneration	GO:1990523	1	1417	4	18229	0.27654071345009607	0.5987861390099964	3.2161256175017643	0	POSTN
regulation of branching involved in mammary gland duct morphogenesis	GO:0060762	1	1417	4	18229	0.27654071345009607	0.5987861390099964	3.2161256175017643	0	CAV3
positive regulation of mRNA binding	GO:1902416	1	1417	4	18229	0.27654071345009607	0.5987861390099964	3.2161256175017643	0	EIF3S6
rRNA transcription	GO:0009303	2	1417	13	18229	0.26806810569514394	0.5987861390099964	1.979154226154932	0	POLR1B, MKI67IP
pyruvate transmembrane transport	GO:1901475	1	1417	4	18229	0.27654071345009607	0.5987861390099964	3.2161256175017643	0	SLC16A7
striatal medium spiny neuron differentiation	GO:0021773	1	1417	4	18229	0.27654071345009607	0.5987861390099964	3.2161256175017643	0	INHBA
insulin receptor recycling	GO:0038020	1	1417	4	18229	0.27654071345009607	0.5987861390099964	3.2161256175017643	0	PTPN2
energy homeostasis	GO:0097009	6	1417	56	18229	0.2674242141836964	0.5987861390099964	1.378339550357899	0	NR1D2, SQSTM1, UBB, CD36, PPARGC1A, KIAA0409
positive regulation of PERK-mediated unfolded protein response	GO:1903899	1	1417	4	18229	0.27654071345009607	0.5987861390099964	3.2161256175017643	0	PTPN2
response to L-ascorbic acid	GO:0033591	1	1417	4	18229	0.27654071345009607	0.5987861390099964	3.2161256175017643	0	SOD2
cellular response to actinomycin D	GO:0072717	1	1417	4	18229	0.27654071345009607	0.5987861390099964	3.2161256175017643	0	GFER
regulation of fatty acid biosynthetic process	GO:0042304	1	1417	4	18229	0.27654071345009607	0.5987861390099964	3.2161256175017643	0	PDK4
regulation of hormone secretion	GO:0046883	1	1417	4	18229	0.27654071345009607	0.5987861390099964	3.2161256175017643	0	HTR1A
negative regulation of supramolecular fiber organization	GO:1902904	1	1417	4	18229	0.27654071345009607	0.5987861390099964	3.2161256175017643	0	HSPA8
regulation of plasma lipoprotein particle levels	GO:0097006	1	1417	4	18229	0.27654071345009607	0.5987861390099964	3.2161256175017643	0	C3F
T cell differentiation involved in immune response	GO:0002292	1	1417	4	18229	0.27654071345009607	0.5987861390099964	3.2161256175017643	0	FCER1G
positive regulation of insulin secretion involved in cellular response to glucose stimulus	GO:0035774	4	1417	33	18229	0.25232225126872226	0.5987861390099964	1.5593336327281282	0	HLA-DRB1, SRI, BRP44, VSNL1
positive regulation of phospholipid efflux	GO:1902995	1	1417	4	18229	0.27654071345009607	0.5987861390099964	3.2161256175017643	0	APOA1
endothelial cell development	GO:0001885	1	1417	4	18229	0.27654071345009607	0.5987861390099964	3.2161256175017643	0	GPX1
NADP metabolic process	GO:0006739	2	1417	13	18229	0.26806810569514394	0.5987861390099964	1.979154226154932	0	IDH2, MDH1
mRNA alternative polyadenylation	GO:0110104	1	1417	4	18229	0.27654071345009607	0.5987861390099964	3.2161256175017643	0	NUDT21
regulation of urine volume	GO:0035809	1	1417	4	18229	0.27654071345009607	0.5987861390099964	3.2161256175017643	0	AKR1B1
coenzyme A catabolic process	GO:0015938	1	1417	4	18229	0.27654071345009607	0.5987861390099964	3.2161256175017643	0	NUDT8
vitellogenesis	GO:0007296	1	1417	4	18229	0.27654071345009607	0.5987861390099964	3.2161256175017643	0	ETV6
operant conditioning	GO:0035106	1	1417	4	18229	0.27654071345009607	0.5987861390099964	3.2161256175017643	0	TACR1
negative regulation of platelet-derived growth factor receptor-beta signaling pathway	GO:2000587	1	1417	4	18229	0.27654071345009607	0.5987861390099964	3.2161256175017643	0	PTPN2
peptidyl-threonine phosphorylation	GO:0018107	6	1417	55	18229	0.25398601192051284	0.5987861390099964	1.4034002694553154	0	CAMK2D, CDK5, AKT1, CSNK2A1, MAPK1, DYRK4
cellular response to oxygen levels	GO:0071453	1	1417	4	18229	0.27654071345009607	0.5987861390099964	3.2161256175017643	0	NDUFS2
negative regulation of long-chain fatty acid import across plasma membrane	GO:0010748	1	1417	4	18229	0.27654071345009607	0.5987861390099964	3.2161256175017643	0	AKT1
cardiac right ventricle formation	GO:0003219	1	1417	4	18229	0.27654071345009607	0.5987861390099964	3.2161256175017643	0	HAND1
telomeric 3' overhang formation	GO:0031860	1	1417	4	18229	0.27654071345009607	0.5987861390099964	3.2161256175017643	0	NBN
negative regulation of hippocampal neuron apoptotic process	GO:0110091	1	1417	4	18229	0.27654071345009607	0.5987861390099964	3.2161256175017643	0	CX3CR1
somatic hypermutation of immunoglobulin genes	GO:0016446	2	1417	13	18229	0.26806810569514394	0.5987861390099964	1.979154226154932	0	MSH2, C3orf37
insemination	GO:0007320	1	1417	4	18229	0.27654071345009607	0.5987861390099964	3.2161256175017643	0	DDO
thiamine-containing compound metabolic process	GO:0042723	1	1417	4	18229	0.27654071345009607	0.5987861390099964	3.2161256175017643	0	SLC19A2
positive regulation of platelet aggregation	GO:1901731	2	1417	13	18229	0.26806810569514394	0.5987861390099964	1.979154226154932	0	PDPN, JAK2
negative regulation of mitochondrial fission	GO:0090258	1	1417	4	18229	0.27654071345009607	0.5987861390099964	3.2161256175017643	0	MAPT
protein oxidation	GO:0018158	1	1417	4	18229	0.27654071345009607	0.5987861390099964	3.2161256175017643	0	APOA1
mRNA destabilization	GO:0061157	3	1417	23	18229	0.26357414423526193	0.5987861390099964	1.677978583044399	0	HRSP12, RBM24, FXR1
positive regulation of Wnt protein secretion	GO:0061357	1	1417	4	18229	0.27654071345009607	0.5987861390099964	3.2161256175017643	0	GPR177
synaptic vesicle targeting	GO:0016080	1	1417	4	18229	0.27654071345009607	0.5987861390099964	3.2161256175017643	0	PSEN1
protein sialylation	GO:1990743	1	1417	4	18229	0.27654071345009607	0.5987861390099964	3.2161256175017643	0	ST3GAL1
positive regulation of T cell cytokine production	GO:0002726	2	1417	13	18229	0.26806810569514394	0.5987861390099964	1.979154226154932	0	CD55, B2M
protein farnesylation	GO:0018343	1	1417	4	18229	0.27654071345009607	0.5987861390099964	3.2161256175017643	0	FNTA
negative regulation of protein kinase C signaling	GO:0090038	1	1417	4	18229	0.27654071345009607	0.5987861390099964	3.2161256175017643	0	GPD1L
positive regulation of protein binding	GO:0032092	5	1417	44	18229	0.25485858364588587	0.5987861390099964	1.46187528068262	0	PIN1, BAMBI, FLOT1, B2M, AKTIP
depurination	GO:0045007	1	1417	4	18229	0.27654071345009607	0.5987861390099964	3.2161256175017643	0	MPG
meiotic sister chromatid cohesion, centromeric	GO:0051754	1	1417	4	18229	0.27654071345009607	0.5987861390099964	3.2161256175017643	0	PPP2R1A
defense response to tumor cell	GO:0002357	2	1417	13	18229	0.26806810569514394	0.5987861390099964	1.979154226154932	0	RELA, PRDX2
ribosomal protein import into nucleus	GO:0006610	1	1417	4	18229	0.27654071345009607	0.5987861390099964	3.2161256175017643	0	KPNB1
pyrimidine dimer repair by nucleotide-excision repair	GO:0000720	1	1417	4	18229	0.27654071345009607	0.5987861390099964	3.2161256175017643	0	ERCC1
negative regulation of nitric-oxide synthase biosynthetic process	GO:0051771	1	1417	4	18229	0.27654071345009607	0.5987861390099964	3.2161256175017643	0	GSTP1
organelle localization	GO:0051640	1	1417	4	18229	0.27654071345009607	0.5987861390099964	3.2161256175017643	0	STX7
somatic diversification of immunoglobulins involved in immune response	GO:0002208	1	1417	4	18229	0.27654071345009607	0.5987861390099964	3.2161256175017643	0	MAD2L2
proline catabolic process	GO:0006562	1	1417	4	18229	0.27654071345009607	0.5987861390099964	3.2161256175017643	0	ALDH4A1
creatine metabolic process	GO:0006600	1	1417	4	18229	0.27654071345009607	0.5987861390099964	3.2161256175017643	0	GAMT
positive regulation of dopamine metabolic process	GO:0045964	1	1417	4	18229	0.27654071345009607	0.5987861390099964	3.2161256175017643	0	MAOB
postreplication repair	GO:0006301	2	1417	13	18229	0.26806810569514394	0.5987861390099964	1.979154226154932	0	MSH2, UBE2N
regulation of Golgi inheritance	GO:0090170	1	1417	4	18229	0.27654071345009607	0.5987861390099964	3.2161256175017643	0	MAPK1
regulation of glucosylceramide catabolic process	GO:2000752	1	1417	4	18229	0.27654071345009607	0.5987861390099964	3.2161256175017643	0	SCARB2
club cell differentiation	GO:0060486	1	1417	4	18229	0.27654071345009607	0.5987861390099964	3.2161256175017643	0	GATA6
regulation of synaptic plasticity	GO:0048167	7	1417	68	18229	0.275848814154439	0.5987861390099964	1.3242870189713147	0	CDK5, PSEN1, CX3CR1, MAPT, SLC38A1, UBE3A, DAG1
positive regulation of isotype switching	GO:0045830	2	1417	13	18229	0.26806810569514394	0.5987861390099964	1.979154226154932	0	MAD2L2, C3orf37
ventral spinal cord interneuron specification	GO:0021521	1	1417	4	18229	0.27654071345009607	0.5987861390099964	3.2161256175017643	0	DMRT3
positive regulation of autophagy of mitochondrion	GO:1903599	1	1417	4	18229	0.27654071345009607	0.5987861390099964	3.2161256175017643	0	PARK7
triglyceride transport	GO:0034197	1	1417	4	18229	0.27654071345009607	0.5987861390099964	3.2161256175017643	0	CD36
regulation of peroxisome organization	GO:1900063	1	1417	4	18229	0.27654071345009607	0.5987861390099964	3.2161256175017643	0	C2orf33
negative regulation of striated muscle cell apoptotic process	GO:0010664	1	1417	4	18229	0.27654071345009607	0.5987861390099964	3.2161256175017643	0	BAG3
regulation of cardiac muscle cell contraction	GO:0086004	2	1417	13	18229	0.26806810569514394	0.5987861390099964	1.979154226154932	0	SRI, PLN
response to linoleic acid	GO:0070543	1	1417	4	18229	0.27654071345009607	0.5987861390099964	3.2161256175017643	0	CD36
regulation of dopamine receptor signaling pathway	GO:0060159	1	1417	4	18229	0.27654071345009607	0.5987861390099964	3.2161256175017643	0	DTNBP1
exocytic insertion of neurotransmitter receptor to postsynaptic membrane	GO:0098967	1	1417	4	18229	0.27654071345009607	0.5987861390099964	3.2161256175017643	0	C1orf142
response to vitamin	GO:0033273	1	1417	4	18229	0.27654071345009607	0.5987861390099964	3.2161256175017643	0	NNT
regulation of endothelial tube morphogenesis	GO:1901509	1	1417	4	18229	0.27654071345009607	0.5987861390099964	3.2161256175017643	0	FGF1
leading strand elongation	GO:0006272	1	1417	4	18229	0.27654071345009607	0.5987861390099964	3.2161256175017643	0	POLA1
negative regulation of exosomal secretion	GO:1903542	1	1417	4	18229	0.27654071345009607	0.5987861390099964	3.2161256175017643	0	RAB7A
ribonucleoside monophosphate biosynthetic process	GO:0009156	1	1417	4	18229	0.27654071345009607	0.5987861390099964	3.2161256175017643	0	ADK
myeloid leukocyte migration	GO:0097529	1	1417	4	18229	0.27654071345009607	0.5987861390099964	3.2161256175017643	0	PIK3R1
regulation of glycolytic process	GO:0006110	2	1417	13	18229	0.26806810569514394	0.5987861390099964	1.979154226154932	0	PRKAG2, PRKAG1
regulation of epidermal cell differentiation	GO:0045604	1	1417	4	18229	0.27654071345009607	0.5987861390099964	3.2161256175017643	0	KEAP1
cardiac vascular smooth muscle cell differentiation	GO:0060947	1	1417	4	18229	0.27654071345009607	0.5987861390099964	3.2161256175017643	0	GATA6
negative regulation of reactive oxygen species metabolic process	GO:2000378	3	1417	23	18229	0.26357414423526193	0.5987861390099964	1.677978583044399	0	VDAC1, SIRT3, CRYAB
arginine biosynthetic process	GO:0006526	1	1417	4	18229	0.27654071345009607	0.5987861390099964	3.2161256175017643	0	NAGS
exosomal secretion	GO:1990182	1	1417	4	18229	0.27654071345009607	0.5987861390099964	3.2161256175017643	0	COPS5
atrioventricular valve development	GO:0003171	1	1417	4	18229	0.27654071345009607	0.5987861390099964	3.2161256175017643	0	BMPR1A
regulation of macrophage migration	GO:1905521	1	1417	4	18229	0.27654071345009607	0.5987861390099964	3.2161256175017643	0	CD81
epithelial cell differentiation involved in prostate gland development	GO:0060742	1	1417	4	18229	0.27654071345009607	0.5987861390099964	3.2161256175017643	0	PSAP
histone mRNA metabolic process	GO:0008334	1	1417	4	18229	0.27654071345009607	0.5987861390099964	3.2161256175017643	0	NCBP2
negative regulation of T cell mediated immunity	GO:0002710	1	1417	4	18229	0.27654071345009607	0.5987861390099964	3.2161256175017643	0	DUSP22
cellular response to heparin	GO:0071504	1	1417	4	18229	0.27654071345009607	0.5987861390099964	3.2161256175017643	0	SFRP1
peptide biosynthetic process	GO:0043043	1	1417	4	18229	0.27654071345009607	0.5987861390099964	3.2161256175017643	0	DMD
membrane assembly	GO:0071709	1	1417	4	18229	0.27654071345009607	0.5987861390099964	3.2161256175017643	0	SPTBN1
phagolysosome assembly	GO:0001845	1	1417	4	18229	0.27654071345009607	0.5987861390099964	3.2161256175017643	0	SRPX
negative regulation of telomere maintenance via telomerase	GO:0032211	3	1417	23	18229	0.26357414423526193	0.5987861390099964	1.677978583044399	0	NAT10, HNRPC, OBFC1
aspartate family amino acid metabolic process	GO:0009066	1	1417	4	18229	0.27654071345009607	0.5987861390099964	3.2161256175017643	0	SLC25A12
neurotransmitter reuptake	GO:0098810	1	1417	4	18229	0.27654071345009607	0.5987861390099964	3.2161256175017643	0	SLC1A2
positive regulation of coagulation	GO:0050820	1	1417	4	18229	0.27654071345009607	0.5987861390099964	3.2161256175017643	0	PSEN1
negative regulation of very-low-density lipoprotein particle clearance	GO:0010916	1	1417	4	18229	0.27654071345009607	0.5987861390099964	3.2161256175017643	0	LRPAP1
positive regulation of cerebellar granule cell precursor proliferation	GO:0021940	1	1417	4	18229	0.27654071345009607	0.5987861390099964	3.2161256175017643	0	EGF
positive regulation of dopamine receptor signaling pathway	GO:0060161	1	1417	4	18229	0.27654071345009607	0.5987861390099964	3.2161256175017643	0	CAV2
positive regulation of sodium ion export across plasma membrane	GO:1903278	1	1417	4	18229	0.27654071345009607	0.5987861390099964	3.2161256175017643	0	ATP1B1
negative regulation of nucleotide-binding oligomerization domain containing 2 signaling pathway	GO:0070433	1	1417	4	18229	0.27654071345009607	0.5987861390099964	3.2161256175017643	0	ZNRF4
ectoderm development	GO:0007398	2	1417	13	18229	0.26806810569514394	0.5987861390099964	1.979154226154932	0	BMPR1A, NF2
valine catabolic process	GO:0006574	1	1417	4	18229	0.27654071345009607	0.5987861390099964	3.2161256175017643	0	HIBCH
cellular response to tumor necrosis factor	GO:0071356	11	1417	112	18229	0.25314070950873596	0.5987861390099964	1.2634779211614073	0	RELA, CD58, GFER, CX3CR1, AKT1, CIB1, SFRP1, ASAH1, NFKB1, POSTN, MAPK1
astrocyte activation involved in immune response	GO:0002265	1	1417	4	18229	0.27654071345009607	0.5987861390099964	3.2161256175017643	0	PSEN1
negative regulation of serotonin secretion	GO:0014063	1	1417	4	18229	0.27654071345009607	0.5987861390099964	3.2161256175017643	0	MAOB
positive regulation of endodeoxyribonuclease activity	GO:0032079	1	1417	4	18229	0.27654071345009607	0.5987861390099964	3.2161256175017643	0	AKT1
phenylalanyl-tRNA aminoacylation	GO:0006432	1	1417	4	18229	0.27654071345009607	0.5987861390099964	3.2161256175017643	0	FARS2
erythrocyte development	GO:0048821	3	1417	23	18229	0.26357414423526193	0.5987861390099964	1.677978583044399	0	LYAR, MAEA, ALAS1
neutral amino acid transport	GO:0015804	3	1417	23	18229	0.26357414423526193	0.5987861390099964	1.677978583044399	0	SLC38A1, SLC25A12, SLC1A2
proprioception	GO:0019230	1	1417	4	18229	0.27654071345009607	0.5987861390099964	3.2161256175017643	0	FXN
establishment of protein localization to membrane	GO:0090150	2	1417	13	18229	0.26806810569514394	0.5987861390099964	1.979154226154932	0	WRB, OXA1L
positive regulation of hydrogen peroxide biosynthetic process	GO:0010729	1	1417	4	18229	0.27654071345009607	0.5987861390099964	3.2161256175017643	0	SOD2
lens fiber cell apoptotic process	GO:1990086	1	1417	4	18229	0.27654071345009607	0.5987861390099964	3.2161256175017643	0	SIX3
thiamine metabolic process	GO:0006772	1	1417	4	18229	0.27654071345009607	0.5987861390099964	3.2161256175017643	0	TKTL1
regulation of neurogenesis	GO:0050767	5	1417	45	18229	0.27000854932801494	0.5987861390099964	1.4293891633341174	0	CX3CR1, BHLHB2, PRUNE, FXR1, NF2
regulation of apoptotic DNA fragmentation	GO:1902510	1	1417	4	18229	0.27654071345009607	0.5987861390099964	3.2161256175017643	0	AIFM1
response to nitrosative stress	GO:0051409	1	1417	4	18229	0.27654071345009607	0.5987861390099964	3.2161256175017643	0	ADH5
negative regulation of vitamin D biosynthetic process	GO:0010957	1	1417	4	18229	0.27654071345009607	0.5987861390099964	3.2161256175017643	0	NFKB1
chylomicron assembly	GO:0034378	1	1417	4	18229	0.27654071345009607	0.5987861390099964	3.2161256175017643	0	C3F
atrioventricular node cell development	GO:0060928	1	1417	4	18229	0.27654071345009607	0.5987861390099964	3.2161256175017643	0	BMPR1A
negative regulation of endoplasmic reticulum unfolded protein response	GO:1900102	1	1417	4	18229	0.27654071345009607	0.5987861390099964	3.2161256175017643	0	XBP1
negative regulation of viral entry into host cell	GO:0046597	3	1417	23	18229	0.26357414423526193	0.5987861390099964	1.677978583044399	0	CD74, TRIM26, SNX3
photoreceptor cell development	GO:0042461	1	1417	4	18229	0.27654071345009607	0.5987861390099964	3.2161256175017643	0	ARL3
myeloid leukocyte differentiation	GO:0002573	1	1417	4	18229	0.27654071345009607	0.5987861390099964	3.2161256175017643	0	PSEN1
malonyl-CoA catabolic process	GO:2001294	1	1417	4	18229	0.27654071345009607	0.5987861390099964	3.2161256175017643	0	NUDT8
positive regulation of macromolecule metabolic process	GO:0010604	1	1417	4	18229	0.27654071345009607	0.5987861390099964	3.2161256175017643	0	HMGA1
activation of cysteine-type endopeptidase activity involved in apoptotic process	GO:0006919	8	1417	78	18229	0.2589971328261294	0.5987861390099964	1.3194361507699546	0	F3, JAK2, MAPT, CRADD, EGLN3, DNAJA3, AIFM1, RPS27L
response to insecticide	GO:0017085	1	1417	4	18229	0.27654071345009607	0.5987861390099964	3.2161256175017643	0	FECH
protein mannosylation	GO:0035268	1	1417	4	18229	0.27654071345009607	0.5987861390099964	3.2161256175017643	0	DOLK
regulation of retrograde transport, endosome to Golgi	GO:1905279	1	1417	4	18229	0.27654071345009607	0.5987861390099964	3.2161256175017643	0	RAB7L1
transcription preinitiation complex assembly	GO:0070897	1	1417	4	18229	0.27654071345009607	0.5987861390099964	3.2161256175017643	0	GTF2B
regulation of intestinal cholesterol absorption	GO:0030300	1	1417	4	18229	0.27654071345009607	0.5987861390099964	3.2161256175017643	0	APOA1
GTP metabolic process	GO:0046039	2	1417	13	18229	0.26806810569514394	0.5987861390099964	1.979154226154932	0	AK3, OPA1
IMP metabolic process	GO:0046040	1	1417	4	18229	0.27654071345009607	0.5987861390099964	3.2161256175017643	0	NT5C2
positive regulation of NK T cell differentiation	GO:0051138	1	1417	4	18229	0.27654071345009607	0.5987861390099964	3.2161256175017643	0	ZBTB16
positive regulation of delayed rectifier potassium channel activity	GO:1902261	1	1417	4	18229	0.27654071345009607	0.5987861390099964	3.2161256175017643	0	AKAP6
cytosolic mRNA polyadenylation	GO:0180011	1	1417	4	18229	0.27654071345009607	0.5987861390099964	3.2161256175017643	0	PAPOLA
snRNA export from nucleus	GO:0006408	1	1417	4	18229	0.27654071345009607	0.5987861390099964	3.2161256175017643	0	NCBP2
negative regulation of cell adhesion involved in substrate-bound cell migration	GO:0006933	1	1417	4	18229	0.27654071345009607	0.5987861390099964	3.2161256175017643	0	ATP5B
negative regulation of transcription by RNA polymerase III	GO:0016480	1	1417	4	18229	0.27654071345009607	0.5987861390099964	3.2161256175017643	0	PRDX5
regulation of fibroblast migration	GO:0010762	2	1417	13	18229	0.26806810569514394	0.5987861390099964	1.979154226154932	0	APPL1, APPL2
postsynapse to nucleus signaling pathway	GO:0099527	1	1417	4	18229	0.27654071345009607	0.5987861390099964	3.2161256175017643	0	RELA
response to blue light	GO:0009637	1	1417	4	18229	0.27654071345009607	0.5987861390099964	3.2161256175017643	0	CPT1B
negative regulation of cell proliferation involved in contact inhibition	GO:0060244	1	1417	4	18229	0.27654071345009607	0.5987861390099964	3.2161256175017643	0	SRPX
granulocyte-macrophage colony-stimulating factor signaling pathway	GO:0038157	1	1417	4	18229	0.27654071345009607	0.5987861390099964	3.2161256175017643	0	JAK2
positive regulation of renal sodium excretion	GO:0035815	1	1417	4	18229	0.27654071345009607	0.5987861390099964	3.2161256175017643	0	NPPB
negative regulation of cell motility	GO:2000146	2	1417	13	18229	0.26806810569514394	0.5987861390099964	1.979154226154932	0	PIN1, CTNNA1
negative regulation of natural killer cell mediated cytotoxicity	GO:0045953	2	1417	13	18229	0.26806810569514394	0.5987861390099964	1.979154226154932	0	HLA-G, GFER
myeloid cell development	GO:0061515	1	1417	4	18229	0.27654071345009607	0.5987861390099964	3.2161256175017643	0	PABPC4
negative regulation of hippo signaling	GO:0035331	3	1417	23	18229	0.26357414423526193	0.5987861390099964	1.677978583044399	0	SLMAP, PPP2R1A, PREI3
positive regulation of MDA-5 signaling pathway	GO:1900245	1	1417	4	18229	0.27654071345009607	0.5987861390099964	3.2161256175017643	0	ANKRD17
regulation of skeletal muscle fiber development	GO:0048742	1	1417	4	18229	0.27654071345009607	0.5987861390099964	3.2161256175017643	0	FBXO22
synaptic vesicle to endosome fusion	GO:0016189	1	1417	4	18229	0.27654071345009607	0.5987861390099964	3.2161256175017643	0	VAMP4
negative regulation of very-low-density lipoprotein particle remodeling	GO:0010903	1	1417	4	18229	0.27654071345009607	0.5987861390099964	3.2161256175017643	0	APOA1
S-adenosylmethionine biosynthetic process	GO:0006556	1	1417	4	18229	0.27654071345009607	0.5987861390099964	3.2161256175017643	0	MAT2B
response to herbicide	GO:0009635	1	1417	4	18229	0.27654071345009607	0.5987861390099964	3.2161256175017643	0	HTRA2
positive regulation of core promoter binding	GO:1904798	1	1417	4	18229	0.27654071345009607	0.5987861390099964	3.2161256175017643	0	GTF2B
positive regulation of cardiac muscle myoblast proliferation	GO:0110024	1	1417	4	18229	0.27654071345009607	0.5987861390099964	3.2161256175017643	0	GATA6
AMP biosynthetic process	GO:0006167	1	1417	4	18229	0.27654071345009607	0.5987861390099964	3.2161256175017643	0	ADSL
positive regulation of nitric oxide biosynthetic process	GO:0045429	5	1417	44	18229	0.25485858364588587	0.5987861390099964	1.46187528068262	0	JAK2, HSP90AA1, CD36, AKT1, SOD2
positive regulation of mRNA 3'-end processing	GO:0031442	1	1417	4	18229	0.27654071345009607	0.5987861390099964	3.2161256175017643	0	NCBP2
oligosaccharide-lipid intermediate biosynthetic process	GO:0006490	1	1417	4	18229	0.27654071345009607	0.5987861390099964	3.2161256175017643	0	ALG2
methylglyoxal catabolic process to D-lactate via S-lactoyl-glutathione	GO:0019243	1	1417	4	18229	0.27654071345009607	0.5987861390099964	3.2161256175017643	0	HAGH
negative regulation of mature B cell apoptotic process	GO:0002906	1	1417	4	18229	0.27654071345009607	0.5987861390099964	3.2161256175017643	0	CD74
negative regulation of defense response to virus by host	GO:0050689	1	1417	4	18229	0.27654071345009607	0.5987861390099964	3.2161256175017643	0	NT5C2
regulation of glomerular filtration	GO:0003093	1	1417	4	18229	0.27654071345009607	0.5987861390099964	3.2161256175017643	0	EMP2
response to hydrostatic pressure	GO:0051599	1	1417	4	18229	0.27654071345009607	0.5987861390099964	3.2161256175017643	0	KRT8
heart development	GO:0007507	24	1417	268	18229	0.2634741863385666	0.5987861390099964	1.152044997314065	0	TNNI3, CSRP3, SMYD2, SRI, PRKAR1A, PSEN1, POPDC2, TRAF3IP2, PDLIM3, CACYBP, BMPR1A, PKP2, MB, ZDHHC16, PDLIM1, HSPB7, AKAP13, POPDC3, SOD2, MAPK1, HAND1, FGF12, DAG1, SMAD2
regulation of oxidative stress-induced neuron intrinsic apoptotic signaling pathway	GO:1903376	1	1417	4	18229	0.27654071345009607	0.5987861390099964	3.2161256175017643	0	PARK7
sphingolipid biosynthetic process	GO:0030148	5	1417	44	18229	0.25485858364588587	0.5987861390099964	1.46187528068262	0	C14orf147, ORMDL2, LASS2, ORMDL1, PTPLA
luteinizing hormone secretion	GO:0032275	1	1417	4	18229	0.27654071345009607	0.5987861390099964	3.2161256175017643	0	TMF1
regulation of cellular hyperosmotic salinity response	GO:1900069	1	1417	4	18229	0.27654071345009607	0.5987861390099964	3.2161256175017643	0	CBARA1
phagosome-lysosome fusion	GO:0090385	2	1417	13	18229	0.26806810569514394	0.5987861390099964	1.979154226154932	0	ARL8B, RAB7A
phosphatidylserine biosynthetic process	GO:0006659	1	1417	4	18229	0.27654071345009607	0.5987861390099964	3.2161256175017643	0	PTDSS1
negative regulation of hyaluronan biosynthetic process	GO:1900126	1	1417	4	18229	0.27654071345009607	0.5987861390099964	3.2161256175017643	0	CLTC
plasma lipoprotein particle clearance	GO:0034381	1	1417	4	18229	0.27654071345009607	0.5987861390099964	3.2161256175017643	0	CD36
negative regulation of cell growth involved in cardiac muscle cell development	GO:0061052	2	1417	13	18229	0.26806810569514394	0.5987861390099964	1.979154226154932	0	CAV3, YY1
multivesicular body assembly	GO:0036258	4	1417	33	18229	0.25232225126872226	0.5987861390099964	1.5593336327281282	0	VPS28, VTA1, CHMP4A, CHMP2B
positive regulation of cell activation	GO:0050867	1	1417	4	18229	0.27654071345009607	0.5987861390099964	3.2161256175017643	0	JAK2
positive regulation of RNA polymerase II transcription preinitiation complex assembly	GO:0045899	1	1417	4	18229	0.27654071345009607	0.5987861390099964	3.2161256175017643	0	PSMC6
positive regulation of cristae formation	GO:1903852	1	1417	4	18229	0.27654071345009607	0.5987861390099964	3.2161256175017643	0	CBARA1
negative regulation of protein binding	GO:0032091	6	1417	55	18229	0.25398601192051284	0.5987861390099964	1.4034002694553154	0	PIN1, CSNK1E, LRPAP1, CFHR5, AKT1, PARK7
iron ion transport	GO:0006826	4	1417	33	18229	0.25232225126872226	0.5987861390099964	1.5593336327281282	0	SFXN1, FXN, SLC40A1, B2M
regulation of non-canonical NF-kappaB signal transduction	GO:1901222	2	1417	13	18229	0.26806810569514394	0.5987861390099964	1.979154226154932	0	PRDX1, VIL2
