description	annotation_id	genes_found	input_size	term_genes	universe	pval	pval_adj	relative_enrichment	annotsbias	genes
Prenatal death	HP:0034241	3	505	67	5046	0.9701827887658351	1.0	0.4474065316979459	0	JAK2, RMND1, TRIP11
Burkitt lymphoma	HP:0030080	1	505	10	5046	0.6519743356094958	1.0	0.9992079207920793	0	SH2D1A
Abnormal pulmonary valve physiology	HP:0031654	11	505	162	5046	0.9423695347682021	1.0	0.6784745141180784	0	RIT1, MYST3, DNAL1, KIAA0372, ADK, FAM58A, FBXW11, GATA6, OBFC1, PSMD12, SMAD2
Abnormal odontoid process morphology	HP:0003310	1	505	34	5046	0.9726126569837987	1.0	0.29388468258590567	0	AIFM1
Abnormal cornea morphology	HP:0000481	50	505	727	5046	0.9993964606349639	1.0	0.687213150475983	0	APOA1, ZNF291, TUBB2C, HLA-DRB1, TMEM5, NDUFB11, POLR3GL, IKBKG, RNF2, MITF, UROD, CAMK2B, COL4A6, PEX1, MYST3, KIAA0090, AKT1, PEX10, PTPN2, COX7B, NGLY1, ARL3, DST, ASAH1, GNB5, IDH3A, TBC1D7, RNF113A, MAD2L2, UBE2T, ARD1A, HK1, TRIM32, CTSA, ANK1, KIAA1279, PEX11B, SLC25A4, DGCR14, CCDC47, SLC20A2, PXMP3, UBAC2, YY1, PRDX3, IDH3B, POLA1, DAG1, PIK3R1, KLHL7
Abnormal circulating vitamin A concentration	HP:0008372	1	505	18	5046	0.850648843533858	1.0	0.5551155115511551	0	SBDS
Smooth philtrum	HP:0000319	15	505	185	5046	0.8422134700275796	1.0	0.81016858442601	0	ADSL, PRDX1, SMS, POLR3GL, H3F3A, ATP6V1E1, ATP6V1A, DHX30, HNRPC, TUBGCP2, MAPK1, WDR35, ANKRD17, SPTBN1, PPP2R3C
Progressive cerebellar ataxia	HP:0002073	6	505	62	5046	0.5976624462421303	1.0	0.9669754072181412	0	DARS2, SQSTM1, PEX10, EEF2, COQ2, ATXN2
Abnormal nasal morphology	HP:0005105	133	505	1499	5046	0.9649911256467253	1.0	0.8865553933645532	0	ADSL, MYST1, ZNF291, WDR26, MRPS14, HLA-DRB1, NDUFB11, NBN, SMS, ALG2, H3F3A, PDPN, ATP6V1E1, EIF4A2, PIGO, PDE6D, IER3IP1, DPM2, LTBP1, PRKAR1A, IGBP1, IRF6, GSTM3, RNF2, NEDD4L, CCDC55, MITF, FHL1, CECR1, ATP6V1A, CBARA1, ASXL2, ETFDH, RPL8, ATP6V1B2, ERCC1, AP2M1, PQBP1, MPDZ, RPL15, BMPR1A, EIF4A3, SIX3, ETFA, MYO18B, MTX2, NARS2, PIGF, PEX1, AIP, ACY1, DHX30, MYST3, MIPEP, MOCS2, PTDSS1, HNRPC, AKT1, SET, TUBGCP2, PEX10, GPR177, PUS1, COX7B, FDFT1, NGLY1, RPL26, SCN4A, ARL3, ATPAF2, ODC1, RAC1, GNPAT, TMLHE, NANS, CPT2, C1GALT1C1, FH, ETFB, RPS24, NEDL2, EEF1A2, DNAL1, DRG1, METTL5, PPP2R1A, RPL18, HTATIP, UMPS, TSR2, CSNK2A1, KIAA0372, C13orf24, PDHA1, CLPB, MAD2L2, UBE2T, SUZ12, FAM58A, C14orf179, ARD1A, GATA6, POLR1B, HK1, TMEM70, MAPK1, HSPA9, TRIM32, RNASEH2C, ANK1, KIAA1279, PEX11B, MDH1, DGCR14, CCDC47, PIGS, WDR35, PXMP3, ANKRD17, YY1, AIFM1, PAICS, GGCX, COX4I1, CRSP8, POLA1, SPTBN1, PIK3R1, TRIP11, PSMD12, PPP2R3C, ASPH, KLHL7
Abnormal hindbrain morphology	HP:0011282	103	505	1030	5046	0.523334133499529	1.0	0.9992079207920792	0	ADSL, RRM2B, MDH2, POLR3K, WDR26, TUBB2C, TMEM5, DARS2, NDUFA6, ATPAF1, TTC15, PMPCB, TTC19, H3F3A, ATP6V1E1, EIF4A2, NDUFS1, C6orf66, PDE6D, CLTC, IER3IP1, DPM2, VLDLR, CDK5, CCDC55, FGF14, ATP6V1A, C14orf4, CBARA1, NDUFA13, SQSTM1, SDHD, ATP6V1B2, CAMK2B, ERCC1, FARS2, TSEN34, HMBS, GPKOW, SIX3, USMG5, NARS2, ACY1, DHX30, SCARB2, PRUNE, C4orf20, PRDM13, CARS2, KIAA0090, AKT1, PEX10, ATP5A1, GPR177, AFG3L2, CYB5A, NGLY1, GRIK2, ARL3, ATPAF2, ODC1, RAC1, SPG21, CPT2, EEF2, PPIL1, NDUFS4, TRAPPC4, PPP2R1A, HTATIP, PDHB, RNF113A, C13orf24, PDHA1, CLPB, C2orf33, HK1, SOD1, PEX11B, MDH1, SLC25A4, CCDC47, COQ2, NDUFA1, ALS2, GOT2, PIGS, SLC20A2, WDR35, PXMP3, SIL1, PMPCA, PRDX3, RNASEH1, FGF12, ATXN2, COX4I1, CRSP8, POLA1, OPA1, DAG1, ACO2, NF2
Auditory hallucination	HP:0008765	1	505	16	5046	0.8154487331742216	1.0	0.6245049504950495	0	TUSC4
Decreased circulating antibody level	HP:0004313	19	505	212	5046	0.7316532031190801	1.0	0.895516532785354	0	CD81, NBN, SH2D1A, CNBP, IKBKG, CECR1, CD55, CTNNBL1, RFXANK, NFKB1, BLNK, TNFRSF9, RNF113A, CSNK2A1, KIAA0372, B2M, AK2, NHLRC2, PIK3R1
Aplasia/Hypoplasia of the cerebellum	HP:0007360	45	505	542	5046	0.9328002685163423	1.0	0.8296006722443462	0	WDR26, TUBB2C, TMEM5, NDUFA6, TTC15, H3F3A, ATP6V1E1, EIF4A2, PDE6D, IER3IP1, DPM2, VLDLR, CDK5, CCDC55, ATP6V1A, ATP6V1B2, ERCC1, TSEN34, HMBS, GPKOW, SIX3, ACY1, C4orf20, PRDM13, CARS2, ATP5A1, GPR177, AFG3L2, ARL3, RAC1, CPT2, PPIL1, PPP2R1A, PDHB, RNF113A, C13orf24, MDH1, CCDC47, GOT2, WDR35, PXMP3, SIL1, PMPCA, ATXN2, DAG1
Widely patent fontanelles and sutures	HP:0004492	1	505	17	5046	0.8339772400821776	1.0	0.5877693651718113	0	PEX1
Duplication involving bones of the feet	HP:0009136	5	505	138	5046	0.9987414843499005	1.0	0.36203185535944904	0	PDPN, PDE6D, ARL3, C13orf24, PPP2R3C
Hypometric saccades	HP:0000571	1	505	17	5046	0.8339772400821776	1.0	0.5877693651718113	0	MAPT
Abnormal arachnoid mater morphology	HP:0100700	2	505	59	5046	0.9853786911674075	1.0	0.3387145494210438	0	EIF4A2, GPR177
Abnormal phalangeal joint morphology of the hand	HP:0006261	16	505	228	5046	0.9564044752699717	1.0	0.7011985409067223	0	POLR3GL, PDPN, IKBKG, NEDD4L, ERCC1, GPKOW, PEX1, MYST3, TPRKB, SCN4A, HINT1, SUZ12, ARD1A, TMEM70, MAPK1, SMAD2
Delayed early-childhood social milestone development	HP:0012434	2	505	21	5046	0.6362833409970515	1.0	0.9516265912305516	0	GPR177, PPIL1
Cerebral calcification	HP:0002514	12	505	136	5046	0.7216588376966224	1.0	0.8816540477577169	0	TNFSF5IP1, ERCC1, PEX1, ODC1, CPT2, KRIT1, QDPR, RNASEH2C, SUCLA2, SLC20A2, OPA1, DAG1
Epiphora	HP:0009926	2	505	25	5046	0.7299547676346277	1.0	0.7993663366336634	0	HLA-DRB1, SDHD
Beaking of vertebral bodies	HP:0004568	1	505	27	5046	0.9424370737580785	1.0	0.37007700770077007	0	RINT1
Short distal phalanx of finger	HP:0009882	8	505	118	5046	0.9159618604520102	1.0	0.6774290988420876	0	PIGO, ATP6V1B2, PIGF, C14orf179, MAPK1, PIGS, WDR35, GGCX
Urogenital sinus anomaly	HP:0100779	1	505	19	5046	0.8656493077373983	1.0	0.5258989056800417	0	DMRT3
Deviation of the hand or of fingers of the hand	HP:0009484	38	505	556	5046	0.9977218180079108	1.0	0.6829118883111333	0	MYST1, ZNF291, WDR26, PDPN, EIF4A2, PDE6D, LTBP1, IKBKG, NEDD4L, RIT1, MITF, ATP6V1B2, PQBP1, EIF4A3, NARS2, PEX1, AKT1, ODC1, PPP2R1A, H2AFY, CSNK2A1, SHMT2, MAD2L2, UBE2T, FAM58A, C14orf179, ARD1A, GATA6, UBE3A, MAPK1, TRIM32, KIAA1279, CCDC47, PIGS, WDR35, PAICS, POLA1, PIK3R1
Abnormal hallux morphology	HP:0001844	17	505	209	5046	0.8516600065393345	1.0	0.8127528542327918	0	SMS, POLR3GL, PIGO, PRKAR1A, FHL1, ATP6V1B2, EIF4A3, MYST3, AKT1, MFN2, PPP2R1A, CSNK2A1, ARD1A, GATA6, YY1, HSPB8, ASPH
Atrophic scars	HP:0001075	2	505	37	5046	0.8974923672323029	1.0	0.5401123896173401	0	CECR1, DST
High-frequency hearing impairment	HP:0005101	1	505	8	5046	0.5701016631203876	1.0	1.249009900990099	0	SMPX
Abnormal foot morphology	HP:0001760	135	505	1529	5046	0.9716438613155358	1.0	0.8822306691100765	0	MYPN, MYST1, ZNF291, WDR26, HLA-DRB1, TMEM5, CCT5, NBN, CTGF, HADHB, SMS, ALG2, POLR3GL, H3F3A, PDPN, LAMP2, ATP6V1E1, SGCG, PIGO, PDE6D, CAV3, PRKAR1A, TFG, IRF6, RNF2, VLDLR, NEDD4L, RIT1, PODXL, MRPS28, GZF1, PMP22, ACTA1, FHL1, CAST, DMD, FGF14, ATP6V1A, HADHA, PDXK, SDHD, ATP6V1B2, RAB7A, ERCC1, FARS2, KLHL24, EMD, PQBP1, BMPR1A, EIF4A3, LMBRD1, IL17RD, MTX2, PIGF, HNRPA2B1, PEX1, AIP, FXN, SVIL, DHX30, MYST3, PRUNE, RINT1, AKT1, PHYH, PEX10, DHTKD1, GPR177, TTN, PTPN2, COX7B, FDFT1, NGLY1, GLE1L, SCN4A, ARL3, ATPAF2, ODC1, DST, NT5C2, CPT2, HINT1, MFN2, ASAH1, EEF1A2, DRG1, MYH7, PPP2R1A, CSNK2A1, SHMT2, C13orf24, ADK, PDHA1, DLAT, MAD2L2, UBE2T, SUZ12, FAM58A, BAG3, C14orf179, ARD1A, FBXW11, GATA6, HK1, MAPK1, TRIM32, ANK1, SOD1, NDN, CFL2, SLC25A4, DGCR14, CCDC47, SORD, ALS2, PTPLA, PIGS, WDR35, PXMP3, SIL1, PMPCA, YY1, HSPB8, AIFM1, PAICS, COX4I1, SPTBN1, OPA1, DAG1, TRIP11, PSMD12, PPP2R3C, ASPH, SMAD2, ANKRD25
Antenatal onset	HP:0030674	22	505	249	5046	0.7669351247068994	1.0	0.8828343075271382	0	NDUFB11, RNF2, ACTA1, CALM2, SDHD, MPDZ, NDUFC2, C20orf116, PRKAG2, IARS, RPL26, SCN4A, RAC1, CPT2, FH, TPM1, CLPB, LARS2, PAICS, C14orf112, TRIP11, PSMD12
Neoplasm	HP:0002664	82	505	964	5046	0.9649026877001076	1.0	0.8499486463169139	0	RELA, MDH2, MBD4, HLA-DRB1, CD81, NNT, NBN, ADH5, SH2D1A, PDPN, KLF11, TNPO3, PDE6D, IDH2, PRKAR1A, IKBKG, RIT1, PSEN1, ASCC1, MITF, JAK2, KEAP1, CECR1, DLST, PSENEN, UROD, RPL8, SQSTM1, SDHD, ATP6V1B2, IL12RB1, HMBS, RPL15, BMPR1A, SIX3, PHKB, PSAP, COL4A6, CDKN2B, AIP, SCARB2, MSH2, KLHDC8B, AKT1, MAPT, RPL26, COQ6, SCN4A, DUT, CIB1, MFN2, FH, RPS24, NFKB1, BLNK, TNFRSF9, ETV6, HAX1, RPL18, RNF113A, TSR2, RABL3, KIAA0372, APPL1, CLPB, MAD2L2, UBE2T, KRIT1, POLR1B, MAPK1, HSPA9, CTSA, RNASEH2C, CHMP2B, DMRT3, YY1, SBDS, SPTBN1, NAGS, PIK3R1, MCM4, NF2
Abnormal paranasal sinus morphology	HP:0000245	15	505	189	5046	0.8640482252475769	1.0	0.793022159358793	0	NBN, PRKAR1A, IKBKG, GSTM3, CECR1, HLA-DPB1, CYBA, RFXANK, NFKB1, BLNK, TNFRSF9, DNAL1, HLA-DPA1, SBDS, PIK3R1
Abnormal tracheobronchial morphology	HP:0005607	29	505	379	5046	0.9573544456179394	1.0	0.7645654275190052	0	WDR26, HLA-DRB1, CD81, NDUFA6, NBN, GSTM3, KEAP1, LMBRD1, C20orf116, SLC41A1, COL4A6, MYST3, HLA-DPB1, KIAA0090, CYBA, RAC1, NFKB1, BLNK, TNFRSF9, DNAL1, MAD2L2, UBE2T, B2M, POLR1B, HK1, OBFC1, PAICS, POLA1, PIK3R1
Narrow palpebral fissure	HP:0045025	2	505	71	5046	0.9952174321219623	1.0	0.28146701994143075	0	DGCR14, WDR35
Cardiac shunt	HP:0001693	1	505	15	5046	0.7948569546176556	1.0	0.6661386138613861	0	GATA6
Optic neuritis	HP:0100653	2	505	23	5046	0.6859719844852417	1.0	0.8688764528626776	0	IKBKG, UBAC2
Abnormality of the radial head	HP:0003995	2	505	51	5046	0.9697690551129257	1.0	0.39184624344787417	0	PRKAR1A, ERCC1
Abnormal blood monovalent inorganic cation concentration	HP:0010930	15	505	148	5046	0.5205613945309479	1.0	1.0127107305325127	0	NNT, TTRAP, TSFM, CAV3, PRKAR1A, CALM2, SNTA1, HMBS, BMPR1A, AIP, ALDOA, SCN4A, SLC4A2, RRAGD, NDUFB8
Decreased circulating vitamin B12 concentration	HP:0100502	1	505	10	5046	0.6519743356094958	1.0	0.9992079207920793	0	LMBRD1
Embryonal renal neoplasm	HP:0011794	1	505	49	5046	0.994445105626022	1.0	0.20391998383511822	0	DMRT3
Periventricular nodular heterotopia	HP:0032388	1	505	18	5046	0.850648843533858	1.0	0.5551155115511551	0	NEDD4L
Renal hypoplasia/aplasia	HP:0008678	34	505	354	5046	0.6313397208662201	1.0	0.9596912233596242	0	ATPAF1, PDE6D, PRKAR1A, CECR1, ASXL2, RPL8, PQBP1, RPL15, GPKOW, LMBRD1, SIX3, USMG5, IL17RD, ATP5A1, GPR177, RPL26, ATPAF2, RPS24, RMND1, METTL5, PPP2R1A, RPL18, TSR2, KIAA0372, MAD2L2, UBE2T, FAM58A, ARD1A, FBXW11, HSPA9, WDR35, ANKRD17, PPP2R3C, INSL3
Hypoplastic fifth fingernail	HP:0008398	1	505	14	5046	0.7719726520070783	1.0	0.7137199434229137	0	PIGF
Skin pit	HP:0100276	8	505	79	5046	0.5416122344117934	1.0	1.011856122321093	0	IRF6, MITF, PSENEN, MYST3, CIB1, GATA6, HK1, ANK1
Abnormal morphology of the vestibule of the inner ear	HP:0011376	2	505	31	5046	0.8316515492855168	1.0	0.6446502714787608	0	RIT1, PIK4CB
Abnormal nephron morphology	HP:0012575	22	505	253	5046	0.7918502945507107	1.0	0.8688764528626775	0	MDH2, HLA-DRB1, CD81, DLST, SDHD, SLC41A1, MTX2, NARS2, SCARB2, HLA-DPB1, TPRKB, MRPL3, COQ6, CPT2, FH, C1QA, ARD1A, HLA-DPA1, EMP2, COQ2, UBAC2, ANKRD25
Rocker bottom foot	HP:0001838	4	505	67	5046	0.9145507613698318	1.0	0.5965420422639279	0	ERCC1, PEX1, GLE1L, ATPAF2
Tracheobronchomalacia	HP:0002786	1	505	8	5046	0.5701016631203876	1.0	1.249009900990099	0	RAC1
Periorbital edema	HP:0100539	8	505	113	5046	0.8911158378752618	1.0	0.7074038377289056	0	AIP, DHX30, MYST3, HLA-DPB1, HLA-DPA1, EMP2, PXMP3, SPTBN1
Abnormal renal medulla morphology	HP:0100957	3	505	61	5046	0.952017907611765	1.0	0.49141373153708817	0	PDHA1, C14orf179, TRIP11
Lymphedema	HP:0001004	7	505	74	5046	0.6206677746382936	1.0	0.9451966818303452	0	HLA-DRB1, IKBKG, RIT1, CDK5, AKT1, ARD1A, MAPK1
Red hair	HP:0002297	1	505	8	5046	0.5701016631203876	1.0	1.249009900990099	0	PRKAR1A
Keratoconjunctivitis	HP:0001096	4	505	52	5046	0.7787989586718975	1.0	0.7686214775323685	0	HLA-DRB1, UROD, RNF113A, UBAC2
Hypermetropia	HP:0000540	15	505	283	5046	0.9988144441368965	1.0	0.5296155057201833	0	MYST1, WDR26, TUBB2C, PDPN, PIGO, ATP6V1A, PQBP1, KIAA0090, HTATIP, C14orf179, KIAA1279, CCDC47, WDR35, YY1, PIK3R1
Small scrotum	HP:0000046	4	505	64	5046	0.8955656793702158	1.0	0.6245049504950495	0	IER3IP1, IRF6, POLR1B, NDN
EEG with burst suppression	HP:0010851	6	505	63	5046	0.6137038811874145	1.0	0.9516265912305516	0	IER3IP1, DPM2, CDK5, PROSC, PRKAG2, PIGS
Asthma	HP:0002099	8	505	164	5046	0.9948559052970473	1.0	0.48741849794735576	0	ZNF291, HLA-G, GSTM3, SDHD, SIX3, SCN4A, ODC1, TRIM32
Ileus	HP:0002595	2	505	34	5046	0.8683001726031029	1.0	0.5877693651718113	0	GSTM3, HMBS
Hyperactive patellar reflex	HP:0007083	2	505	19	5046	0.5806404878701286	1.0	1.0517978113600834	0	SDHD, COX4I1
Camptodactyly of finger	HP:0100490	15	505	204	5046	0.9256416652877351	1.0	0.734711706464764	0	POLR3GL, PDPN, IKBKG, NEDD4L, ERCC1, GPKOW, PEX1, TPRKB, SCN4A, HINT1, SUZ12, ARD1A, TMEM70, MAPK1, SMAD2
Abnormal greater sciatic notch morphology	HP:0010456	2	505	22	5046	0.6618600251426074	1.0	0.9083708370837085	0	C20orf116, SBDS
Abnormality of retinal pigmentation	HP:0007703	31	505	320	5046	0.6075006574915386	1.0	0.9679826732673268	0	RRM2B, PRDX1, ZNF291, TUBB2C, NDUFB11, NBN, HADHB, MITF, HADHA, SDHD, ERCC1, NDUFAF1, PEX1, COX8A, AKT1, PHYH, PEX10, PUS1, COX7B, NGLY1, HADH, ARL3, IDH3A, ADAM9, C14orf179, HK1, PEX11B, PXMP3, RNASEH1, IDH3B, KLHL7
Progressive night blindness	HP:0007675	5	505	92	5046	0.9607069194458963	1.0	0.5430477830391734	0	ZNF291, ARL3, IDH3A, IDH3B, KLHL7
Frontal cortical atrophy	HP:0006913	1	505	12	5046	0.7182795722771897	1.0	0.8326732673267327	0	CYB5A
Congenital onset	HP:0003577	97	505	1095	5046	0.9332665556921812	1.0	0.8851430896514308	0	ADSL, RRM2B, TUBB2C, TMEM5, NDUFB11, NDUFA6, NBN, DOLK, MRPS16, TTC15, LMOD3, ATP6V1E1, C6orf66, PIGO, PDE6D, IER3IP1, UNC45B, DPM2, LTBP1, IKBKG, IGBP1, IRF6, VLDLR, NEDD4L, CDK5, ASCC1, KCNA4, MITF, ELP4, ACTA1, ATP6V1A, ASXL2, ATP6V1B2, CAMK2B, ERCC1, KLHL24, HMBS, PIK4CB, MPDZ, RPL15, EIF4A3, SIX3, SSR4, PSAP, COL4A6, PIGF, SVIL, MYST3, PRUNE, PRDM13, TNNC2, PEX10, ATP5A1, GPR177, TUBB1, COX7B, PRKAG2, CYB5A, ECHS1, GLE1L, SCN4A, ATPAF2, GNPAT, RMND1, TPM1, EEF1A2, DRG1, SLC25A12, HTATIP, RNF113A, TSR2, SHMT2, DTNA, CLPB, UBE2T, FAM58A, FYCO1, ARD1A, GATA6, HK1, TMEM70, TRIM32, KIAA1279, CFL2, SLC25A4, LARS2, COX5A, WDR35, PXMP3, YY1, POLA1, OPA1, CRYAB, PSMD12, PPP2R3C, SMAD2, BRP44L
Epidermoid cyst	HP:0200040	1	505	18	5046	0.850648843533858	1.0	0.5551155115511551	0	PSENEN
Ureteropelvic junction obstruction	HP:0000074	1	505	23	5046	0.9120433493175163	1.0	0.4344382264313388	0	YY1
Delayed ossification of carpal bones	HP:0001216	2	505	17	5046	0.5189926226469275	1.0	1.1755387303436227	0	C4orf20, TRIP11
Hypoplasia of the primary teeth	HP:0006334	1	505	7	5046	0.5222192943236948	1.0	1.4274398868458273	0	ERCC1
Excessive shyness	HP:0100962	1	505	12	5046	0.7182795722771897	1.0	0.8326732673267327	0	POLA1
Hand polydactyly	HP:0001161	4	505	179	5046	0.9999925502471692	1.0	0.22328668621052047	0	PDE6D, ARL3, C13orf24, WDR35
Absent vas deferens	HP:0012873	1	505	22	5046	0.9022141595422	1.0	0.45418541854185424	0	GSTM3
Abnormal umbilical cord blood vessel morphology	HP:0011403	3	505	45	5046	0.8425754282018902	1.0	0.6661386138613862	0	PIGO, MYH7, GATA6
Abnormality of dental color	HP:0011073	2	505	34	5046	0.8683001726031029	1.0	0.5877693651718113	0	UROD, HMBS
Abnormal cheek morphology	HP:0004426	23	505	271	5046	0.8315889043749064	1.0	0.848036242738665	0	WDR26, ATP6V1E1, IER3IP1, LTBP1, CDK5, MITF, AIP, MYST3, MOCS2, GPR177, IARS, NGLY1, ODC1, EEF1A2, ARD1A, GATA6, POLR1B, HK1, ANK1, PIGS, WDR35, SPTBN1, KLHL7
Hypoplastic labia majora	HP:0000059	2	505	37	5046	0.8974923672323029	1.0	0.5401123896173401	0	IRF6, PPP2R3C
Bifid tongue	HP:0010297	1	505	25	5046	0.9288417737373476	1.0	0.3996831683168317	0	WDR35
Metabolic alkalosis	HP:0200114	1	505	18	5046	0.850648843533858	1.0	0.5551155115511551	0	NARS2
Prominent nasal tip	HP:0005274	1	505	28	5046	0.9482289202916848	1.0	0.35685997171145684	0	WDR26
Abnormality of vitamin metabolism	HP:0100508	10	505	104	5046	0.6026439851823981	1.0	0.9607768469154607	0	PRDX1, C2orf25, ALDH4A1, LMBRD1, IARS, DLAT, SUCLG1, SUCLA2, SBDS, SPTBN1
Neoplasm of striated muscle	HP:0009728	2	505	29	5046	0.8023454872355715	1.0	0.6891089108910892	0	NBN, KEAP1
X-linked inheritance	HP:0001417	26	505	258	5046	0.5170182781325537	1.0	1.0069537186276767	0	NDUFB11, SMS, SH2D1A, LAMP2, IKBKG, IGBP1, FHL1, DMD, PGK1, SMPX, EMD, PQBP1, SSR4, COL4A6, COX7B, TMLHE, C1GALT1C1, RNF113A, TSR2, PDHA1, FAM58A, ARD1A, NDUFA1, AIFM1, POLA1, HSD17B10
Ureteral stenosis	HP:0000071	3	505	33	5046	0.6557209739421299	1.0	0.9083708370837084	0	HLA-DPB1, HLA-DPA1, YY1
Abnormal thoracic spine morphology	HP:0100711	10	505	114	5046	0.7177109711668335	1.0	0.8764981761334029	0	MYPN, ACTA1, DMD, C20orf24, SCN4A, HINT1, MYH7, RNF113A, BAG3, AIFM1
Calcium nephrolithiasis	HP:0004724	1	505	18	5046	0.850648843533858	1.0	0.5551155115511551	0	TBC1D7
Episodic flaccid weakness	HP:0003752	1	505	7	5046	0.5222192943236948	1.0	1.4274398868458273	0	SCN4A
Stuttering	HP:0025268	1	505	11	5046	0.6868736526303862	1.0	0.9083708370837085	0	MAPT
Hypoinsulinemia	HP:0040216	2	505	22	5046	0.6618600251426074	1.0	0.9083708370837085	0	KLF11, APPL1
Abnormal corneal reflex	HP:0034251	1	505	13	5046	0.7465411567030973	1.0	0.7686214775323685	0	DST
Exostoses	HP:0100777	2	505	20	5046	0.6092150741468549	1.0	0.9992079207920793	0	IDH2, AKT1
Cholelithiasis	HP:0001081	9	505	86	5046	0.4965230221707972	1.0	1.045682707805664	0	PFKM, SCARB2, UQCRFS1, ALDOA, FECH, HK1, GPI, ANK1, CCDC47
Ectopia lentis	HP:0001083	3	505	42	5046	0.8065206478125213	1.0	0.7137199434229137	0	ELP4, MOCS2, ASPH
Hypertrichosis	HP:0000998	26	505	272	5046	0.6314300067183618	1.0	0.9551252184041933	0	NDUFA12, SMS, EIF4A2, PRKAR1A, MITF, FHL1, UROD, ASXL2, ATP6V1B2, AIP, DHX30, TUBGCP2, SCN4A, ARL3, RAC1, NANS, CSNK2A1, SUZ12, MAPK1, HSPA9, KIAA1279, CCDC47, COX5A, CRSP8, SPTBN1, PSMD12
Limb joint contracture	HP:0003121	46	505	462	5046	0.5407137236341711	1.0	0.994882345377395	0	WDR26, HLA-DRB1, CTGF, ALG2, POLR3GL, PDPN, ATP6V1E1, SGCG, IKBKG, NEDD4L, PMP22, ACTA1, FHL1, DMD, PDXK, SDHD, ERCC1, EMD, PQBP1, GPKOW, HNRPA2B1, PEX1, SVIL, TPRKB, PTDSS1, TTN, FDFT1, NGLY1, SCN4A, GNPAT, NT5C2, CPT2, HINT1, SUZ12, BAG3, ARD1A, FBXW11, HK1, TMEM70, MAPK1, SLC25A4, ALS2, PTPLA, OPA1, DAG1, SMAD2
Abnormality of the integument	HP:0001574	238	505	2584	5046	0.9761743212104689	1.0	0.9203230849400729	0	NDUFA12, MDH2, PRDX1, APOA1, ZNF291, WDR26, HLA-DRB1, CD81, NNT, CCT5, NDUFB11, C2orf25, CLPX, NDUFA6, NBN, DOLK, CTGF, ADH5, SMS, MRPS16, H3F3A, PDPN, ATP6V1E1, KLF11, EIF4A2, TUSC4, TNPO3, PIGO, PDE6D, IER3IP1, IDH2, DPM2, LTBP1, PRKAR1A, MLX, CNBP, IKBKG, IRF6, ATP2C1, RNF2, NEDD4L, RIT1, CDK5, GLRX5, PSEN1, ABHD5, CCDC55, MITF, JAK2, KEAP1, FHL1, CAST, CECR1, DLST, TNFSF5IP1, ATP6V1A, PSENEN, C15orf41, UROD, PCCB, CBARA1, ASXL2, ETFDH, RPL8, TRAF3IP2, SDHD, ATP6V1B2, IL12RB1, RAB7A, CAMK2B, ERCC1, KLHL24, TSEN34, PFKM, HMBS, EMD, AP2M1, PQBP1, RPL15, BMPR1A, C14orf147, GPKOW, HTRA2, LMBRD1, ETFA, ACAT1, IL17RD, HLA-DRA, MYO18B, MTX2, PSAP, PIGF, PEX1, NHLRC1, CDKN2B, AIP, DHX30, SCARB2, MYST3, MSH2, CSTB, HLA-DPB1, PRDM13, KIAA0090, RINT1, LPL, PTDSS1, AKT1, SET, SLC19A2, UQCRFS1, TUBGCP2, PHYH, PEX10, ALDOA, CYBA, GPR177, PUS1, FECH, COX7B, DTNBP1, PRKAG2, ACADVL, CYB5A, IARS, FDFT1, NGLY1, RPL26, GLE1L, COQ6, SCN4A, GRIK2, CTNNBL1, ARL3, DUT, ODC1, RFXANK, CIB1, RAC1, DST, NANS, CPT2, HINT1, C1GALT1C1, ASAH1, FH, ETFB, RPS24, ZBTB16, NFKB1, NEDL2, BLNK, ETV6, NDUFS4, DRG1, SLC25A12, PPP2R1A, NDUFS2, RPL18, SLC40A1, HTATIP, UMPS, DSG2, H2AFY, RNF113A, TSR2, CSNK2A1, RABL3, SHMT2, KIAA0372, C13orf24, PDHA1, APPL1, CLPB, MAD2L2, UBE2T, SUZ12, KRIT1, SUCLG1, FAM58A, SLC25A20, B2M, LDHA, TMEM126A, C14orf179, ARD1A, GATA6, POLR1B, HK1, GPI, UBE3A, MAPK1, HSPA9, TRIM32, HLA-DPA1, CTSA, RNASEH2C, ANK1, NDN, KIAA1279, SFTPB, PCCA, PEX11B, OBFC1, CCDC47, DMRT3, COQ2, SUCLA2, AK2, DDOST, ALS2, COX5A, PIGS, SLC20A2, WDR35, PXMP3, ANKRD17, UBAC2, YY1, AIFM1, SBDS, GGCX, CRSP8, POLA1, SPTBN1, HSD17B10, OPA1, CRYAB, PIK3R1, PSMD12, MCM4, PPP2R3C, NPC2, KLHL7, MLPH, SMAD2, ANKRD25, NF2
Abnormality of the bladder	HP:0000014	37	505	525	5046	0.9947931612440564	1.0	0.7042036775106081	0	RRM2B, ZNF291, HLA-DRB1, DARS2, NBN, TTC15, PIGO, LTBP1, PMP22, SQSTM1, SDHD, CAMK2B, FARS2, HMBS, PSAP, HNRPA2B1, AIP, FXN, AKT1, MAPT, METTL5, HTATIP, FAM58A, HSPA9, TRIM32, KIAA1279, PEX11B, SLC25A4, CHMP2B, COQ2, ALS2, SLC20A2, ATXN2, CRSP8, NDUFB8, PSMD12, NF2
