description	annotation_id	genes_found	input_size	term_genes	universe	pval	pval_adj	relative_enrichment	annotsbias	genes
Upper motor neuron dysfunction	HP:0002493	7	22	1207	5046	0.25919775207875345	0.5155119692147272	1.330195074188446	0	BZRAP1, KIDINS220, CNTNAP1, MAPK8IP3, ARG1, KIAA0792, COL3A1
Increased susceptibility to fractures	HP:0002659	2	22	227	5046	0.2602501768488166	0.5169660920367233	2.0208249899879855	0	COL1A1, TPM3
Distal amyotrophy	HP:0003693	2	22	228	5046	0.26189426224491774	0.5183122607036564	2.0119617224880386	0	TTN, TPM3
Long palpebral fissure	HP:0000637	1	22	69	5046	0.26180303228747587	0.5183122607036564	3.3241106719367592	0	RAC1
Short chin	HP:0000331	1	22	69	5046	0.26180303228747587	0.5183122607036564	3.3241106719367592	0	D6S1101
Lower limb muscle weakness	HP:0007340	2	22	229	5046	0.2635387354799708	0.520534484590064	2.003175863437872	0	TTN, TPM3
Abnormal calf musculature morphology	HP:0001430	1	22	70	5046	0.2650661090987428	0.520534484590064	3.2766233766233768	0	TTN
Decreased fetal movement	HP:0001558	2	22	230	5046	0.26518356358042827	0.520534484590064	1.9944664031620554	0	CNTNAP1, TPM3
Abnormal prosody	HP:0031434	1	22	70	5046	0.2650661090987428	0.520534484590064	3.2766233766233768	0	TTN
Abnormal CNS myelination	HP:0011400	3	22	411	5046	0.2644416864173853	0.520534484590064	1.6741871267418713	0	KIDINS220, CNTNAP1, KIAA0792
Multiple joint contractures	HP:0002828	1	22	70	5046	0.2650661090987428	0.520534484590064	3.2766233766233768	0	TTN
Abnormality of the dentition	HP:0000164	6	22	1007	5046	0.2652817137127734	0.520534484590064	1.3666155096145165	0	KIDINS220, TCF12, COL1A1, MAPK8IP3, TPM3, COL3A1
Gait disturbance	HP:0001288	7	22	1216	5046	0.2658442309924515	0.5210028838816743	1.3203498803827751	0	BZRAP1, KIDINS220, MCM3AP, TTN, MAPK8IP3, ARG1, TPM3
Thin vermilion border	HP:0000233	3	22	413	5046	0.2668663405293868	0.522369759016768	1.6660796830288354	0	CDK6, MAPK8IP3, COL3A1
Narrow palpebral fissure	HP:0045025	1	22	71	5046	0.2683154148864896	0.5239314351363613	3.2304737516005124	0	MAPK8IP3
Profound global developmental delay	HP:0012736	1	22	71	5046	0.2683154148864896	0.5239314351363613	3.2304737516005124	0	D6S1101
Abnormal cardiovascular system physiology	HP:0011025	8	22	1432	5046	0.26878254450202166	0.5242074110348519	1.281361097003555	0	LCAT, CALM2, TTN, COL1A1, D6S1101, TPM1, TPM3, COL3A1
Patellar dislocation	HP:0002999	1	22	72	5046	0.2715510050116145	0.5259305440270339	3.1856060606060606	0	COL1A1
Proximal muscle weakness in lower limbs	HP:0008994	1	22	72	5046	0.2715510050116145	0.5259305440270339	3.1856060606060606	0	TTN
Abnormal myelination	HP:0012447	4	22	609	5046	0.27044928473849406	0.5259305440270339	1.5064935064935066	0	KIDINS220, CNTNAP1, MAPK8IP3, KIAA0792
Abnormal pupil morphology	HP:0000615	1	22	72	5046	0.2715510050116145	0.5259305440270339	3.1856060606060606	0	COL3A1
Proteinuria	HP:0000093	2	22	234	5046	0.27176577401946456	0.5259305440270339	1.9603729603729605	0	LCAT, DAAM2
Growth delay	HP:0001510	10	22	1870	5046	0.27195414085176645	0.5259305440270339	1.2265435099659698	0	MCM3AP, TCF12, CDK6, TTN, COL1A1, MAPK8IP3, RAC1, D6S1101, ARG1, COL3A1
Abnormal nasolacrimal system morphology	HP:0000614	1	22	72	5046	0.2715510050116145	0.5259305440270339	3.1856060606060606	0	COL3A1
Abnormal head blood vessel morphology	HP:3000036	1	22	73	5046	0.27477293462354546	0.5307438797230308	3.1419676214196763	0	HEXA
Abnormal elasticity of skin	HP:0010647	2	22	237	5046	0.2767045796849292	0.5338341351475433	1.9355581127733026	0	COL1A1, COL3A1
Poor fine motor coordination	HP:0007010	1	22	74	5046	0.2779812586610042	0.5356549044138392	3.0995085995086	0	TPM3
Prominent nasal bridge	HP:0000426	2	22	238	5046	0.27835108982461426	0.5357259611576607	1.92742551566081	0	MAPK8IP3, RAC1
Abnormal skeletal muscle morphology	HP:0011805	10	22	1881	5046	0.279189201709313	0.5366970436682015	1.2193707409018415	0	BZRAP1, KIDINS220, CNTNAP1, MCM3AP, TTN, COL1A1, D6S1101, TPM1, TPM3, COL3A1
Abnormal musculoskeletal physiology	HP:0011843	9	22	1663	5046	0.2795398907348021	0.5367299334036952	1.2412944842289402	0	KIDINS220, CNTNAP1, TCF12, TTN, COL1A1, RAC1, D6S1101, TPM3, COL3A1
Abnormality of mouth size	HP:0011337	3	22	424	5046	0.2802634268365208	0.5368379211666213	1.6228559176672384	0	TTN, MAPK8IP3, COL3A1
Obesity	HP:0001513	3	22	424	5046	0.2802634268365208	0.5368379211666213	1.6228559176672384	0	KIDINS220, MCM3AP, MAPK8IP3
Ectrodactyly	HP:0100257	1	22	75	5046	0.28117603185276957	0.5379455829382952	3.058181818181818	0	MCM3AP
Flexion contracture of finger	HP:0012785	2	22	242	5046	0.28493752017538354	0.5406420636346605	1.8955672426746808	0	COL1A1, TPM3
Abnormality of the gingiva	HP:0000168	2	22	241	5046	0.28329091463583067	0.5406420636346605	1.9034326669181443	0	CNTNAP1, COL3A1
Abnormal skull base morphology	HP:0002693	2	22	241	5046	0.28329091463583067	0.5406420636346605	1.9034326669181443	0	COL1A1, RAC1
Primary microcephaly	HP:0011451	1	22	76	5046	0.28435730871843834	0.5406420636346605	3.0179425837320575	0	CDK6
Hypertelorism	HP:0000316	5	22	824	5046	0.28405686242174305	0.5406420636346605	1.3917696381288613	0	TCF12, COL1A1, MAPK8IP3, TPM3, COL3A1
Pneumothorax	HP:0002107	1	22	76	5046	0.28435730871843834	0.5406420636346605	3.0179425837320575	0	COL3A1
Prenatal movement abnormality	HP:0001557	2	22	242	5046	0.28493752017538354	0.5406420636346605	1.8955672426746808	0	CNTNAP1, TPM3
Obstructive sleep apnea	HP:0002870	1	22	77	5046	0.2875251435691817	0.5449092532424185	2.97874852420307	0	MCM3AP
Arthritis	HP:0001369	2	22	245	5046	0.28987691164275375	0.5474318671751065	1.8723562152133582	0	COL1A1, COL3A1
Finger joint contracture	HP:0034681	2	22	245	5046	0.28987691164275375	0.5474318671751065	1.8723562152133582	0	COL1A1, TPM3
Limb undergrowth	HP:0009826	2	22	245	5046	0.28987691164275375	0.5474318671751065	1.8723562152133582	0	COL1A1, RAC1
Hyperammonemia	HP:0001987	1	22	78	5046	0.29067959050850095	0.5483041748278757	2.940559440559441	0	ARG1
Abnormal midface morphology	HP:0000309	4	22	631	5046	0.2928365888377914	0.5517067025339107	1.453969168707679	0	KIDINS220, TCF12, COL1A1, MAPK8IP3
Abnormality of the uterus	HP:0000130	2	22	247	5046	0.29316919245897677	0.5517067025339107	1.8571954361428047	0	COL1A1, COL3A1
Abnormal pelvic girdle bone morphology	HP:0002644	4	22	633	5046	0.29488987483913603	0.5542965053927219	1.4493752692804827	0	TTN, COL1A1, TPM3, COL3A1
Elbow dislocation	HP:0003042	1	22	80	5046	0.29694853603303556	0.5562167572493064	2.8670454545454547	0	COL1A1
Telangiectasia of the skin	HP:0100585	1	22	80	5046	0.29694853603303556	0.5562167572493064	2.8670454545454547	0	COL3A1
Abnormal subarachnoid space morphology	HP:0012703	1	22	80	5046	0.29694853603303556	0.5562167572493064	2.8670454545454547	0	COL3A1
Brachycephaly	HP:0000248	2	22	250	5046	0.2981060688093322	0.5577356566444367	1.8349090909090908	0	KIDINS220, TCF12
Muscular dystrophy	HP:0003560	1	22	81	5046	0.3000631417936625	0.5600946579419988	2.8316498316498318	0	TTN
Abnormality of primary teeth	HP:0006481	1	22	81	5046	0.3000631417936625	0.5600946579419988	2.8316498316498318	0	COL3A1
Proximal muscle weakness	HP:0003701	2	22	252	5046	0.30139596127576973	0.5612802102924925	1.8203463203463204	0	TTN, TPM3
Abnormal urine protein level	HP:0020129	2	22	252	5046	0.30139596127576973	0.5612802102924925	1.8203463203463204	0	LCAT, DAAM2
Abnormality of the musculature of the limbs	HP:0009127	4	22	641	5046	0.303129623052674	0.5613254310221474	1.4312863423627855	0	KIDINS220, MCM3AP, TTN, TPM3
Torticollis	HP:0000473	1	22	82	5046	0.3031645739951809	0.5613254310221474	2.797117516629712	0	BZRAP1
Fine hair	HP:0002213	1	22	82	5046	0.3031645739951809	0.5613254310221474	2.797117516629712	0	COL3A1
Mild global developmental delay	HP:0011342	1	22	82	5046	0.3031645739951809	0.5613254310221474	2.797117516629712	0	TCF12
Bowing of the legs	HP:0002979	2	22	253	5046	0.30304041686068733	0.5613254310221474	1.8131512756018684	0	COL1A1, MAPK8IP3
Abnormal pyramidal sign	HP:0007256	3	22	443	5046	0.30360533668095885	0.5614953870340951	1.553252616458034	0	BZRAP1, CNTNAP1, KIAA0792
Osteolysis	HP:0002797	1	22	83	5046	0.30625288571397763	0.5625124350614041	2.76341730558598	0	COL3A1
Abnormality of the epiphysis of the femoral head	HP:0010574	1	22	83	5046	0.30625288571397763	0.5625124350614041	2.76341730558598	0	COL1A1
Abnormal nervous system physiology	HP:0012638	18	22	3761	5046	0.3052612970870795	0.5625124350614041	1.0977254598631891	0	BZRAP1, KIDINS220, HEXA, CNTNAP1, CALM2, MCM3AP, TCF12, CDK6, TTN, COL1A1, MAPK8IP3, RAC1, D6S1101, ARG1, DAAM2, TPM3, KIAA0792, COL3A1
Microretrognathia	HP:0000308	1	22	83	5046	0.30625288571397763	0.5625124350614041	2.76341730558598	0	TTN
Impaired pain sensation	HP:0007328	1	22	83	5046	0.30625288571397763	0.5625124350614041	2.76341730558598	0	MCM3AP
Muscle stiffness	HP:0003552	1	22	83	5046	0.30625288571397763	0.5625124350614041	2.76341730558598	0	TPM3
Abnormal nasal dorsum morphology	HP:0011119	2	22	256	5046	0.3079714945839797	0.5650240989573813	1.791903409090909	0	COL1A1, COL3A1
Limb dystonia	HP:0002451	1	22	84	5046	0.3093281298232446	0.5655783646427279	2.7305194805194803	0	BZRAP1
Sensorimotor neuropathy	HP:0007141	1	22	84	5046	0.3093281298232446	0.5655783646427279	2.7305194805194803	0	MCM3AP
Simplified gyral pattern	HP:0009879	1	22	84	5046	0.3093281298232446	0.5655783646427279	2.7305194805194803	0	CDK6
Abnormal exteroceptive sensation	HP:0033747	2	22	258	5046	0.3112567045890086	0.5684586125808342	1.7780126849894293	0	MCM3AP, COL1A1
Abnormal knee physiology	HP:0034670	1	22	85	5046	0.3123903589937179	0.5692367923226411	2.698395721925134	0	COL1A1
Paraparesis	HP:0002385	1	22	85	5046	0.3123903589937179	0.5692367923226411	2.698395721925134	0	ARG1
Subcutaneous hemorrhage	HP:0001933	2	22	260	5046	0.3145399287757653	0.5718584693787643	1.7643356643356645	0	COL1A1, COL3A1
Abnormal muscle fiber morphology	HP:0004303	2	22	260	5046	0.3145399287757653	0.5718584693787643	1.7643356643356645	0	TTN, TPM3
Abnormal morphology of the musculature of the neck	HP:0011006	1	22	86	5046	0.31543962569441103	0.5722010797545742	2.6670190274841437	0	BZRAP1
Abnormal femoral epiphysis morphology	HP:0006499	1	22	86	5046	0.31543962569441103	0.5722010797545742	2.6670190274841437	0	COL1A1
Lacrimation abnormality	HP:0000632	1	22	87	5046	0.3184759821933471	0.5751154381022395	2.6363636363636367	0	D6S1101
Abnormality of intracranial pressure	HP:0012640	1	22	87	5046	0.3184759821933471	0.5751154381022395	2.6363636363636367	0	TCF12
Increased intracranial pressure	HP:0002516	1	22	87	5046	0.3184759821933471	0.5751154381022395	2.6363636363636367	0	TCF12
Delayed ability to sit	HP:0025336	1	22	87	5046	0.3184759821933471	0.5751154381022395	2.6363636363636367	0	COL3A1
Hemoptysis	HP:0002105	1	22	88	5046	0.32149948055828853	0.5792750999084952	2.606404958677686	0	COL3A1
Aphasia	HP:0002381	1	22	88	5046	0.32149948055828853	0.5792750999084952	2.606404958677686	0	COL1A1
Abnormal upper limb bone morphology	HP:0040070	3	22	459	5046	0.32340003422666425	0.5820477126070501	1.499108734402852	0	TCF12, COL1A1, COL3A1
Areflexia of lower limbs	HP:0002522	1	22	90	5046	0.32750811016029696	0.5829209615574311	2.548484848484849	0	MCM3AP
Hemiparesis	HP:0001269	1	22	89	5046	0.3245101726574655	0.5829209615574311	2.5771195097037793	0	COL3A1
Easy fatigability	HP:0003388	1	22	90	5046	0.32750811016029696	0.5829209615574311	2.548484848484849	0	TPM3
2-3 toe syndactyly	HP:0004691	1	22	90	5046	0.32750811016029696	0.5829209615574311	2.548484848484849	0	CNTNAP1
Abnormality of the peripheral nervous system	HP:0410008	3	22	462	5046	0.32712078873166844	0.5829209615574311	1.489374262101535	0	CNTNAP1, CALM2, COL1A1
CNS hypomyelination	HP:0003429	1	22	90	5046	0.32750811016029696	0.5829209615574311	2.548484848484849	0	CNTNAP1
Poor motor coordination	HP:0002275	1	22	90	5046	0.32750811016029696	0.5829209615574311	2.548484848484849	0	TPM3
Lower limb hyperreflexia	HP:0002395	1	22	90	5046	0.32750811016029696	0.5829209615574311	2.548484848484849	0	BZRAP1
Upper extremity joint dislocation	HP:0030310	1	22	90	5046	0.32750811016029696	0.5829209615574311	2.548484848484849	0	COL1A1
Glomerular sclerosis	HP:0000096	1	22	90	5046	0.32750811016029696	0.5829209615574311	2.548484848484849	0	DAAM2
Abnormal pinna morphology	HP:0000377	7	22	1298	5046	0.3289470411346196	0.5848351261719369	1.2369379464911052	0	CNTNAP1, TTN, MAPK8IP3, RAC1, D6S1101, TPM3, COL3A1
Abnormal cardiovascular system morphology	HP:0030680	10	22	1955	5046	0.3298090384001504	0.5849986703650486	1.1732155312717971	0	LCAT, HEXA, CALM2, TTN, COL1A1, RAC1, D6S1101, TPM1, TPM3, COL3A1
Apathy	HP:0000741	1	22	91	5046	0.33049334453811635	0.5849986703650486	2.5204795204795203	0	HEXA
Abnormal acetabulum morphology	HP:0003170	1	22	91	5046	0.33049334453811635	0.5849986703650486	2.5204795204795203	0	COL1A1
Abnormality of lipoprotein cholesterol concentration	HP:0010979	1	22	91	5046	0.33049334453811635	0.5849986703650486	2.5204795204795203	0	LCAT
Abnormal cheek morphology	HP:0004426	2	22	271	5046	0.33255309750754086	0.5870313748877544	1.6927205635692721	0	KIDINS220, MAPK8IP3
Abnormal femoral head morphology	HP:0003368	1	22	92	5046	0.3334659270648897	0.5870313748877544	2.4930830039525693	0	COL1A1
Abnormal anterior eye segment morphology	HP:0004328	7	22	1303	5046	0.33292078673618286	0.5870313748877544	1.232191446312705	0	LCAT, KIDINS220, CRYGS, COL1A1, MAPK8IP3, D6S1101, COL3A1
Abnormal carotid artery morphology	HP:0005344	1	22	92	5046	0.3334659270648897	0.5870313748877544	2.4930830039525693	0	COL3A1
Abnormal saccadic eye movements	HP:0000570	1	22	92	5046	0.3334659270648897	0.5870313748877544	2.4930830039525693	0	BZRAP1
Hypertrichosis	HP:0000998	2	22	272	5046	0.3341862318349518	0.587656444833265	1.6864973262032086	0	MAPK8IP3, RAC1
Neonatal death	HP:0003811	1	22	93	5046	0.3364259088179322	0.5884067373518792	2.466275659824047	0	CNTNAP1
Coxa valga	HP:0002673	1	22	93	5046	0.3364259088179322	0.5884067373518792	2.466275659824047	0	COL1A1
Abnormal penis morphology	HP:0000036	4	22	673	5046	0.3364413911521	0.5884067373518792	1.3632311225178984	0	TCF12, RAC1, KIAA0792, COL3A1
Opacification of the corneal stroma	HP:0007759	1	22	93	5046	0.3364259088179322	0.5884067373518792	2.466275659824047	0	LCAT
Avascular necrosis	HP:0010885	1	22	93	5046	0.3364259088179322	0.5884067373518792	2.466275659824047	0	COL1A1
Hypertrophic cardiomyopathy	HP:0001639	2	22	274	5046	0.33744995531350414	0.5888904317781216	1.6741871267418713	0	TTN, TPM1
Abnormal facial shape	HP:0001999	6	22	1094	5046	0.3373732441172021	0.5888904317781216	1.2579358484294498	0	TTN, COL1A1, MAPK8IP3, RAC1, TPM3, COL3A1
Abnormal ovarian physiology	HP:0031066	1	22	94	5046	0.3393733406786237	0.5896886664707403	2.4400386847195357	0	MCM3AP
Redundant skin	HP:0001582	1	22	94	5046	0.3393733406786237	0.5896886664707403	2.4400386847195357	0	COL3A1
Abnormal lower limb epiphysis morphology	HP:0006500	1	22	94	5046	0.3393733406786237	0.5896886664707403	2.4400386847195357	0	COL1A1
Abnormality of the musculature of the upper limbs	HP:0001446	2	22	275	5046	0.33908049854903477	0.5896886664707403	1.668099173553719	0	TTN, TPM3
Abnormal heart morphology	HP:0001627	8	22	1529	5046	0.33999245276584167	0.5901271375407111	1.2000713478803735	0	CALM2, TTN, COL1A1, RAC1, D6S1101, TPM1, TPM3, COL3A1
Abnormality of the outer ear	HP:0000356	7	22	1313	5046	0.34090366211625894	0.5910711124407981	1.2228068960742229	0	CNTNAP1, TTN, MAPK8IP3, RAC1, D6S1101, TPM3, COL3A1
Abnormal communication	HP:0034434	9	22	1750	5046	0.3412923150447591	0.5911080031291899	1.1795844155844155	0	BZRAP1, KIDINS220, CNTNAP1, MCM3AP, TTN, COL1A1, RAC1, ARG1, COL3A1
Abnormality of metabolism/homeostasis	HP:0001939	13	22	2647	5046	0.3423279359048035	0.5916279794530921	1.126455335371089	0	BZRAP1, LCAT, HEXA, CALM2, TTN, COL1A1, RAC1, D6S1101, ARG1, TPM1, DAAM2, TPM3, COL3A1
Abnormal columella morphology	HP:0009929	1	22	95	5046	0.342308273333121	0.5916279794530921	2.4143540669856463	0	RAC1
Low-set ears	HP:0000369	5	22	888	5046	0.3427730469332858	0.5917616228708765	1.2914619164619165	0	CNTNAP1, MAPK8IP3, RAC1, D6S1101, TPM3
Abnormality of the amniotic fluid	HP:0001560	3	22	475	5046	0.3432635480051052	0.5919732569562854	1.4486124401913876	0	KIDINS220, CNTNAP1, TPM3
Abnormality of the elbow	HP:0009811	2	22	278	5046	0.3439665828731822	0.5925505694250002	1.6500981033355133	0	COL1A1, TPM3
Abnormal limb bone morphology	HP:0002813	9	22	1758	5046	0.34717044354790133	0.5930738626251433	1.1742165684145207	0	CNTNAP1, MCM3AP, TCF12, TTN, COL1A1, MAPK8IP3, RAC1, TPM3, COL3A1
Abnormality of limb bone	HP:0040068	9	22	1758	5046	0.34717044354790133	0.5930738626251433	1.1742165684145207	0	CNTNAP1, MCM3AP, TCF12, TTN, COL1A1, MAPK8IP3, RAC1, TPM3, COL3A1
Lumbar hyperlordosis	HP:0002938	1	22	96	5046	0.34523075727306674	0.5930738626251433	2.389204545454546	0	TPM3
Abnormal cerebral white matter morphology	HP:0002500	6	22	1104	5046	0.34592862964251403	0.5930738626251433	1.2465415019762847	0	KIDINS220, CNTNAP1, TCF12, CDK6, MAPK8IP3, RAC1
Abnormal digit morphology	HP:0011297	8	22	1538	5046	0.3468563077558359	0.5930738626251433	1.1930488237380306	0	CNTNAP1, TCF12, TTN, COL1A1, MAPK8IP3, RAC1, TPM3, COL3A1
Left ventricular hypertrophy	HP:0001712	1	22	96	5046	0.34523075727306674	0.5930738626251433	2.389204545454546	0	TTN
Abnormal brainstem morphology	HP:0002363	2	22	279	5046	0.34559335494278115	0.5930738626251433	1.6441837732160312	0	RAC1, COL3A1
Corneal opacity	HP:0007957	2	22	280	5046	0.3472191290198166	0.5930738626251433	1.6383116883116884	0	LCAT, D6S1101
Delayed cranial suture closure	HP:0000270	1	22	97	5046	0.3481408427962977	0.5931713056087803	2.3645735707591378	0	COL1A1
Nausea	HP:0002018	1	22	97	5046	0.3481408427962977	0.5931713056087803	2.3645735707591378	0	COL1A1
Abnormal esophagus physiology	HP:0025270	5	22	894	5046	0.3483821527658778	0.5931713056087803	1.2827943868212324	0	CNTNAP1, COL1A1, MAPK8IP3, D6S1101, TPM3
Sensory neuropathy	HP:0000763	1	22	99	5046	0.35392401881915625	0.5931914023750233	2.3168044077134984	0	D6S1101
Papule	HP:0200034	1	22	99	5046	0.35392401881915625	0.5931914023750233	2.3168044077134984	0	COL1A1
Joint contracture of the hand	HP:0009473	2	22	284	5046	0.3537118143002404	0.5931914023750233	1.6152368758002562	0	COL1A1, TPM3
Wide anterior fontanel	HP:0000260	1	22	99	5046	0.35392401881915625	0.5931914023750233	2.3168044077134984	0	COL1A1
Leukodystrophy	HP:0002415	1	22	99	5046	0.35392401881915625	0.5931914023750233	2.3168044077134984	0	KIAA0792
Abnormal ankle morphology	HP:0034673	1	22	98	5046	0.3510385800075484	0.5931914023750233	2.3404452690166977	0	TPM3
Abnormal emotion	HP:0100851	4	22	685	5046	0.3490421960681979	0.5931914023750233	1.3393497013934972	0	BZRAP1, MAPK8IP3, ARG1, DAAM2
Elbow flexion contracture	HP:0002987	1	22	98	5046	0.3510385800075484	0.5931914023750233	2.3404452690166977	0	TPM3
Abnormality of globe location	HP:0100886	6	22	1111	5046	0.3519417449850169	0.5931914023750233	1.2386875051141477	0	KIDINS220, TCF12, COL1A1, MAPK8IP3, TPM3, COL3A1
Abnormality of the vertebral column	HP:0000925	8	22	1547	5046	0.35375502380617346	0.5931914023750233	1.1861080096374215	0	MCM3AP, TCF12, TTN, COL1A1, MAPK8IP3, RAC1, TPM3, COL3A1
Hypermetropia	HP:0000540	2	22	283	5046	0.35209024727238847	0.5931914023750233	1.620944426598137	0	KIDINS220, COL3A1
Glomerulonephritis	HP:0000099	1	22	98	5046	0.3510385800075484	0.5931914023750233	2.3404452690166977	0	DAAM2
Delayed speech and language development	HP:0000750	6	22	1108	5046	0.34936235897525825	0.5931914023750233	1.2420413521496554	0	BZRAP1, KIDINS220, MCM3AP, TTN, RAC1, COL3A1
Dyspnea	HP:0002094	3	22	482	5046	0.3519622488036287	0.5931914023750233	1.427574500188608	0	CNTNAP1, TTN, TPM1
Unilateral renal agenesis	HP:0000122	1	22	98	5046	0.3510385800075484	0.5931914023750233	2.3404452690166977	0	CDK6
Abnormal shoulder morphology	HP:0003043	1	22	100	5046	0.3567972089517574	0.5967637309806421	2.293636363636364	0	COL1A1
Cachexia	HP:0004326	1	22	100	5046	0.3567972089517574	0.5967637309806421	2.293636363636364	0	CNTNAP1
Edema	HP:0000969	4	22	694	5046	0.3585187008764832	0.599020342378257	1.3219806130468956	0	TTN, COL1A1, TPM1, DAAM2
Restrictive ventilatory defect	HP:0002091	1	22	101	5046	0.35965819993498865	0.6003008752026938	2.2709270927092713	0	TTN
Increased body weight	HP:0004324	3	22	489	5046	0.36066012447640067	0.6013493681684234	1.407138873396542	0	KIDINS220, MCM3AP, MAPK8IP3
Serositis	HP:0045073	1	22	102	5046	0.3625070411081796	0.6025556086188647	2.248663101604278	0	DAAM2
Abnormality of vision	HP:0000504	7	22	1339	5046	0.3618580729640907	0.6025556086188647	1.1990630728494807	0	LCAT, KIDINS220, HEXA, CNTNAP1, MAPK8IP3, RAC1, COL3A1
Underdeveloped nasal alae	HP:0000430	1	22	102	5046	0.3625070411081796	0.6025556086188647	2.248663101604278	0	COL3A1
Abnormal cardiac ventricle morphology	HP:0001713	4	22	699	5046	0.3637906987124957	0.6028210445194703	1.312524385485759	0	TTN, RAC1, D6S1101, TPM3
Midface retrusion	HP:0011800	2	22	290	5046	0.36341729988820515	0.6028210445194703	1.5818181818181818	0	TCF12, COL1A1
Abnormality of mouth shape	HP:0011338	2	22	290	5046	0.36341729988820515	0.6028210445194703	1.5818181818181818	0	RAC1, D6S1101
Abnormal corneal stroma morphology	HP:0011492	1	22	103	5046	0.365343781621048	0.6035299226162898	2.2268314210061786	0	LCAT
Aplasia/Hypoplasia involving bones of the feet	HP:0006494	2	22	291	5046	0.3650307052372264	0.6035299226162898	1.576382380506092	0	MAPK8IP3, COL3A1
Spasticity	HP:0001257	5	22	912	5046	0.36528186515022903	0.6035299226162898	1.257476076555024	0	BZRAP1, KIDINS220, CNTNAP1, MAPK8IP3, ARG1
Abnormal tibia morphology	HP:0002992	1	22	104	5046	0.36816847043438744	0.6075723783886455	2.2054195804195804	0	COL1A1
Abnormality of limbs	HP:0040064	12	22	2461	5046	0.3708204859152798	0.6097126460879464	1.1183923756048908	0	BZRAP1, KIDINS220, CNTNAP1, MCM3AP, TCF12, TTN, COL1A1, MAPK8IP3, RAC1, D6S1101, TPM3, COL3A1
Aspiration pneumonia	HP:0011951	1	22	105	5046	0.37098115632075795	0.6097126460879464	2.1844155844155844	0	TPM3
Flat face	HP:0012368	1	22	105	5046	0.37098115632075795	0.6097126460879464	2.1844155844155844	0	COL3A1
Abnormality of the musculature of the lower limbs	HP:0001437	1	22	105	5046	0.37098115632075795	0.6097126460879464	2.1844155844155844	0	TTN
Abnormality of eye movement	HP:0000496	9	22	1792	5046	0.37245182773523156	0.6115050926795792	1.151937905844156	0	BZRAP1, KIDINS220, MCM3AP, TCF12, TTN, MAPK8IP3, TPM3, KIAA0792, COL3A1
Round face	HP:0000311	1	22	106	5046	0.37378188786517036	0.6130632595056669	2.163807890222985	0	MAPK8IP3
Abnormal size of the palpebral fissures	HP:0200007	2	22	297	5046	0.3746842936711012	0.6139175443144621	1.5445362718089992	0	MAPK8IP3, RAC1
Abnormality of refraction	HP:0000539	4	22	710	5046	0.37540186710658635	0.6144675525681561	1.2921895006402049	0	KIDINS220, MAPK8IP3, KIAA0792, COL3A1
Reduced eye contact	HP:0000817	1	22	107	5046	0.3765707134657711	0.6145053529071254	2.143585386576041	0	CNTNAP1
Arterial stenosis	HP:0100545	1	22	107	5046	0.3765707134657711	0.6145053529071254	2.143585386576041	0	COL3A1
Abnormal eye contact	HP:0034435	1	22	107	5046	0.3765707134657711	0.6145053529071254	2.143585386576041	0	CNTNAP1
Hypertonia	HP:0001276	6	22	1142	5046	0.3787724138441464	0.6161689287543383	1.205062888075147	0	BZRAP1, KIDINS220, HEXA, CNTNAP1, MAPK8IP3, ARG1
Elbow contracture	HP:0034391	1	22	110	5046	0.384866235797458	0.6161689287543383	2.085123966942149	0	TPM3
Infantile onset	HP:0003593	7	22	1366	5046	0.38387077146535703	0.6161689287543383	1.1753627046452815	0	KIDINS220, HEXA, TTN, COL1A1, MAPK8IP3, RAC1, D6S1101
Weakness due to upper motor neuron dysfunction	HP:0010549	3	22	504	5046	0.3792770953229308	0.6161689287543383	1.3652597402597402	0	KIDINS220, ARG1, COL3A1
Aplasia/hypoplasia of the extremities	HP:0009815	4	22	715	5046	0.3806834032017939	0.6161689287543383	1.2831532104259378	0	COL1A1, MAPK8IP3, RAC1, COL3A1
Narrow face	HP:0000275	1	22	109	5046	0.3821128394978744	0.6161689287543383	2.1042535446205175	0	TPM3
Functional motor deficit	HP:0004302	3	22	507	5046	0.38299446207210536	0.6161689287543383	1.3571812802582033	0	TTN, ARG1, TPM3
Growth abnormality	HP:0001507	13	22	2706	5046	0.38401450302138507	0.6161689287543383	1.1018947792783713	0	KIDINS220, CNTNAP1, MCM3AP, TCF12, CDK6, TTN, COL1A1, MAPK8IP3, RAC1, D6S1101, ARG1, TPM3, COL3A1
Disproportionate short-limb short stature	HP:0008873	1	22	109	5046	0.3821128394978744	0.6161689287543383	2.1042535446205175	0	COL1A1
Abnormality of the autonomic nervous system	HP:0002270	2	22	301	5046	0.38109306618794275	0.6161689287543383	1.5240108728480821	0	CALM2, COL1A1
Long fingers	HP:0100807	2	22	302	5046	0.38269172145700475	0.6161689287543383	1.51896447922938	0	TTN, COL3A1
Abnormal circulating proteinogenic amino acid concentration	HP:0033107	1	22	110	5046	0.384866235797458	0.6161689287543383	2.085123966942149	0	ARG1
Abnormal fetal physiology	HP:0034059	2	22	301	5046	0.38109306618794275	0.6161689287543383	1.5240108728480821	0	CNTNAP1, TPM3
Brisk reflexes	HP:0001348	1	22	110	5046	0.384866235797458	0.6161689287543383	2.085123966942149	0	BZRAP1
